17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	Богданов Андрей Владимирович	286	2	1	4	11	12	11	14	9	13	15	13	13	8	11	3	10	11	2	14	8	3	0	14	10	15	8	3	2	4	3	2	0	5	0	6	2	1	2	8	3	1	2	7	0	0					
		1.11%	0.54%	0.25%	0.79%	1.97%	1.26%	1.11%	1.03%	0.90%	1.15%	1.88%	1.41%	1.43%	0.83%	1.30%	0.74%	1.89%	1.15%	0.24%	1.42%	0.90%	0.59%	0.00%	1.73%	1.18%	1.20%	0.85%	1.49%	1.05%	2.67%	1.31%	1.85%	0.00%	1.49%	0.00%	0.99%	1.59%	0.29%	0.93%	1.74%	0.50%	0.75%	0.71%	1.43%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	3129	53	56	72	53	124	147	156	148	132	102	130	124	111	128	52	72	119	99	103	85	58	35	108	90	157	118	18	27	14	25	16	3	37	3	60	11	44	34	57	43	11	24	53	10	7					
		12.16%	14.21%	13.79%	14.17%	9.50%	13.04%	14.80%	11.48%	14.79%	11.63%	12.77%	14.07%	13.61%	11.47%	15.11%	12.81%	13.64%	12.41%	12.03%	10.43%	9.55%	11.46%	12.77%	13.33%	10.63%	12.52%	12.59%	8.91%	14.21%	9.33%	10.92%	14.81%	3.95%	11.04%	3.85%	9.93%	8.73%	12.72%	15.74%	12.42%	7.17%	8.21%	8.57%	10.84%	11.76%	10.29%					
20	Зюганов Геннадий Андреевич	4188	48	54	111	117	174	142	270	174	221	136	153	180	225	137	73	117	175	126	166	128	59	45	132	165	197	140	22	25	24	33	12	9	43	14	74	9	52	25	59	37	9	16	46	7	7					
		16.28%	12.87%	13.30%	21.85%	20.97%	18.30%	14.30%	19.87%	17.38%	19.47%	17.02%	16.56%	19.76%	23.24%	16.17%	17.98%	22.16%	18.25%	15.31%	16.80%	14.38%	11.66%	16.42%	16.30%	19.48%	15.71%	14.94%	10.89%	13.16%	16.00%	14.41%	11.11%	11.84%	12.84%	17.95%	12.25%	7.14%	15.03%	11.57%	12.85%	6.17%	6.72%	5.71%	9.41%	8.24%	10.29%					
21	Медведев Дмитрий Анатольевич	17907	263	288	316	373	629	682	905	665	755	543	621	585	612	568	275	323	650	591	695	659	380	193	549	574	869	663	159	136	107	167	78	64	249	61	460	104	247	155	333	515	110	238	379	66	53					
		69.60%	70.51%	70.94%	62.20%	66.85%	66.14%	68.68%	66.59%	66.43%	66.52%	67.96%	67.21%	64.22%	63.22%	67.06%	67.73%	61.17%	67.78%	71.81%	70.34%	74.04%	75.10%	70.44%	67.78%	67.77%	69.30%	70.76%	78.71%	71.58%	71.33%	72.93%	72.22%	84.21%	74.33%	78.21%	76.16%	82.54%	71.39%	71.76%	72.55%	85.83%	82.09%	85.00%	77.51%	77.65%	77.94%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
