Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Волосовская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	581	30	20	20	20	10	30	10	40	43	12	15	10	25	15	26	15	5	25	25	25	25	25	20	25	10	10	30	15	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	428	15	18	20	16	5	22	7	34	43	12	2	1	23	8	26	13	0	8	13	12	25	21	12	24	8	0	27	13	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	273	16	17	7	11	6	13	1	6	63	8	9	3	5	6	6	7	6	7	8	11	4	9	5	7	4	1	15	9	3					
14	Число погашенных неиспользованных открепительных удостоверений	153	15	2	0	4	5	8	3	6	0	0	13	9	2	7	0	2	5	17	12	13	0	4	8	1	2	10	3	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	1	1	0	3	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	2	1	1	0	2	0	1	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	509	37	24	26	55	10	26	11	26	21	4	23	19	24	17	3	4	11	15	18	10	12	14	9	11	14	22	19	24	0					
		2.89%	3.71%	2.25%	2.59%	4.88%	2.65%	2.32%	2.41%	5.49%	2.16%	2.14%	4.00%	3.32%	3.76%	2.58%	1.17%	0.88%	2.68%	2.00%	3.43%	1.23%	2.53%	2.18%	4.23%	1.61%	4.40%	6.15%	2.23%	4.06%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	120	13	16	12	12	2	4	2	2	5	0	1	5	3	4	0	0	2	3	4	4	1	1	0	4	5	2	9	4	0					
		0.68%	1.30%	1.50%	1.20%	1.07%	0.53%	0.36%	0.44%	0.42%	0.51%	0.00%	0.17%	0.87%	0.47%	0.61%	0.00%	0.00%	0.49%	0.40%	0.76%	0.49%	0.21%	0.16%	0.00%	0.59%	1.57%	0.56%	1.06%	0.68%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	1	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1					
		0.05%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.16%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	1.61%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1381	112	121	97	101	26	61	21	46	72	9	35	46	33	49	15	21	16	73	44	76	38	45	18	29	29	24	81	39	4					
		7.83%	11.22%	11.32%	9.66%	8.97%	6.90%	5.43%	4.60%	9.70%	7.42%	4.81%	6.09%	8.03%	5.16%	7.45%	5.84%	4.63%	3.89%	9.73%	8.38%	9.34%	8.02%	7.02%	8.45%	4.25%	9.12%	6.70%	9.52%	6.60%	6.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	107	7	13	12	11	3	4	2	6	5	1	3	3	3	2	0	1	1	12	6	4	0	1	1	0	3	1	1	1	0					
		0.61%	0.70%	1.22%	1.20%	0.98%	0.80%	0.36%	0.44%	1.27%	0.51%	0.53%	0.52%	0.52%	0.47%	0.30%	0.00%	0.22%	0.24%	1.60%	1.14%	0.49%	0.00%	0.16%	0.47%	0.00%	0.94%	0.28%	0.12%	0.17%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	28	3	6	0	5	1	1	0	0	2	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	2	3	0					
		0.16%	0.30%	0.56%	0.00%	0.44%	0.27%	0.09%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.16%	0.15%	0.00%	0.00%	0.00%	0.00%	0.19%	0.12%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.24%	0.51%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1344	78	90	85	91	33	84	37	40	74	13	46	46	50	41	20	27	19	58	45	65	46	55	9	46	27	21	49	42	7					
		7.62%	7.82%	8.42%	8.47%	8.08%	8.75%	7.48%	8.10%	8.44%	7.62%	6.95%	8.00%	8.03%	7.82%	6.23%	7.78%	5.95%	4.62%	7.73%	8.57%	7.99%	9.70%	8.58%	4.23%	6.74%	8.49%	5.87%	5.76%	7.11%	11.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2182	168	144	115	212	57	120	51	46	117	19	96	81	76	49	19	40	12	146	66	101	43	73	25	49	51	34	94	75	3					
		12.38%	16.83%	13.47%	11.45%	18.83%	15.12%	10.69%	11.16%	9.70%	12.05%	10.16%	16.70%	14.14%	11.89%	7.45%	7.39%	8.81%	2.92%	19.47%	12.57%	12.41%	9.07%	11.39%	11.74%	7.18%	16.04%	9.50%	11.05%	12.69%	4.84%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	84	4	7	3	3	3	3	2	4	6	0	5	2	4	4	1	3	0	5	2	8	2	1	2	3	2	2	2	1	0					
		0.48%	0.40%	0.65%	0.30%	0.27%	0.80%	0.27%	0.44%	0.84%	0.62%	0.00%	0.87%	0.35%	0.63%	0.61%	0.39%	0.66%	0.00%	0.67%	0.38%	0.98%	0.42%	0.16%	0.94%	0.44%	0.63%	0.56%	0.24%	0.17%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11559	553	624	618	615	234	792	323	297	658	136	361	364	434	475	194	350	346	423	331	536	326	443	147	535	181	250	572	394	47					
		65.56%	55.41%	58.37%	61.55%	54.62%	62.07%	70.53%	70.68%	62.66%	67.77%	72.73%	62.78%	63.53%	67.92%	72.19%	75.49%	77.09%	84.18%	56.40%	63.05%	65.85%	68.78%	69.11%	69.01%	78.45%	56.92%	69.83%	67.22%	66.67%	75.81%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	160	19	17	12	15	6	9	3	5	7	4	2	2	3	5	2	5	2	10	4	5	1	5	0	3	3	0	7	4	0					
		0.91%	1.90%	1.59%	1.20%	1.33%	1.59%	0.80%	0.66%	1.05%	0.72%	2.14%	0.35%	0.35%	0.47%	0.76%	0.78%	1.10%	0.49%	1.33%	0.76%	0.61%	0.21%	0.78%	0.00%	0.44%	0.94%	0.00%	0.82%	0.68%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
