Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Тихорецкая																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №5101	УИК №5102	УИК №5103	УИК №5104	УИК №5105	УИК №5106	УИК №5107	УИК №5108	УИК №5109	УИК №5110	УИК №5111	УИК №5112	УИК №5113	УИК №5114	УИК №5115	УИК №5116	УИК №5117	УИК №5118	УИК №5119	УИК №5120	УИК №5121	УИК №5122	УИК №5123	УИК №5124	УИК №5125	УИК №5126	УИК №5127	УИК №5128	УИК №5129	УИК №5130	УИК №5131	УИК №5132	УИК №5133	УИК №5134	УИК №5135	УИК №5136	УИК №5137					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	58	4	1	0	0	1	1	1	0	0	1	0	0	2	1	7	1	5	8	0	2	5	0	0	1	3	0	3	3	1	1	0	3	0	0	0	2	1					
14	Число погашенных открепительных удостоверений	504	14	15	9	12	13	15	15	14	15	14	15	15	18	19	16	15	19	13	12	12	14	12	4	13	13	17	11	16	18	14	18	14	5	5	4	20	16					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	258	12	7	2	11	3	11	5	7	3	1	9	10	20	2	20	6	12	7	3	10	8	7	3	4	4	7	6	10	6	7	7	9	3	0	3	6	7					
		0.94%	0.84%	1.49%	0.53%	1.82%	0.49%	1.81%	0.81%	1.19%	0.52%	0.18%	1.25%	1.59%	1.99%	0.23%	1.41%	0.88%	1.34%	0.55%	0.33%	1.60%	0.62%	0.88%	1.53%	0.48%	0.49%	0.87%	0.94%	1.05%	0.66%	1.04%	0.63%	1.15%	1.69%	0.0%	1.68%	0.86%	0.75%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	246	14	3	4	6	7	4	1	5	3	8	4	2	8	10	9	8	11	20	31	7	21	5	0	3	1	3	2	5	2	2	13	2	0	2	10	5	5					
		0.90%	0.99%	0.64%	1.07%	0.99%	1.16%	0.66%	0.16%	0.85%	0.52%	1.45%	0.55%	0.31%	0.79%	1.18%	0.63%	1.17%	1.23%	1.58%	3.44%	1.12%	1.65%	0.63%	0.0%	0.36%	0.12%	0.37%	0.31%	0.52%	0.22%	0.29%	1.17%	0.25%	0.0%	1.19%	5.61%	0.72%	0.53%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	460	41	13	8	10	4	7	11	13	17	10	11	7	8	10	33	12	9	10	23	21	26	9	2	13	18	8	9	18	21	11	23	12	0	1	0	2	9					
		1.69%	2.90%	2.77%	2.15%	1.65%	0.66%	1.15%	1.78%	2.21%	2.99%	1.82%	1.52%	1.11%	0.79%	1.18%	2.34%	1.76%	1.01%	0.79%	2.55%	3.37%	2.04%	1.14%	1.02%	1.56%	2.23%	1.0%	1.41%	1.90%	2.33%	1.63%	2.07%	1.54%	0.0%	0.59%	0.0%	0.28%	0.97%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	336	7	0	3	12	3	12	14	8	2	5	8	6	10	14	10	2	11	53	6	8	61	6	2	2	10	4	1	14	5	8	9	5	0	3	0	3	9					
		1.23%	0.49%	0.0%	0.80%	1.98%	0.49%	1.98%	2.27%	1.36%	0.35%	0.91%	1.11%	0.95%	0.99%	1.65%	0.70%	0.29%	1.23%	4.19%	0.66%	1.28%	4.79%	0.76%	1.02%	0.24%	1.24%	0.5%	0.15%	1.47%	0.55%	1.19%	0.81%	0.64%	0.0%	1.79%	0.0%	0.43%	0.97%					
22	"5. ""За Русь Святую"""	80	2	0	0	3	3	0	2	3	3	1	0	2	1	8	10	2	2	3	7	0	5	1	0	1	3	2	0	2	3	1	4	1	0	0	0	1	4					
		0.29%	0.14%	0.0%	0.0%	0.49%	0.49%	0.0%	0.32%	0.51%	0.52%	0.18%	0.0%	0.31%	0.09%	0.94%	0.70%	0.29%	0.22%	0.23%	0.77%	0.0%	0.39%	0.12%	0.0%	0.12%	0.37%	0.25%	0.0%	0.21%	0.33%	0.14%	0.36%	0.12%	0.0%	0.0%	0.0%	0.14%	0.43%					
23	"6. ""Объединенная Российская партия ""Русь"""	61	2	4	0	0	0	0	2	3	1	0	1	2	3	4	3	1	3	1	1	3	7	1	0	1	0	4	0	2	1	1	2	0	2	0	0	4	2					
		0.22%	0.14%	0.85%	0.0%	0.0%	0.0%	0.0%	0.32%	0.51%	0.17%	0.0%	0.13%	0.31%	0.29%	0.47%	0.21%	0.14%	0.33%	0.07%	0.11%	0.48%	0.55%	0.12%	0.0%	0.12%	0.0%	0.5%	0.0%	0.21%	0.11%	0.14%	0.18%	0.0%	1.12%	0.0%	0.0%	0.57%	0.21%					
24	"7. ""Новый курс - Автомобильная Россия"""	152	20	1	0	3	2	0	7	2	0	3	0	3	5	0	7	8	10	11	3	5	9	5	0	5	4	4	5	3	7	2	3	6	0	0	0	3	6					
		0.55%	1.41%	0.21%	0.0%	0.49%	0.33%	0.0%	1.13%	0.34%	0.0%	0.54%	0.0%	0.47%	0.49%	0.0%	0.49%	1.17%	1.12%	0.87%	0.33%	0.80%	0.70%	0.63%	0.0%	0.60%	0.49%	0.5%	0.78%	0.31%	0.77%	0.29%	0.27%	0.77%	0.0%	0.0%	0.0%	0.43%	0.64%					
25	"8. ""Народно-республиканская партия России"""	64	2	3	1	1	0	4	2	1	1	1	7	6	3	1	1	2	2	2	0	0	3	2	0	2	6	2	2	1	0	0	0	0	0	0	0	5	1					
		0.23%	0.14%	0.64%	0.26%	0.16%	0.0%	0.66%	0.32%	0.17%	0.17%	0.18%	0.97%	0.95%	0.29%	0.11%	0.07%	0.29%	0.22%	0.15%	0.0%	0.0%	0.23%	0.25%	0.0%	0.24%	0.74%	0.25%	0.31%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.10%					
26	"9. ""Российская экологическая партия ""Зеленые"""	41	1	1	1	0	0	0	0	1	0	2	1	1	3	2	0	2	1	1	2	0	3	1	0	2	2	0	3	1	1	0	1	0	0	0	0	2	6					
		0.15%	0.07%	0.21%	0.26%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.36%	0.13%	0.15%	0.29%	0.23%	0.0%	0.29%	0.11%	0.07%	0.22%	0.0%	0.23%	0.12%	0.0%	0.24%	0.24%	0.0%	0.47%	0.10%	0.11%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.28%	0.64%					
27	"10. ""Аграрная партия России"""	1193	38	19	11	25	15	21	34	25	23	27	32	15	87	50	86	53	77	36	22	15	59	37	6	73	36	29	16	21	42	16	47	27	9	0	6	28	30					
		4.38%	2.69%	4.05%	2.95%	4.13%	2.49%	3.46%	5.52%	4.25%	4.04%	4.91%	4.45%	2.39%	8.67%	5.91%	6.09%	7.80%	8.64%	2.84%	2.44%	2.41%	4.64%	4.69%	3.06%	8.79%	4.46%	3.62%	2.51%	2.21%	4.67%	2.38%	4.24%	3.47%	5.08%	0.0%	3.37%	4.04%	3.23%					
28	"11. ""Истинные патриоты России"""	8	3	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.02%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	193	16	3	1	7	8	0	5	7	3	12	3	3	8	3	6	9	4	7	15	2	4	6	3	1	3	7	5	5	6	0	6	8	0	0	0	5	12					
		0.70%	1.13%	0.64%	0.26%	1.15%	1.32%	0.0%	0.81%	1.19%	0.52%	2.18%	0.41%	0.47%	0.79%	0.35%	0.42%	1.32%	0.44%	0.55%	1.66%	0.32%	0.31%	0.76%	1.53%	0.12%	0.37%	0.87%	0.78%	0.52%	0.66%	0.0%	0.54%	1.03%	0.0%	0.0%	0.0%	0.72%	1.29%					
30	"13. ""Демократическая партия России"""	49	0	4	0	5	0	0	1	0	0	0	4	1	1	0	0	2	0	5	2	3	2	1	0	2	2	0	0	2	2	4	2	1	0	0	0	0	3					
		0.18%	0.0%	0.85%	0.0%	0.82%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.55%	0.15%	0.09%	0.0%	0.0%	0.29%	0.0%	0.39%	0.22%	0.48%	0.15%	0.12%	0.0%	0.24%	0.24%	0.0%	0.0%	0.21%	0.22%	0.59%	0.18%	0.12%	0.0%	0.0%	0.0%	0.0%	0.32%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	1	1	0	0	1	0	3	1	0	0	2	1	0	1	1	0	1	1	2	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	1	2					
		0.08%	0.07%	0.21%	0.0%	0.0%	0.16%	0.0%	0.48%	0.17%	0.0%	0.0%	0.27%	0.15%	0.0%	0.11%	0.07%	0.0%	0.11%	0.07%	0.22%	0.16%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.14%	0.21%					
32	"15. ""Партия СЛОН"""	26	1	0	1	0	0	0	0	1	0	0	0	2	1	0	1	0	0	0	1	0	4	0	1	0	4	0	1	0	0	0	2	3	0	1	0	0	2					
		0.09%	0.07%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.31%	0.09%	0.0%	0.07%	0.0%	0.0%	0.0%	0.11%	0.0%	0.31%	0.0%	0.51%	0.0%	0.49%	0.0%	0.15%	0.0%	0.0%	0.0%	0.18%	0.38%	0.0%	0.59%	0.0%	0.0%	0.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1802	102	29	13	60	66	33	26	60	50	51	25	21	51	45	85	27	48	101	79	28	125	41	10	37	44	49	47	45	64	28	83	68	13	18	3	48	79					
		6.62%	7.22%	6.19%	3.49%	9.93%	10.96%	5.44%	4.22%	10.20%	8.80%	9.28%	3.47%	3.35%	5.08%	5.32%	6.02%	3.97%	5.38%	7.99%	8.76%	4.50%	9.83%	5.20%	5.10%	4.45%	5.45%	6.12%	7.40%	4.75%	7.12%	4.17%	7.49%	8.76%	7.34%	10.77%	1.68%	6.93%	8.52%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	88	1	5	2	1	4	0	0	0	0	5	2	2	4	1	3	3	3	4	0	2	2	7	3	8	5	3	3	1	3	2	1	3	0	0	0	3	2					
		0.32%	0.07%	1.06%	0.53%	0.16%	0.66%	0.0%	0.0%	0.0%	0.0%	0.91%	0.27%	0.31%	0.39%	0.11%	0.21%	0.44%	0.33%	0.31%	0.0%	0.32%	0.15%	0.88%	1.53%	0.96%	0.62%	0.37%	0.47%	0.10%	0.33%	0.29%	0.09%	0.38%	0.0%	0.0%	0.0%	0.43%	0.21%					
35	"18. ""ЛДПР"""	3632	195	85	28	77	100	82	102	76	94	55	65	67	123	144	207	111	125	204	103	56	147	105	20	53	98	80	62	172	125	103	212	81	30	33	41	72	99					
		13.34%	13.81%	18.16%	7.52%	12.74%	16.61%	13.53%	16.58%	12.92%	16.54%	10.01%	9.04%	10.70%	12.26%	17.04%	14.68%	16.34%	14.02%	16.13%	11.43%	9.00%	11.56%	13.32%	10.20%	6.38%	12.15%	10.0%	9.76%	18.18%	13.91%	15.35%	19.13%	10.43%	16.94%	19.76%	23.03%	10.40%	10.67%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	360	14	10	1	10	12	8	8	5	12	7	16	13	9	10	19	4	7	9	9	7	13	7	2	4	22	11	3	0	15	12	18	15	0	14	0	17	17					
		1.32%	0.99%	2.13%	0.26%	1.65%	1.99%	1.32%	1.30%	0.85%	2.11%	1.27%	2.22%	2.07%	0.89%	1.18%	1.34%	0.58%	0.78%	0.71%	0.99%	1.12%	1.02%	0.88%	1.02%	0.48%	2.72%	1.37%	0.47%	0.0%	1.67%	1.78%	1.62%	1.93%	0.0%	8.38%	0.0%	2.45%	1.83%					
37	"20. ""Политическая партия ""Единая Россия"""	11332	510	159	151	254	218	251	234	218	155	212	327	372	405	378	620	274	356	525	399	219	472	439	85	357	301	347	272	431	417	298	390	425	105	85	60	346	265					
		41.64%	36.11%	33.97%	40.59%	42.05%	36.21%	41.41%	38.04%	37.07%	27.28%	38.61%	45.47%	59.42%	40.37%	44.73%	43.97%	40.35%	39.95%	41.53%	44.28%	35.20%	37.13%	55.71%	43.36%	43.01%	37.34%	43.37%	42.83%	45.56%	46.43%	44.41%	35.19%	54.76%	59.32%	50.89%	33.70%	50.0%	28.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	127	4	0	0	2	2	0	2	1	0	0	3	3	7	1	3	1	3	3	0	53	2	3	2	1	2	3	6	1	4	0	1	0	1	1	4	3	5					
		0.46%	0.28%	0.0%	0.0%	0.33%	0.33%	0.0%	0.32%	0.17%	0.0%	0.0%	0.41%	0.47%	0.69%	0.11%	0.21%	0.14%	0.33%	0.23%	0.0%	8.52%	0.15%	0.38%	1.02%	0.12%	0.24%	0.37%	0.94%	0.10%	0.44%	0.0%	0.09%	0.0%	0.56%	0.59%	2.24%	0.43%	0.53%					
39	"22. ""Развитие предпринимательства"""	60	6	1	0	3	1	0	1	3	0	2	5	1	5	3	0	0	2	4	4	3	3	0	0	0	0	2	3	0	1	1	0	1	0	0	1	2	2					
		0.22%	0.42%	0.21%	0.0%	0.49%	0.16%	0.0%	0.16%	0.51%	0.0%	0.36%	0.69%	0.15%	0.49%	0.35%	0.0%	0.0%	0.22%	0.31%	0.44%	0.48%	0.23%	0.0%	0.0%	0.0%	0.0%	0.25%	0.47%	0.0%	0.11%	0.14%	0.0%	0.12%	0.0%	0.0%	0.56%	0.28%	0.21%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5438	370	99	126	93	114	137	122	119	174	121	164	54	184	108	231	126	152	203	154	157	233	90	50	242	217	210	171	193	137	149	219	88	13	9	38	103	268					
		19.98%	26.20%	21.15%	33.87%	15.39%	18.93%	22.60%	19.83%	20.23%	30.63%	22.04%	22.80%	8.62%	18.34%	12.78%	16.38%	18.55%	17.05%	16.06%	17.09%	25.24%	18.33%	11.42%	25.51%	29.15%	26.92%	26.25%	26.92%	20.40%	15.25%	22.20%	19.76%	11.34%	7.34%	5.38%	21.34%	14.88%	28.91%					
																																												
41	Против всех	943	42	13	13	12	29	22	25	21	22	20	24	32	47	36	43	16	35	53	29	19	60	14	7	16	21	15	14	14	24	23	56	14	1	0	11	25	75					
		3.46%	2.97%	2.77%	3.49%	1.98%	4.81%	3.63%	4.06%	3.57%	3.87%	3.64%	3.33%	5.11%	4.68%	4.26%	3.04%	2.35%	3.92%	4.19%	3.21%	3.05%	4.72%	1.77%	3.57%	1.92%	2.60%	1.87%	2.20%	1.47%	2.67%	3.42%	5.05%	1.80%	0.56%	0.0%	6.17%	3.61%	8.09%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
