Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Бугульминская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172					
14	Число погашенных неиспользованных открепительных удостоверений	165	0	0	3	2	8	0	5	0	3	4	2	20	1	10	0	8	5	20	16	10	10	1	3	5	14	0	12	0	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	177	3	8	5	0	5	12	0	7	9	1	11	2	0	3	4	7	0	2	11	0	4	0	4	4	9	5	5	1	53	2					
		1.18%	2.13%	2.19%	0.65%	0.00%	1.09%	1.94%	0.00%	1.50%	2.50%	0.68%	2.02%	0.23%	0.00%	0.86%	0.81%	2.41%	0.00%	0.40%	1.62%	0.00%	1.85%	0.00%	0.87%	2.78%	2.05%	0.96%	0.81%	0.10%	1.93%	0.67%					
19	2.Всероссийская политическая партия «Гражданская Сила»	24	1	0	0	0	2	0	0	2	0	0	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	2	1	4	7	0					
		0.16%	0.71%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.43%	0.00%	0.00%	0.18%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.38%	0.16%	0.40%	0.26%	0.00%					
20	3.Политическая партия «Демократическая партия России»	24	0	0	0	0	1	3	0	0	0	0	3	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	5	7	0					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.22%	0.49%	0.00%	0.00%	0.00%	0.00%	0.55%	0.12%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.51%	0.26%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	964	12	22	100	7	30	44	11	9	18	6	25	56	18	31	28	30	6	59	36	13	13	25	20	5	29	45	65	65	112	24					
		6.44%	8.51%	6.01%	12.92%	4.12%	6.52%	7.13%	5.34%	1.92%	5.00%	4.08%	4.59%	6.53%	7.09%	8.86%	5.68%	10.34%	4.17%	11.85%	5.29%	4.33%	6.02%	5.95%	4.35%	3.47%	6.59%	8.62%	10.48%	6.57%	4.09%	8.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	1	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	3	9	0					
		0.15%	0.71%	0.00%	0.00%	0.59%	0.22%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.33%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	26	0	2	2	0	1	0	0	0	0	0	1	1	2	1	0	0	0	1	0	0	0	0	0	0	2	4	2	2	5	0					
		0.17%	0.00%	0.55%	0.26%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.12%	0.79%	0.29%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.77%	0.32%	0.20%	0.18%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	303	2	6	3	7	7	14	9	7	14	3	13	6	4	2	16	0	4	4	22	10	2	22	19	7	8	5	8	21	52	6					
		2.02%	1.42%	1.64%	0.39%	4.12%	1.52%	2.27%	4.37%	1.50%	3.89%	2.04%	2.39%	0.70%	1.57%	0.57%	3.25%	0.00%	2.78%	0.80%	3.24%	3.33%	0.93%	5.24%	4.13%	4.86%	1.82%	0.96%	1.29%	2.12%	1.90%	2.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	293	1	3	1	6	8	11	9	7	7	0	4	5	9	4	10	0	5	3	15	3	0	13	7	2	8	3	7	28	102	12					
		1.96%	0.71%	0.82%	0.13%	3.53%	1.74%	1.78%	4.37%	1.50%	1.94%	0.00%	0.73%	0.58%	3.54%	1.14%	2.03%	0.00%	3.47%	0.60%	2.21%	1.00%	0.00%	3.10%	1.52%	1.39%	1.82%	0.57%	1.13%	2.83%	3.72%	4.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	37	0	2	0	0	2	3	0	1	0	0	0	1	0	0	2	0	1	0	4	0	0	0	0	2	3	4	0	4	8	0					
		0.25%	0.00%	0.55%	0.00%	0.00%	0.43%	0.49%	0.00%	0.21%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.41%	0.00%	0.69%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	1.39%	0.68%	0.77%	0.00%	0.40%	0.29%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12765	120	312	662	146	354	506	177	405	307	136	478	776	221	302	431	212	127	428	583	208	197	360	407	123	379	450	528	842	2332	256					
		85.25%	85.11%	85.25%	85.53%	85.88%	76.96%	82.01%	85.92%	86.54%	85.28%	92.52%	87.71%	90.44%	87.01%	86.29%	87.42%	73.10%	88.19%	85.94%	85.74%	69.33%	91.20%	85.71%	88.48%	85.42%	86.14%	86.21%	85.16%	85.05%	85.08%	85.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	71	1	0	0	0	3	1	0	3	5	1	6	2	0	1	1	0	0	1	2	0	0	0	0	1	1	4	2	5	31	0					
		0.47%	0.71%	0.00%	0.00%	0.00%	0.65%	0.16%	0.00%	0.64%	1.39%	0.68%	1.10%	0.23%	0.00%	0.29%	0.20%	0.00%	0.00%	0.20%	0.29%	0.00%	0.00%	0.00%	0.00%	0.69%	0.23%	0.77%	0.32%	0.51%	1.13%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
