Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Пролетарская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	2843	71	70	99	93	0	82	74	95	67	60	110	105	81	115	95	100	5	82	76	74	110	87	96	85	103	90	86	107	62	85	73	85	100	120					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	2474	63	70	87	73	0	69	69	68	55	52	106	105	63	112	80	76	2	74	69	74	95	66	96	68	93	90	77	100	45	59	55	79	87	97					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1290	30	43	24	40	92	37	40	33	27	15	16	18	29	24	59	63	149	27	25	21	11	20	34	9	17	60	25	41	17	17	40	12	149	26					
14	Число погашенных неиспользованных открепительных удостоверений	369	8	0	12	20	0	13	5	27	12	8	4	0	18	3	15	24	3	8	7	0	15	21	0	17	10	0	9	7	17	26	18	6	13	23					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	2	0	1	1	0	1	1	0	2	0	2	0	0	1	0	0	0	0	0	1	1	1	1	0	2	0	0	3	1	1	1	2	2	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1175	4	2	31	104	0	5	2	15	11	4	2	111	6	35	119	31	0	12	90	122	156	14	35	12	4	12	10	10	5	33	146	4	13	15					
		1.61%	0.18%	0.09%	1.54%	5.38%	0.00%	0.29%	0.09%	0.73%	0.53%	0.22%	0.08%	5.03%	0.29%	1.36%	5.18%	1.29%	0.00%	0.53%	4.39%	5.52%	6.60%	0.66%	1.33%	0.45%	0.16%	0.50%	0.45%	0.47%	0.26%	1.33%	6.43%	0.15%	0.53%	0.54%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1499	18	6	46	93	0	8	3	12	20	19	16	116	21	41	150	26	0	37	132	109	166	67	41	16	12	44	10	15	7	23	176	15	23	11					
		2.06%	0.82%	0.28%	2.29%	4.81%	0.00%	0.47%	0.14%	0.59%	0.97%	1.07%	0.63%	5.26%	1.00%	1.60%	6.53%	1.08%	0.00%	1.63%	6.44%	4.93%	7.02%	3.17%	1.56%	0.60%	0.49%	1.83%	0.45%	0.70%	0.36%	0.93%	7.75%	0.55%	0.94%	0.40%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	166	3	2	6	10	0	5	0	3	3	2	1	13	0	6	10	5	0	6	12	8	9	8	8	2	6	3	5	3	3	2	10	0	4	8					
		0.23%	0.14%	0.09%	0.30%	0.52%	0.00%	0.29%	0.00%	0.15%	0.15%	0.11%	0.04%	0.59%	0.00%	0.23%	0.44%	0.21%	0.00%	0.26%	0.59%	0.36%	0.38%	0.38%	0.30%	0.08%	0.24%	0.12%	0.22%	0.14%	0.16%	0.08%	0.44%	0.00%	0.16%	0.29%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4943	104	149	223	232	0	136	79	63	58	126	141	303	67	103	303	114	3	168	266	233	300	101	224	50	85	247	75	89	51	51	310	246	192	51					
		6.78%	4.74%	6.89%	11.08%	12.01%	0.00%	7.98%	3.64%	3.08%	2.81%	7.07%	5.59%	13.74%	3.20%	4.01%	13.19%	4.73%	0.63%	7.40%	12.98%	10.54%	12.69%	4.78%	8.51%	1.89%	3.46%	10.28%	3.36%	4.18%	2.65%	2.05%	13.66%	9.08%	7.85%	1.84%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	279	2	0	19	14	0	2	5	2	2	15	0	17	3	22	20	8	0	9	29	14	30	3	8	0	8	5	0	0	2	1	28	4	4	3					
		0.38%	0.09%	0.00%	0.94%	0.72%	0.00%	0.12%	0.23%	0.10%	0.10%	0.84%	0.00%	0.77%	0.14%	0.86%	0.87%	0.33%	0.00%	0.40%	1.41%	0.63%	1.27%	0.14%	0.30%	0.00%	0.33%	0.21%	0.00%	0.00%	0.10%	0.04%	1.23%	0.15%	0.16%	0.11%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	63936	2049	1979	1627	1367	122	1540	2068	1943	1966	1599	2345	1528	1996	2327	1662	2127	471	2023	1501	1677	1662	1916	2304	2563	2333	2089	2120	2008	1844	2361	1502	2441	2198	2678					
		87.74%	93.43%	91.49%	80.86%	70.76%	100.00%	90.38%	95.39%	95.01%	95.39%	89.68%	92.98%	69.30%	95.37%	90.54%	72.36%	88.22%	98.74%	89.12%	73.22%	75.88%	70.30%	90.72%	87.54%	96.83%	95.03%	86.97%	95.07%	94.23%	95.99%	94.97%	66.17%	90.07%	89.86%	96.61%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	101	4	0	8	2	0	3	0	2	1	3	3	3	0	6	11	2	0	2	4	1	10	3	7	2	0	2	0	1	2	0	10	0	3	6					
		0.14%	0.18%	0.00%	0.40%	0.10%	0.00%	0.18%	0.00%	0.10%	0.05%	0.17%	0.12%	0.14%	0.00%	0.23%	0.48%	0.08%	0.00%	0.09%	0.20%	0.05%	0.42%	0.14%	0.27%	0.08%	0.00%	0.08%	0.00%	0.05%	0.10%	0.00%	0.44%	0.00%	0.12%	0.22%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
