Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Пролетарская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2293	44	54	95	95	0	38	69	38	79	57	63	68	65	157	74	92	5	68	52	105	66	55	75	83	65	57	85	56	50	82	60	65	91	85					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2157	35	51	75	94	0	38	66	37	61	56	63	63	55	149	70	84	1	66	50	105	66	55	75	70	59	57	83	56	50	79	60	65	78	85					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1002	38	32	33	78	0	0	24	20	25	33	29	17	20	21	20	27	50	21	60	29	23	37	24	32	37	29	16	21	49	28	38	22	39	30					
14	Число погашенных неиспользованных открепительных удостоверений	136	9	3	20	1	0	0	3	1	18	1	0	5	10	8	4	8	4	2	2	0	0	0	0	13	6	0	2	0	0	3	0	0	13	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	220	4	0	5	9	0	1	7	11	16	7	3	2	1	17	4	7	0	5	2	8	0	5	18	0	4	5	2	3	6	11	0	23	17	17					
		0.31%	0.22%	0.00%	0.27%	0.52%	0.00%	0.07%	0.36%	0.87%	0.70%	0.39%	0.12%	0.09%	0.05%	0.67%	0.18%	0.26%	0.00%	0.29%	0.10%	0.35%	0.00%	0.26%	1.01%	0.00%	0.15%	0.22%	0.09%	0.13%	0.29%	0.42%	0.00%	1.01%	0.68%	0.65%					
19	2.Всероссийская политическая партия «Гражданская Сила»	143	0	12	2	4	0	0	9	7	13	9	4	1	2	5	2	5	0	1	0	5	4	10	8	2	2	3	0	1	0	7	0	10	0	15					
		0.20%	0.00%	0.59%	0.11%	0.23%	0.00%	0.00%	0.46%	0.55%	0.57%	0.50%	0.16%	0.04%	0.10%	0.20%	0.09%	0.19%	0.00%	0.06%	0.00%	0.22%	0.17%	0.52%	0.45%	0.08%	0.07%	0.13%	0.00%	0.04%	0.00%	0.26%	0.00%	0.44%	0.00%	0.58%					
20	3.Политическая партия «Демократическая партия России»	61	0	0	2	0	1	2	3	3	0	1	2	1	2	10	8	0	0	3	0	4	0	0	2	0	1	1	0	1	0	3	0	5	0	6					
		0.09%	0.00%	0.00%	0.11%	0.00%	0.53%	0.13%	0.15%	0.24%	0.00%	0.06%	0.08%	0.04%	0.10%	0.39%	0.36%	0.00%	0.00%	0.17%	0.00%	0.18%	0.00%	0.00%	0.11%	0.00%	0.04%	0.04%	0.00%	0.04%	0.00%	0.11%	0.00%	0.22%	0.00%	0.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5171	110	236	72	125	13	108	268	186	220	109	107	218	61	327	241	87	2	111	65	248	196	101	190	121	51	256	67	110	102	127	111	322	200	303					
		7.40%	6.12%	11.70%	3.89%	7.24%	6.84%	7.24%	13.81%	14.72%	9.64%	6.02%	4.20%	9.45%	3.00%	12.84%	10.96%	3.23%	0.78%	6.36%	3.10%	10.94%	8.10%	5.21%	10.63%	4.60%	1.90%	11.01%	3.06%	4.90%	4.99%	4.80%	4.40%	14.20%	8.04%	11.65%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	131	6	8	3	7	0	0	7	5	7	4	3	1	1	4	6	0	0	0	3	3	3	4	3	0	3	5	0	4	0	3	14	6	5	13					
		0.19%	0.33%	0.40%	0.16%	0.41%	0.00%	0.00%	0.36%	0.40%	0.31%	0.22%	0.12%	0.04%	0.05%	0.16%	0.27%	0.00%	0.00%	0.00%	0.14%	0.13%	0.12%	0.21%	0.17%	0.00%	0.11%	0.22%	0.00%	0.18%	0.00%	0.11%	0.55%	0.26%	0.20%	0.50%					
23	6.Политическая партия «Партия социальной справедливости»	41	0	0	0	1	0	0	4	2	0	1	0	0	0	3	0	1	0	0	0	2	0	0	1	0	1	2	0	2	0	0	9	9	0	3					
		0.06%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.21%	0.16%	0.00%	0.06%	0.00%	0.00%	0.00%	0.12%	0.00%	0.04%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.06%	0.00%	0.04%	0.09%	0.00%	0.09%	0.00%	0.00%	0.36%	0.40%	0.00%	0.12%					
24	7.Политическая партия «Либерально-демократическая партия России»	1320	13	99	21	90	3	14	50	58	139	18	70	4	13	55	10	16	1	9	20	31	11	79	68	12	41	7	22	11	12	19	24	51	110	119					
		1.89%	0.72%	4.91%	1.13%	5.21%	1.58%	0.94%	2.58%	4.59%	6.09%	0.99%	2.75%	0.17%	0.64%	2.16%	0.45%	0.59%	0.39%	0.52%	0.95%	1.37%	0.45%	4.08%	3.81%	0.46%	1.52%	0.30%	1.00%	0.49%	0.59%	0.72%	0.95%	2.25%	4.42%	4.58%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	821	30	17	21	9	4	1	6	50	64	9	9	1	33	28	14	11	0	4	2	38	4	73	46	6	17	4	7	7	38	36	6	61	70	95					
		1.18%	1.67%	0.84%	1.13%	0.52%	2.11%	0.07%	0.31%	3.96%	2.80%	0.50%	0.35%	0.04%	1.63%	1.10%	0.64%	0.41%	0.00%	0.23%	0.10%	1.68%	0.17%	3.77%	2.57%	0.23%	0.63%	0.17%	0.32%	0.31%	1.86%	1.36%	0.24%	2.69%	2.81%	3.65%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	196	4	8	6	8	0	1	7	6	13	8	0	0	0	17	6	5	0	0	0	12	3	14	13	0	3	2	5	5	0	6	7	16	7	14					
		0.28%	0.22%	0.40%	0.32%	0.46%	0.00%	0.07%	0.36%	0.47%	0.57%	0.44%	0.00%	0.00%	0.00%	0.67%	0.27%	0.19%	0.00%	0.00%	0.00%	0.53%	0.12%	0.72%	0.73%	0.00%	0.11%	0.09%	0.23%	0.22%	0.00%	0.23%	0.28%	0.71%	0.28%	0.54%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	60790	1520	1625	1695	1435	168	1356	1541	876	1762	1627	2334	2078	1889	2038	1824	2555	248	1597	1995	1874	2185	1481	1433	2484	2557	2031	2083	2093	1884	2420	2338	1736	2075	1953					
		87.01%	84.54%	80.57%	91.57%	83.14%	88.42%	90.95%	79.39%	69.30%	77.21%	89.89%	91.64%	90.03%	93.05%	80.05%	82.98%	94.88%	96.50%	91.52%	95.00%	82.66%	90.25%	76.46%	80.19%	94.45%	95.02%	87.35%	94.98%	93.19%	92.08%	91.42%	92.67%	76.58%	83.40%	75.12%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	184	2	4	8	15	0	0	13	7	3	3	0	1	3	20	2	2	0	2	7	12	3	14	0	2	9	3	2	2	0	7	5	8	4	21					
		0.26%	0.11%	0.20%	0.43%	0.87%	0.00%	0.00%	0.67%	0.55%	0.13%	0.17%	0.00%	0.04%	0.15%	0.79%	0.09%	0.07%	0.00%	0.11%	0.33%	0.53%	0.12%	0.72%	0.00%	0.08%	0.33%	0.13%	0.09%	0.09%	0.00%	0.26%	0.20%	0.35%	0.16%	0.81%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
