Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Шемуршинская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998					
		0.31%	0.06%	0.81%	0.34%	0.00%	0.00%	0.00%	0.75%	0.00%	0.80%	0.62%	0.00%	0.00%	0.31%	0.37%	1.53%	0.48%	0.00%	0.00%	0.30%	0.62%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9285	1338	587	242	60	51	57	244	424	343	533	313	331	861	515	180	582	264	934	277	596	468	85					
		88.21%	80.51%	79.54%	82.88%	10.00%	10.00%	10.00%	92.08%	89.83%	91.71%	82.38%	92.06%	97.93%	89.41%	95.72%	91.84%	92.97%	91.35%	90.07%	83.94%	92.69%	90.35%	94.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	22	9	4	2	0	0	0	0	0	0	2	0	1	1	0	0	1	0	0	1	1	0	0					
		0.21%	0.54%	0.54%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.30%	0.10%	0.00%	0.00%	0.16%	0.00%	0.00%	0.30%	0.16%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
