Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Район Покровское - Стрешнево																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №3193	УИК №3194	УИК №3195	УИК №3196	УИК №3197	УИК №3198	УИК №3199					
		0.82%	1.15%	0.74%	0.68%	0.44%	0.90%	0.77%	0.68%	0.79%	0.66%	1.92%	0.56%	0.40%	1.10%	0.75%	0.0%	0.58%	3.84%	0.0%	0.0%	0.96%	1.42%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1497	106	137	145	91	60	140	112	110	136	134	114	76	53	34	9	10	1	13	4	11	1					
		7.52%	8.17%	8.53%	8.97%	6.73%	5.42%	9.08%	8.46%	6.72%	9.04%	8.89%	9.20%	6.11%	4.86%	3.20%	6.87%	5.81%	3.84%	9.55%	12.90%	5.31%	1.42%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	434	28	35	35	37	20	29	23	31	24	35	16	45	30	23	1	7	2	1	1	3	8					
		2.18%	2.15%	2.17%	2.16%	2.73%	1.80%	1.88%	1.73%	1.89%	1.59%	2.32%	1.29%	3.62%	2.75%	2.16%	0.76%	4.06%	7.69%	0.73%	3.22%	1.44%	11.42%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1847	116	151	153	112	92	148	158	137	155	124	144	119	98	79	13	13	3	10	4	17	1					
		9.28%	8.94%	9.40%	9.46%	8.28%	8.31%	9.60%	11.94%	8.37%	10.30%	8.23%	11.62%	9.58%	8.99%	7.43%	9.92%	7.55%	11.53%	7.35%	12.90%	8.21%	1.42%					
22	"5. ""За Русь Святую"""	128	3	14	1	9	3	11	7	8	8	15	12	14	0	9	2	7	1	1	0	2	1					
		0.64%	0.23%	0.87%	0.06%	0.66%	0.27%	0.71%	0.52%	0.48%	0.53%	0.99%	0.96%	1.12%	0.0%	0.84%	1.52%	4.06%	3.84%	0.73%	0.0%	0.96%	1.42%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	3	2	8	0	2	4	0	2	3	8	2	1	6	0	0	1	0	1	0	0	2					
		0.22%	0.23%	0.12%	0.49%	0.0%	0.18%	0.25%	0.0%	0.12%	0.19%	0.53%	0.16%	0.08%	0.55%	0.0%	0.0%	0.58%	0.0%	0.73%	0.0%	0.0%	2.85%					
24	"7. ""Новый курс - Автомобильная Россия"""	319	34	28	25	17	16	24	19	25	17	33	18	17	22	14	2	1	1	0	0	4	2					
		1.60%	2.62%	1.74%	1.54%	1.25%	1.44%	1.55%	1.43%	1.52%	1.13%	2.19%	1.45%	1.36%	2.02%	1.31%	1.52%	0.58%	3.84%	0.0%	0.0%	1.93%	2.85%					
25	"8. ""Народно-республиканская партия России"""	14	1	1	1	1	1	1	0	1	0	3	1	2	1	0	0	0	0	0	0	0	0					
		0.07%	0.07%	0.06%	0.06%	0.07%	0.09%	0.06%	0.0%	0.06%	0.0%	0.19%	0.08%	0.16%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	187	14	24	11	13	7	19	11	14	10	11	14	8	10	13	0	4	0	1	0	2	1					
		0.94%	1.07%	1.49%	0.68%	0.96%	0.63%	1.23%	0.83%	0.85%	0.66%	0.73%	1.12%	0.64%	0.91%	1.22%	0.0%	2.32%	0.0%	0.73%	0.0%	0.96%	1.42%					
27	"10. ""Аграрная партия России"""	363	22	20	28	28	22	26	23	35	28	24	26	25	25	16	1	3	0	2	1	6	2					
		1.82%	1.69%	1.24%	1.73%	2.07%	1.98%	1.68%	1.73%	2.14%	1.86%	1.59%	2.09%	2.01%	2.29%	1.50%	0.76%	1.74%	0.0%	1.47%	3.22%	2.89%	2.85%					
28	"11. ""Истинные патриоты России"""	10	2	0	0	1	0	1	0	0	0	3	1	0	0	1	0	0	0	0	0	1	0					
		0.05%	0.15%	0.0%	0.0%	0.07%	0.0%	0.06%	0.0%	0.0%	0.0%	0.19%	0.08%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	227	11	24	12	23	10	21	7	23	17	16	13	17	12	12	1	3	0	2	0	3	0					
		1.14%	0.84%	1.49%	0.74%	1.70%	0.90%	1.36%	0.52%	1.40%	1.13%	1.06%	1.04%	1.36%	1.10%	1.12%	0.76%	1.74%	0.0%	1.47%	0.0%	1.44%	0.0%					
30	"13. ""Демократическая партия России"""	32	0	1	3	0	2	1	2	7	1	5	0	0	1	6	0	2	0	1	0	0	0					
		0.16%	0.0%	0.06%	0.18%	0.0%	0.18%	0.06%	0.15%	0.42%	0.06%	0.33%	0.0%	0.0%	0.09%	0.56%	0.0%	1.16%	0.0%	0.73%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	38	2	3	3	2	2	4	2	5	2	3	1	4	0	0	0	1	0	1	0	3	0					
		0.19%	0.15%	0.18%	0.18%	0.14%	0.18%	0.25%	0.15%	0.30%	0.13%	0.19%	0.08%	0.32%	0.0%	0.0%	0.0%	0.58%	0.0%	0.73%	0.0%	1.44%	0.0%					
32	"15. ""Партия СЛОН"""	73	4	3	5	12	2	9	7	5	10	10	1	3	1	1	0	0	0	0	0	0	0					
		0.36%	0.30%	0.18%	0.30%	0.88%	0.18%	0.58%	0.52%	0.30%	0.66%	0.66%	0.08%	0.24%	0.09%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3034	172	287	337	215	178	274	200	254	246	158	192	156	116	154	12	17	2	28	6	18	12					
		15.25%	13.26%	17.87%	20.85%	15.90%	16.09%	17.78%	15.11%	15.53%	16.35%	10.49%	15.49%	12.56%	10.65%	14.50%	9.16%	9.88%	7.69%	20.58%	19.35%	8.69%	17.14%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	3	1	1	0	1	1	0	1	3	9	1	1	0	2	0	0	0	1	0	0	2					
		0.13%	0.23%	0.06%	0.06%	0.0%	0.09%	0.06%	0.0%	0.06%	0.19%	0.59%	0.08%	0.08%	0.0%	0.18%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	2.85%					
35	"18. ""ЛДПР"""	1347	93	103	69	81	75	101	78	129	99	134	77	112	77	74	6	14	1	7	2	13	2					
		6.77%	7.17%	6.41%	4.26%	5.99%	6.78%	6.55%	5.89%	7.88%	6.58%	8.89%	6.21%	9.01%	7.07%	6.96%	4.58%	8.13%	3.84%	5.14%	6.45%	6.28%	2.85%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	181	10	12	16	15	11	19	6	14	12	13	8	17	8	9	1	3	0	2	1	3	1					
		0.90%	0.77%	0.74%	0.99%	1.10%	0.99%	1.23%	0.45%	0.85%	0.79%	0.86%	0.64%	1.36%	0.73%	0.84%	0.76%	1.74%	0.0%	1.47%	3.22%	1.44%	1.42%					
37	"20. ""Политическая партия ""Единая Россия"""	6680	458	496	442	501	388	496	413	568	487	476	382	421	448	434	50	56	12	48	9	77	18					
		33.58%	35.31%	30.88%	27.35%	37.05%	35.08%	32.18%	31.21%	34.74%	32.38%	31.60%	30.83%	33.89%	41.13%	40.86%	38.16%	32.55%	46.15%	35.29%	29.03%	37.19%	25.71%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	0	3	2	3	0	2	1	1	3	2	1	1	0	2	1	0	0	1	0	1	1					
		0.12%	0.0%	0.18%	0.12%	0.22%	0.0%	0.12%	0.07%	0.06%	0.19%	0.13%	0.08%	0.08%	0.0%	0.18%	0.76%	0.0%	0.0%	0.73%	0.0%	0.48%	1.42%					
39	"22. ""Развитие предпринимательства"""	62	1	7	10	1	4	6	2	4	3	4	4	5	3	2	1	0	0	1	0	4	0					
		0.31%	0.07%	0.43%	0.61%	0.07%	0.36%	0.38%	0.15%	0.24%	0.19%	0.26%	0.32%	0.40%	0.27%	0.18%	0.76%	0.0%	0.0%	0.73%	0.0%	1.93%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1632	127	143	172	88	102	90	110	133	130	128	104	85	93	69	14	12	1	10	1	14	6					
		8.20%	9.79%	8.90%	10.64%	6.50%	9.22%	5.84%	8.31%	8.13%	8.64%	8.49%	8.39%	6.84%	8.53%	6.49%	10.68%	6.97%	3.84%	7.35%	3.22%	6.76%	8.57%					
																												
41	Против всех	1242	55	89	113	76	69	96	103	104	81	111	74	82	55	75	11	14	1	4	1	21	7					
		6.24%	4.24%	5.54%	6.99%	5.62%	6.23%	6.22%	7.78%	6.36%	5.38%	7.37%	5.97%	6.60%	5.05%	7.06%	8.39%	8.13%	3.84%	2.94%	3.22%	10.14%	9.99%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
