Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Баксанская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20					
		1.68%	1.44%	5.89%	0.42%	1.15%	0.0%	1.59%	2.53%	1.91%	0.73%	0.57%	1.96%	4.05%	0.98%	2.66%	0.42%	3.06%	1.68%	1.51%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	41	0	0	0	6	0	0	0	0	0	7	0	0	0	0	0	0	5	0	23	0					
		0.13%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	2.47%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	38	4	0	0	0	0	5	0	0	0	14	0	0	0	0	0	0	11	0	4	0					
		0.12%	0.33%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.43%	0.0%					
22	"5. ""За Русь Святую"""	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0					
		0.02%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%					
25	"8. ""Народно-республиканская партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	515	12	0	0	0	0	10	0	0	55	24	27	0	22	36	13	8	186	64	58	0					
		1.64%	1.01%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	2.68%	1.14%	2.41%	0.0%	1.43%	2.73%	1.83%	1.29%	9.20%	3.57%	6.25%	0.0%					
28	"11. ""Истинные патриоты России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	106	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101					
		0.33%	0.25%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.50%					
30	"13. ""Демократическая партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	99	4	0	0	14	0	0	0	0	0	4	0	0	0	0	0	0	0	8	69	0					
		0.31%	0.33%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	7.43%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	181	3	0	0	7	0	1	0	0	0	8	0	0	0	0	0	0	29	4	129	0					
		0.57%	0.25%	0.0%	0.0%	0.61%	0.0%	0.04%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.43%	0.22%	13.90%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	126	1	0	0	0	25	22	0	0	0	8	0	0	0	0	0	0	42	12	16	0					
		0.40%	0.08%	0.0%	0.0%	0.0%	2.27%	1.00%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.07%	0.67%	1.72%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	28063	1077	2040	2235	1017	952	1980	1012	1531	1945	1856	1022	1873	1453	1187	687	521	1442	1621	483	2129					
		89.81%	91.50%	91.85%	94.98%	90.0%	86.62%	90.45%	94.93%	94.79%	94.87%	88.38%	91.24%	94.97%	94.96%	90.26%	96.76%	84.03%	71.38%	90.65%	52.04%	94.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.16%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0					
		0.04%	0.25%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1051	38	50	108	30	32	121	27	53	35	101	33	13	40	48	7	57	114	36	101	7					
		3.36%	3.22%	2.25%	4.58%	2.65%	2.91%	5.52%	2.53%	3.28%	1.70%	4.80%	2.94%	0.65%	2.61%	3.65%	0.98%	9.19%	5.64%	2.01%	10.88%	0.31%					
																											
41	Против всех	107	2	0	0	10	15	0	0	0	0	25	14	0	0	3	0	7	12	4	12	3					
		0.34%	0.16%	0.0%	0.0%	0.88%	1.36%	0.0%	0.0%	0.0%	0.0%	1.19%	1.24%	0.0%	0.0%	0.22%	0.0%	1.12%	0.59%	0.22%	1.29%	0.13%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
