Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Зиминская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386					
		2.80%	1.59%	6.31%	0.00%	2.52%	0.74%	5.39%	0.00%	0.00%	3.20%	3.32%	5.86%	2.44%	1.78%	0.00%	3.12%	3.54%	3.29%	5.43%	0.00%	3.28%	0.56%	3.92%	0.00%	2.95%	2.28%	2.59%	8.76%					
19	. Малышкин Олег Александрович	318	3	7	8	34	8	19	4	5	6	18	14	7	15	9	2	12	32	3	7	23	15	17	4	7	23	16	0					
		5.24%	4.76%	6.31%	9.41%	5.04%	5.93%	6.40%	2.60%	8.93%	4.80%	4.99%	5.47%	5.69%	6.67%	4.62%	1.56%	10.62%	9.58%	3.26%	8.05%	3.77%	2.82%	8.33%	4.82%	2.95%	7.49%	4.61%	0.00%					
20	. Миронов Сергей Михайлович	74	1	3	0	4	8	6	2	2	0	5	5	4	0	2	0	2	6	0	0	8	6	1	0	3	0	3	3					
		1.22%	1.59%	2.70%	0.00%	0.59%	5.93%	2.02%	1.30%	3.57%	0.00%	1.39%	1.95%	3.25%	0.00%	1.03%	0.00%	1.77%	1.80%	0.00%	0.00%	1.31%	1.13%	0.49%	0.00%	1.27%	0.00%	0.86%	2.19%					
21	. Путин Владимир Владимирович	3839	28	55	59	448	76	147	108	35	60	266	148	78	166	134	100	67	218	65	49	381	328	112	57	128	215	214	97					
		63.24%	44.44%	49.55%	69.41%	66.47%	56.30%	49.49%	70.13%	62.50%	48.00%	73.68%	57.81%	63.41%	73.78%	68.72%	78.12%	59.29%	65.27%	70.65%	56.32%	62.46%	61.65%	54.90%	68.67%	54.01%	70.03%	61.67%	70.80%					
22	. Хакамада Ирина Муцуовна	146	2	4	0	21	3	11	4	4	1	8	13	2	0	5	6	2	4	6	1	13	7	7	1	8	3	8	2					
		2.40%	3.17%	3.60%	0.00%	3.12%	2.22%	3.70%	2.60%	7.14%	0.80%	2.22%	5.08%	1.63%	0.00%	2.56%	4.69%	1.77%	1.20%	6.52%	1.15%	2.13%	1.32%	3.43%	1.20%	3.38%	0.98%	2.31%	1.46%					
23	. Харитонов Николай Михайлович	1348	25	31	15	134	34	88	36	7	53	32	49	25	33	40	16	23	51	10	29	146	155	53	19	83	54	89	18					
		22.20%	39.68%	27.93%	17.65%	19.88%	25.19%	29.63%	23.38%	12.50%	42.40%	8.86%	19.14%	20.33%	14.67%	20.51%	12.50%	20.35%	15.27%	10.87%	33.33%	23.93%	29.14%	25.98%	22.89%	35.02%	17.59%	25.65%	13.14%					
																																		
24	Против всех	128	2	1	3	9	3	8	0	2	1	17	10	1	7	4	0	1	11	3	1	14	13	3	2	0	4	5	3					
		2.11%	3.17%	0.90%	3.53%	1.34%	2.22%	2.69%	0.00%	3.57%	0.80%	4.71%	3.91%	0.81%	3.11%	2.05%	0.00%	0.88%	3.29%	3.26%	1.15%	2.30%	2.44%	1.47%	2.41%	0.00%	1.30%	1.44%	2.19%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
