Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Кемеровская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247					
18	"1. ""ЕДИНЕНИЕ"""	236	19	8	1	10	11	3	12	20	10	16	1	5	7	9	5	9	4	0	21	1	4	12	1	7	2	8	3	11	13	1	2					
		1.45%	1.70%	1.42%	0.54%	1.23%	1.12%	1.13%	2.28%	1.42%	1.29%	1.73%	0.19%	1.08%	4.06%	0.85%	1.15%	1.16%	0.45%	0.0%	2.23%	0.79%	1.43%	3.30%	0.83%	2.51%	2.89%	1.39%	2.60%	2.28%	2.58%	0.50%	0.86%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	293	12	10	1	15	28	1	8	35	2	20	4	7	1	17	11	22	48	5	10	0	6	2	0	3	0	4	1	9	5	2	4					
		1.80%	1.07%	1.78%	0.54%	1.85%	2.86%	0.37%	1.52%	2.5%	0.25%	2.17%	0.76%	1.52%	0.58%	1.61%	2.54%	2.85%	5.41%	4.62%	1.06%	0.0%	2.15%	0.55%	0.0%	1.07%	0.0%	0.69%	0.86%	1.87%	0.99%	1.01%	1.73%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	291	11	7	2	13	13	0	9	22	6	35	8	9	10	15	11	15	6	0	37	1	5	17	0	7	2	7	5	6	8	0	4					
		1.79%	0.98%	1.24%	1.08%	1.60%	1.32%	0.0%	1.71%	1.57%	0.77%	3.80%	1.52%	1.96%	5.81%	1.42%	2.54%	1.94%	0.67%	0.0%	3.94%	0.79%	1.79%	4.68%	0.0%	2.51%	2.89%	1.21%	4.34%	1.24%	1.59%	0.0%	1.73%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	417	15	5	2	33	44	3	17	63	8	16	4	6	0	28	9	31	43	5	17	6	7	3	0	13	2	3	5	12	14	2	1					
		2.57%	1.34%	0.89%	1.08%	4.07%	4.49%	1.13%	3.23%	4.5%	1.03%	1.73%	0.76%	1.30%	0.0%	2.65%	2.07%	4.02%	4.84%	4.62%	1.81%	4.76%	2.51%	0.82%	0.0%	4.67%	2.89%	0.52%	4.34%	2.49%	2.78%	1.01%	0.43%					
22	"5. ""За Русь Святую"""	41	1	5	2	0	1	0	0	1	5	1	1	2	0	5	0	1	3	0	4	1	1	1	1	0	1	1	0	0	2	1	0					
		0.25%	0.08%	0.89%	1.08%	0.0%	0.10%	0.0%	0.0%	0.07%	0.64%	0.10%	0.19%	0.43%	0.0%	0.47%	0.0%	0.12%	0.33%	0.0%	0.42%	0.79%	0.35%	0.27%	0.83%	0.0%	1.44%	0.17%	0.0%	0.0%	0.39%	0.50%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	0	1	2	3	0	0	1	2	0	4	0	3	1	4	1	4	0	1	2	0	0	4	0	2	2	1	0	1	3	1	2					
		0.27%	0.0%	0.17%	1.08%	0.37%	0.0%	0.0%	0.19%	0.14%	0.0%	0.43%	0.0%	0.65%	0.58%	0.37%	0.23%	0.51%	0.0%	0.92%	0.21%	0.0%	0.0%	1.10%	0.0%	0.71%	2.89%	0.17%	0.0%	0.20%	0.59%	0.50%	0.86%					
24	"7. ""Новый курс - Автомобильная Россия"""	107	1	5	0	7	7	1	1	8	3	4	1	2	0	4	10	8	15	1	3	0	1	3	0	1	1	6	0	6	6	0	2					
		0.66%	0.08%	0.89%	0.0%	0.86%	0.71%	0.37%	0.19%	0.57%	0.38%	0.43%	0.19%	0.43%	0.0%	0.37%	2.30%	1.03%	1.69%	0.92%	0.31%	0.0%	0.35%	0.82%	0.0%	0.35%	1.44%	1.04%	0.0%	1.24%	1.19%	0.0%	0.86%					
25	"8. ""Народно-республиканская партия России"""	13	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	1	2	0	0	1	1	0	0	1	0	0	1	0	0					
		0.08%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.11%	0.92%	0.21%	0.0%	0.0%	0.27%	0.83%	0.0%	0.0%	0.17%	0.0%	0.0%	0.19%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	43	3	1	0	2	3	0	0	5	1	3	1	2	1	4	0	1	5	0	1	1	0	0	0	1	0	0	0	0	6	2	0					
		0.26%	0.26%	0.17%	0.0%	0.24%	0.30%	0.0%	0.0%	0.35%	0.12%	0.32%	0.19%	0.43%	0.58%	0.37%	0.0%	0.12%	0.56%	0.0%	0.10%	0.79%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	1.19%	1.01%	0.0%					
27	"10. ""Аграрная партия России"""	571	30	22	20	14	38	4	22	66	35	24	20	6	7	27	19	27	26	4	34	1	6	15	3	17	0	46	3	6	16	6	7					
		3.52%	2.69%	3.92%	10.86%	1.72%	3.88%	1.51%	4.19%	4.71%	4.51%	2.60%	3.80%	1.30%	4.06%	2.56%	4.38%	3.50%	2.93%	3.70%	3.62%	0.79%	2.15%	4.13%	2.5%	6.11%	0.0%	8.01%	2.60%	1.24%	3.18%	3.04%	3.03%					
28	"11. ""Истинные патриоты России"""	16	0	1	0	1	0	0	1	0	0	1	3	0	1	2	0	1	0	0	0	0	1	0	0	2	0	0	0	1	0	0	1					
		0.09%	0.0%	0.17%	0.0%	0.12%	0.0%	0.0%	0.19%	0.0%	0.0%	0.10%	0.57%	0.0%	0.58%	0.18%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.43%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	93	7	2	0	11	11	0	2	14	3	9	2	1	0	2	0	1	1	2	3	1	3	4	1	0	0	6	2	0	5	0	0					
		0.57%	0.62%	0.35%	0.0%	1.35%	1.12%	0.0%	0.38%	1.0%	0.38%	0.97%	0.38%	0.21%	0.0%	0.18%	0.0%	0.12%	0.11%	1.85%	0.31%	0.79%	1.07%	1.10%	0.83%	0.0%	0.0%	1.04%	1.73%	0.0%	0.99%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	35	4	3	1	0	0	2	1	4	1	7	1	1	0	1	0	3	2	0	1	0	0	0	1	0	0	0	0	1	0	0	1					
		0.21%	0.35%	0.53%	0.54%	0.0%	0.0%	0.75%	0.19%	0.28%	0.12%	0.76%	0.19%	0.21%	0.0%	0.09%	0.0%	0.38%	0.22%	0.0%	0.10%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.43%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	0	1	1	4	4	0	0	0	1	1	1	4	1	1	0	1	2	0	2	0	0	0	1	0	0	0	0	0	1	0	4					
		0.18%	0.0%	0.17%	0.54%	0.49%	0.40%	0.0%	0.0%	0.0%	0.12%	0.10%	0.19%	0.87%	0.58%	0.09%	0.0%	0.12%	0.22%	0.0%	0.21%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	1.73%					
32	"15. ""Партия СЛОН"""	23	2	0	0	0	2	0	0	3	0	0	3	0	0	2	2	0	1	0	1	0	0	1	0	1	1	0	0	1	3	0	0					
		0.14%	0.17%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.21%	0.0%	0.0%	0.57%	0.0%	0.0%	0.18%	0.46%	0.0%	0.11%	0.0%	0.10%	0.0%	0.0%	0.27%	0.0%	0.35%	1.44%	0.0%	0.0%	0.20%	0.59%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	618	18	20	5	32	66	1	18	62	16	22	17	21	2	55	18	39	66	0	27	6	6	16	4	14	3	14	1	22	15	4	8					
		3.81%	1.61%	3.57%	2.71%	3.95%	6.74%	0.37%	3.42%	4.42%	2.06%	2.38%	3.23%	4.57%	1.16%	5.22%	4.15%	5.05%	7.44%	0.0%	2.87%	4.76%	2.15%	4.40%	3.33%	5.03%	4.34%	2.43%	0.86%	4.57%	2.98%	2.03%	3.46%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	50	7	0	0	2	0	0	4	5	1	1	3	0	1	5	0	0	0	0	3	0	4	7	2	0	0	2	0	0	3	0	0					
		0.30%	0.62%	0.0%	0.0%	0.24%	0.0%	0.0%	0.76%	0.35%	0.12%	0.10%	0.57%	0.0%	0.58%	0.47%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	1.43%	1.92%	1.66%	0.0%	0.0%	0.34%	0.0%	0.0%	0.59%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2185	160	69	30	171	175	43	47	176	55	101	57	37	22	127	49	154	133	10	131	13	32	26	25	28	16	90	14	57	75	45	17					
		13.47%	14.38%	12.32%	16.30%	21.11%	17.87%	16.28%	8.95%	12.57%	7.09%	10.96%	10.85%	8.06%	12.79%	12.06%	11.31%	19.97%	14.99%	9.25%	13.95%	10.31%	11.51%	7.16%	20.83%	10.07%	23.18%	15.67%	12.17%	11.85%	14.91%	22.84%	7.35%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	177	6	5	3	13	8	2	6	19	6	6	4	3	0	13	4	6	7	0	17	1	5	9	4	2	0	6	3	5	8	4	2					
		1.09%	0.53%	0.89%	1.63%	1.60%	0.81%	0.75%	1.14%	1.35%	0.77%	0.65%	0.76%	0.65%	0.0%	1.23%	0.92%	0.77%	0.78%	0.0%	1.81%	0.79%	1.79%	2.47%	3.33%	0.71%	0.0%	1.04%	2.60%	1.03%	1.59%	2.03%	0.86%					
37	"20. ""Политическая партия ""Единая Россия"""	8424	715	322	97	301	415	171	319	562	565	492	316	263	101	564	230	316	374	69	490	73	139	197	55	145	32	287	54	282	247	114	117					
		51.96%	64.29%	57.49%	52.71%	37.16%	42.39%	64.77%	60.76%	40.14%	72.90%	53.42%	60.19%	57.29%	58.72%	53.56%	53.11%	40.98%	42.16%	63.88%	52.18%	57.93%	49.99%	54.26%	45.83%	52.15%	46.37%	50.0%	46.95%	58.62%	49.10%	57.86%	50.64%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	7	3	0	2	0	0	1	5	0	2	0	3	3	1	1	0	3	0	0	1	5	0	0	0	1	4	1	1	2	0	8					
		0.33%	0.62%	0.53%	0.0%	0.24%	0.0%	0.0%	0.19%	0.35%	0.0%	0.21%	0.0%	0.65%	1.74%	0.09%	0.23%	0.0%	0.33%	0.0%	0.0%	0.79%	1.79%	0.0%	0.0%	0.0%	1.44%	0.69%	0.86%	0.20%	0.39%	0.0%	3.46%					
39	"22. ""Развитие предпринимательства"""	37	2	1	1	4	6	0	3	0	1	2	1	3	0	1	1	1	3	0	1	0	0	1	0	1	0	1	0	1	2	0	0					
		0.22%	0.17%	0.17%	0.54%	0.49%	0.61%	0.0%	0.57%	0.0%	0.12%	0.21%	0.19%	0.65%	0.0%	0.09%	0.23%	0.12%	0.33%	0.0%	0.10%	0.0%	0.0%	0.27%	0.0%	0.35%	0.0%	0.17%	0.0%	0.20%	0.39%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1415	44	28	5	119	106	20	31	243	34	81	39	45	6	94	32	87	75	8	64	11	35	17	7	16	3	41	13	31	33	5	42					
		8.72%	3.95%	4.99%	2.71%	14.69%	10.82%	7.57%	5.90%	17.35%	4.38%	8.79%	7.42%	9.80%	3.48%	8.92%	7.39%	11.28%	8.45%	7.40%	6.81%	8.73%	12.58%	4.68%	5.83%	5.75%	4.34%	7.14%	11.30%	6.44%	6.56%	2.53%	18.18%					
																																						
41	Против всех	673	35	23	9	35	35	5	13	65	9	42	29	20	1	57	22	27	66	2	42	3	13	14	2	10	1	27	8	18	32	2	6					
		4.15%	3.14%	4.10%	4.89%	4.32%	3.57%	1.89%	2.47%	4.64%	1.16%	4.56%	5.52%	4.35%	0.58%	5.41%	5.08%	3.50%	7.44%	1.85%	4.47%	2.38%	4.67%	3.85%	1.66%	3.59%	1.44%	4.70%	6.95%	3.74%	6.36%	1.01%	2.59%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
