Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Сосновоборская городская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860					
24	"7. ""Новый курс - Автомобильная Россия"""	535	21	25	15	31	26	26	30	33	15	30	27	35	23	36	23	55	26	28	27	3					
		1.72%	1.81%	1.53%	0.87%	1.85%	1.94%	1.49%	1.65%	1.83%	0.92%	1.90%	1.76%	2.15%	1.28%	2.48%	1.63%	2.99%	1.45%	1.81%	1.56%	1.47%					
25	"8. ""Народно-республиканская партия России"""	27	5	1	1	1	0	2	1	2	2	1	1	1	1	0	1	0	3	0	4	0					
		0.08%	0.43%	0.06%	0.05%	0.05%	0.0%	0.11%	0.05%	0.11%	0.12%	0.06%	0.06%	0.06%	0.05%	0.0%	0.07%	0.0%	0.16%	0.0%	0.23%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	340	20	9	14	7	19	14	23	19	14	11	11	13	21	25	18	25	33	18	24	2					
		1.09%	1.72%	0.55%	0.81%	0.41%	1.41%	0.80%	1.26%	1.05%	0.86%	0.69%	0.71%	0.79%	1.17%	1.72%	1.28%	1.36%	1.84%	1.16%	1.38%	0.98%					
27	"10. ""Аграрная партия России"""	552	15	37	33	25	30	34	36	33	29	31	24	34	30	22	23	27	22	26	36	5					
		1.78%	1.29%	2.27%	1.93%	1.49%	2.23%	1.95%	1.98%	1.83%	1.79%	1.96%	1.56%	2.09%	1.67%	1.51%	1.63%	1.47%	1.23%	1.68%	2.08%	2.45%					
28	"11. ""Истинные патриоты России"""	43	3	1	0	0	1	0	1	2	1	0	1	0	1	0	1	2	26	0	3	0					
		0.13%	0.25%	0.06%	0.0%	0.0%	0.07%	0.0%	0.05%	0.11%	0.06%	0.0%	0.06%	0.0%	0.05%	0.0%	0.07%	0.10%	1.45%	0.0%	0.17%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	400	13	24	18	17	20	29	32	22	33	21	11	23	32	12	22	21	14	15	16	5					
		1.29%	1.12%	1.47%	1.05%	1.01%	1.49%	1.66%	1.76%	1.22%	2.04%	1.33%	0.71%	1.41%	1.78%	0.82%	1.56%	1.14%	0.78%	0.97%	0.92%	2.45%					
30	"13. ""Демократическая партия России"""	34	7	4	0	5	2	1	1	1	1	1	1	1	1	0	1	1	2	3	1	0					
		0.10%	0.60%	0.24%	0.0%	0.29%	0.14%	0.05%	0.05%	0.05%	0.06%	0.06%	0.06%	0.06%	0.05%	0.0%	0.07%	0.05%	0.11%	0.19%	0.05%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	5	3	2	2	2	1	1	1	2	4	3	1	2	0	2	3	7	0	3	0					
		0.14%	0.43%	0.18%	0.11%	0.11%	0.14%	0.05%	0.05%	0.05%	0.12%	0.25%	0.19%	0.06%	0.11%	0.0%	0.14%	0.16%	0.39%	0.0%	0.17%	0.0%					
32	"15. ""Партия СЛОН"""	46	6	2	1	1	1	1	3	1	4	1	4	2	2	4	0	3	2	2	5	1					
		0.14%	0.51%	0.12%	0.05%	0.05%	0.07%	0.05%	0.16%	0.05%	0.24%	0.06%	0.26%	0.12%	0.11%	0.27%	0.0%	0.16%	0.11%	0.12%	0.28%	0.49%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3723	65	186	244	234	142	221	254	267	185	219	161	206	225	152	143	244	170	201	175	29					
		12.03%	5.60%	11.41%	14.27%	14.02%	10.59%	12.68%	13.99%	14.86%	11.46%	13.88%	10.52%	12.66%	12.54%	10.49%	10.17%	13.30%	9.50%	13.06%	10.12%	14.21%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	6	1	3	3	1	1	1	1	3	0	3	1	2	3	2	0	3	1	6	1					
		0.13%	0.51%	0.06%	0.17%	0.17%	0.07%	0.05%	0.05%	0.05%	0.18%	0.0%	0.19%	0.06%	0.11%	0.20%	0.14%	0.0%	0.16%	0.06%	0.34%	0.49%					
35	"18. ""ЛДПР"""	3072	261	138	139	143	147	165	152	154	127	155	157	132	140	144	127	184	253	163	170	21					
		9.92%	22.51%	8.47%	8.13%	8.57%	10.97%	9.47%	8.37%	8.57%	7.86%	9.82%	10.26%	8.11%	7.80%	9.94%	9.03%	10.03%	14.14%	10.59%	9.83%	10.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	614	21	33	33	41	31	26	49	37	23	39	29	27	50	35	22	30	17	43	22	6					
		1.98%	1.81%	2.02%	1.93%	2.45%	2.31%	1.49%	2.69%	2.06%	1.42%	2.47%	1.89%	1.66%	2.78%	2.41%	1.56%	1.63%	0.95%	2.79%	1.27%	2.94%					
37	"20. ""Политическая партия ""Единая Россия"""	10018	260	572	525	547	453	579	543	573	580	522	516	555	600	542	462	558	527	465	574	65					
		32.37%	22.43%	35.11%	30.71%	32.79%	33.80%	33.23%	29.91%	31.90%	35.93%	33.10%	33.72%	34.13%	33.46%	37.43%	32.85%	30.42%	29.47%	30.21%	33.19%	31.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	2	0	1	2	2	6	1	0	2	0	1	3	2	3	0	3	5	0	3	0					
		0.11%	0.17%	0.0%	0.05%	0.11%	0.14%	0.34%	0.05%	0.0%	0.12%	0.0%	0.06%	0.18%	0.11%	0.20%	0.0%	0.16%	0.27%	0.0%	0.17%	0.0%					
39	"22. ""Развитие предпринимательства"""	431	7	28	31	23	14	28	28	38	27	21	20	20	30	9	39	18	21	8	20	1					
		1.39%	0.60%	1.71%	1.81%	1.37%	1.04%	1.60%	1.54%	2.11%	1.67%	1.33%	1.30%	1.23%	1.67%	0.62%	2.77%	0.98%	1.17%	0.51%	1.15%	0.49%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2510	101	147	213	150	107	161	140	167	148	121	100	123	137	88	120	119	114	129	106	19					
		8.11%	8.71%	9.02%	12.46%	8.99%	7.98%	9.24%	7.71%	9.29%	9.16%	7.67%	6.53%	7.56%	7.64%	6.07%	8.53%	6.48%	6.37%	8.38%	6.13%	9.31%					
																											
41	Против всех	2322	131	81	104	113	113	125	126	102	115	111	132	119	124	121	94	126	193	132	146	14					
		7.50%	11.30%	4.97%	6.08%	6.77%	8.43%	7.17%	6.94%	5.67%	7.12%	7.03%	8.62%	7.31%	6.91%	8.35%	6.68%	6.87%	10.79%	8.57%	8.44%	6.86%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
