Выборы Президента Российской Федерации																																																								
																																																								
"Наименование Избирательной комиссии:    Рязань, Железнодорожная"																																																								
																																																								
Итоги голосования 																																																								
																																																								
		Сумма	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582					
18	. Глазьев Сергей Юрьевич	4188	83	53	72	56	83	113	97	89	100	92	110	113	102	98	85	140	91	56	102	49	8	44	65	115	103	89	62	82	77	63	88	100	85	57	80	98	79	94	102	116	94	120	103	118	75	41	69	99	78					
		5.97%	4.77%	2.20%	4.29%	3.29%	5.16%	7.19%	8.04%	5.13%	7.62%	5.55%	6.35%	7.07%	7.00%	6.47%	6.41%	9.66%	6.29%	3.86%	6.48%	3.18%	2.46%	6.78%	4.69%	6.91%	6.49%	6.67%	4.86%	6.29%	6.16%	4.47%	7.06%	7.51%	6.44%	4.59%	5.79%	5.66%	6.00%	6.18%	7.26%	6.84%	6.46%	7.04%	7.89%	8.19%	5.97%	4.94%	5.88%	6.18%	6.00%					
19	. Малышкин Олег Александрович	980	24	41	26	19	27	31	16	27	25	19	17	13	25	22	17	15	22	22	23	8	17	5	19	24	20	17	23	16	14	15	14	14	14	20	30	27	15	17	27	17	24	28	25	7	18	14	22	19	19					
		1.40%	1.38%	1.71%	1.55%	1.12%	1.68%	1.97%	1.33%	1.56%	1.91%	1.15%	0.98%	0.81%	1.71%	1.45%	1.28%	1.04%	1.52%	1.52%	1.46%	0.52%	5.23%	0.77%	1.37%	1.44%	1.26%	1.27%	1.80%	1.23%	1.12%	1.06%	1.12%	1.05%	1.06%	1.61%	2.17%	1.56%	1.14%	1.12%	1.92%	1.00%	1.65%	1.64%	1.92%	0.49%	1.43%	1.69%	1.88%	1.19%	1.46%					
20	. Миронов Сергей Михайлович	450	8	9	4	8	9	12	2	17	13	7	12	7	21	8	13	15	8	11	13	9	5	5	4	10	7	11	6	9	6	9	9	11	13	6	4	8	8	10	15	17	13	14	8	3	4	6	7	8	8					
		0.64%	0.46%	0.37%	0.24%	0.47%	0.56%	0.76%	0.17%	0.98%	0.99%	0.42%	0.69%	0.44%	1.44%	0.53%	0.98%	1.04%	0.55%	0.76%	0.83%	0.58%	1.54%	0.77%	0.29%	0.60%	0.44%	0.82%	0.47%	0.69%	0.48%	0.64%	0.72%	0.83%	0.98%	0.48%	0.29%	0.46%	0.61%	0.66%	1.07%	1.00%	0.89%	0.82%	0.61%	0.21%	0.32%	0.72%	0.60%	0.50%	0.62%					
21	. Путин Владимир Владимирович	49159	1245	2054	1250	1413	1134	1061	796	1192	843	1226	1123	1066	963	982	902	937	973	985	1087	1254	201	479	1023	1114	1112	913	930	873	818	983	844	878	937	853	983	1203	925	1033	947	1141	1060	1154	880	936	863	624	856	1171	939					
		70.08%	71.59%	85.44%	74.49%	82.97%	70.57%	67.54%	66.00%	68.74%	64.25%	73.90%	64.80%	66.67%	66.05%	64.82%	67.97%	64.67%	67.24%	67.88%	69.06%	81.43%	61.85%	73.81%	73.81%	66.95%	70.11%	68.39%	72.83%	66.95%	65.49%	69.77%	67.74%	65.97%	70.98%	68.68%	71.18%	69.54%	70.24%	67.96%	67.45%	67.24%	72.80%	67.72%	67.43%	64.95%	68.66%	75.18%	72.98%	73.14%	72.23%					
22	. Хакамада Ирина Муцуовна	3051	64	39	39	30	47	71	69	75	82	74	118	81	75	78	95	71	77	69	78	59	26	24	56	83	86	67	54	67	57	62	56	84	52	59	53	69	49	60	51	71	44	64	48	99	50	23	48	55	43					
		4.35%	3.68%	1.62%	2.32%	1.76%	2.92%	4.52%	5.72%	4.33%	6.25%	4.46%	6.81%	5.07%	5.14%	5.15%	7.16%	4.90%	5.32%	4.76%	4.96%	3.83%	8.00%	3.70%	4.04%	4.99%	5.42%	5.02%	4.23%	5.14%	4.56%	4.40%	4.49%	6.31%	3.94%	4.75%	3.84%	3.99%	3.72%	3.95%	3.63%	4.18%	3.02%	3.76%	3.68%	6.87%	3.98%	2.77%	4.09%	3.44%	3.31%					
23	. Харитонов Николай Михайлович	9243	256	143	207	128	239	209	177	260	179	179	263	232	215	275	154	206	211	241	205	103	2	62	165	253	192	191	123	205	210	213	188	191	160	184	188	251	191	222	192	274	154	260	169	196	189	81	121	170	164					
		13.18%	14.72%	5.95%	12.34%	7.52%	14.87%	13.30%	14.68%	14.99%	13.64%	10.79%	15.18%	14.51%	14.75%	18.15%	11.61%	14.22%	14.58%	16.61%	13.02%	6.69%	0.62%	9.55%	11.90%	15.20%	12.11%	14.31%	9.63%	15.72%	16.81%	15.12%	15.09%	14.35%	12.12%	14.81%	13.61%	14.51%	14.50%	14.61%	13.68%	16.15%	10.58%	15.26%	12.95%	13.60%	15.04%	9.76%	10.32%	10.62%	12.62%					
																																																								
24	Против всех	2570	42	51	66	44	50	65	47	66	64	56	71	77	48	44	52	55	56	59	56	51	39	26	45	56	59	39	74	36	51	58	38	48	47	44	37	65	43	56	64	53	55	54	52	72	46	32	43	72	46					
		3.66%	2.42%	2.12%	3.93%	2.58%	3.11%	4.14%	3.90%	3.81%	4.88%	3.38%	4.10%	4.82%	3.29%	2.90%	3.92%	3.80%	3.87%	4.07%	3.56%	3.31%	12.00%	4.01%	3.25%	3.37%	3.72%	2.92%	5.79%	2.76%	4.08%	4.12%	3.05%	3.61%	3.56%	3.54%	2.68%	3.76%	3.26%	3.68%	4.56%	3.12%	3.78%	3.17%	3.98%	5.00%	3.66%	3.86%	3.67%	4.50%	3.54%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
