Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																							
Дата голосования: 02.12.2007																																																							
																																																							
Наименование Избирательной комиссии:    Аургазинская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
		Сумма	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	389	3	9	2	7	24	2	6	9	2	20	8	12	27	14	0	2	11	3	21	0	2	9	8	0	0	0	1	8	3	3	20	39	52	10	3	2	7	2	2	3	2	12	2	8	2	1	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	389	3	9	2	7	24	2	6	9	2	20	8	12	27	14	0	2	11	3	21	0	2	9	8	0	0	0	1	8	3	3	20	39	52	10	3	2	7	2	2	3	2	12	2	8	2	1	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	211	6	12	2	3	2	1	1	4	3	23	3	6	2	1	3	4	4	3	5	1	7	3	1	1	1	0	3	13	1	1	13	12	24	7	5	1	1	4	5	5	2	3	2	2	0	0	4	1					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																							
18	1.Политическая партия «Аграрная партия России»	339	6	4	1	1	49	0	10	1	0	12	3	13	15	0	1	0	2	6	6	7	14	8	0	7	2	0	0	10	0	0	14	26	48	13	8	3	1	1	2	20	18	1	0	0	0	0	6	0					
		1.35%	1.35%	0.57%	0.27%	0.26%	6.95%	0.00%	1.68%	0.17%	0.00%	1.44%	0.73%	2.91%	2.14%	0.00%	0.72%	0.00%	0.36%	0.99%	1.18%	1.27%	4.86%	2.11%	0.00%	1.36%	1.10%	0.00%	0.00%	1.57%	0.00%	0.00%	1.17%	1.59%	2.13%	1.23%	1.44%	1.51%	0.18%	0.46%	0.60%	3.64%	5.75%	0.21%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	34	0	1	0	0	1	0	0	0	0	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	6	12	3	0	0	2	0	0	0	2	0	0	0	0	0	0	0					
		0.14%	0.00%	0.14%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.22%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.37%	0.53%	0.28%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.03%	0.23%	0.14%	0.00%	0.26%	0.14%	0.00%	0.00%	0.00%	0.00%	0.12%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1728	35	21	13	16	87	6	14	35	1	122	29	65	45	22	5	12	4	24	36	22	22	15	11	19	10	5	11	61	4	10	126	185	265	95	11	4	16	6	3	101	43	3	3	28	13	4	21	19					
		6.89%	7.88%	2.99%	3.45%	4.23%	12.34%	1.84%	2.36%	5.93%	0.71%	14.63%	7.07%	14.57%	6.43%	7.94%	3.60%	5.22%	0.72%	3.95%	7.10%	3.99%	7.64%	3.95%	2.01%	3.70%	5.49%	5.15%	4.01%	9.58%	0.69%	1.58%	10.50%	11.32%	11.77%	8.98%	1.97%	2.01%	2.96%	2.75%	0.90%	18.36%	13.74%	0.63%	1.29%	7.91%	5.14%	1.90%	3.24%	4.65%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	47	1	6	0	0	2	0	0	0	0	5	0	1	1	0	0	0	0	0	0	0	5	0	0	0	1	1	0	0	0	3	2	6	8	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.19%	0.23%	0.86%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.22%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.74%	0.00%	0.00%	0.00%	0.55%	1.03%	0.00%	0.00%	0.00%	0.47%	0.17%	0.37%	0.36%	0.38%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	1	3	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0					
		0.06%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	1.39%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.13%	0.09%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	474	6	13	5	8	36	0	5	1	1	25	6	12	25	0	5	0	0	0	6	5	8	0	0	2	1	0	1	30	0	5	42	63	70	46	4	3	6	0	1	17	10	1	0	0	2	0	3	0					
		1.89%	1.35%	1.85%	1.33%	2.12%	5.11%	0.00%	0.84%	0.17%	0.71%	2.99%	1.46%	2.69%	3.57%	0.00%	3.60%	0.00%	0.00%	0.00%	1.18%	0.91%	2.78%	0.00%	0.00%	0.39%	0.55%	0.00%	0.36%	4.71%	0.00%	0.79%	3.50%	3.86%	3.11%	4.35%	0.72%	1.51%	1.11%	0.00%	0.30%	3.09%	3.19%	0.21%	0.00%	0.00%	0.79%	0.00%	0.46%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	444	4	11	2	3	19	2	0	0	0	15	0	3	28	0	2	0	2	0	6	6	6	5	2	2	1	2	0	22	0	0	31	82	103	42	0	4	7	0	2	21	7	0	0	0	0	0	2	0					
		1.77%	0.90%	1.57%	0.53%	0.79%	2.70%	0.61%	0.00%	0.00%	0.00%	1.80%	0.00%	0.67%	4.00%	0.00%	1.44%	0.00%	0.36%	0.00%	1.18%	1.09%	2.08%	1.32%	0.36%	0.39%	0.55%	2.06%	0.00%	3.45%	0.00%	0.00%	2.58%	5.02%	4.57%	3.97%	0.00%	2.01%	1.29%	0.00%	0.60%	3.82%	2.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	0	5	3	2	3	0	1	0	0	2	0	2	4	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	2	6	9	3	3	0	1	0	1	3	0	2	0	0	0	0	0	0					
		0.23%	0.00%	0.71%	0.80%	0.53%	0.43%	0.00%	0.17%	0.00%	0.00%	0.24%	0.00%	0.45%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.36%	1.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.37%	0.40%	0.28%	0.54%	0.00%	0.18%	0.00%	0.30%	0.55%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21466	386	625	328	345	503	318	550	547	137	646	371	338	574	255	123	207	545	576	444	463	222	326	525	482	164	88	253	495	571	597	968	1227	1703	827	529	185	485	208	306	376	232	428	230	326	238	202	617	375					
		85.58%	86.94%	89.16%	87.00%	91.27%	71.35%	97.55%	92.59%	92.71%	97.16%	77.46%	90.49%	75.78%	82.00%	92.06%	88.49%	90.00%	98.20%	94.74%	87.57%	83.88%	77.08%	85.79%	95.80%	93.77%	90.11%	90.72%	92.34%	77.71%	98.79%	94.31%	80.67%	75.09%	75.62%	78.17%	94.97%	92.96%	89.65%	95.41%	91.62%	68.36%	74.12%	90.49%	98.71%	92.09%	94.07%	96.19%	95.07%	91.69%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	0	1	2	0	0	0	0	0	0	2	0	1	3	0	3	0	0	0	0	2	4	0	0	2	2	0	0	0	0	0	7	8	10	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0					
		0.20%	0.00%	0.14%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.22%	0.43%	0.00%	2.16%	0.00%	0.00%	0.00%	0.00%	0.36%	1.39%	0.00%	0.00%	0.39%	1.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.49%	0.44%	0.09%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
