Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																								
Дата голосования: 04.12.2011																																																								
																																																								
Наименование Избирательной комиссии:    Аургазинская																																																								
																																																								
Сводная таблица результатов выборов																																																								
																																																								
		Сумма	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	427	2	3	8	6	2	14	3	13	20	0	24	14	43	18	4	8	0	2	6	17	1	1	3	3	1	0	5	7	5	15	2	10	23	36	14	25	7	3	10	5	8	1	6	10	1	6	5	2	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	157	4	1	0	1	2	5	2	2	2	2	5	3	4	3	4	3	2	0	1	2	1	4	5	2	0	0	2	3	0	12	3	0	4	15	4	6	13	3	1	1	3	17	4	1	1	2	2	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	40	0	2	0	0	3	0	2	0	0	3	0	0	0	0	0	0	1	0	4	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	5	1	3	1	0	0	0	4	0	0	4	0	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	0	0	0	0	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	5	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1365	12	3	7	2	3	38	5	2	22	5	44	28	28	72	18	5	0	49	1	19	6	19	26	17	10	5	8	34	0	40	1	31	155	185	117	117	92	36	10	3	21	6	20	0	3	3	8	6	23					
		5.68%	2.87%	0.54%	0.89%	0.51%	0.83%	4.77%	1.48%	0.31%	4.24%	3.45%	6.86%	8.81%	6.60%	11.52%	6.95%	4.76%	0.00%	8.55%	0.17%	3.82%	2.01%	6.03%	7.30%	3.51%	5.32%	5.68%	3.03%	6.54%	0.00%	5.98%	0.17%	7.81%	11.74%	9.62%	13.04%	11.25%	10.35%	11.15%	2.07%	1.40%	4.19%	2.78%	6.21%	0.00%	1.23%	0.84%	3.32%	2.91%	3.36%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1045	31	2	9	0	2	53	0	3	8	4	30	39	20	41	15	18	9	13	2	8	3	17	20	11	11	4	24	28	1	53	2	36	58	109	76	63	96	20	15	11	19	21	12	0	2	0	1	3	22					
		4.35%	7.42%	0.36%	1.14%	0.00%	0.56%	6.65%	0.00%	0.46%	1.54%	2.76%	4.68%	12.26%	4.72%	6.56%	5.79%	17.14%	3.49%	2.27%	0.33%	1.61%	1.01%	5.40%	5.62%	2.27%	5.85%	4.55%	9.09%	5.38%	0.33%	7.92%	0.34%	9.07%	4.39%	5.67%	8.47%	6.06%	10.80%	6.19%	3.10%	5.12%	3.79%	9.72%	3.73%	0.00%	0.82%	0.00%	0.41%	1.46%	3.22%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	108	0	1	0	0	1	6	0	0	2	0	5	6	3	3	2	0	0	1	1	1	0	0	1	3	0	0	1	1	0	3	0	4	12	13	10	3	3	1	4	0	0	3	3	0	0	0	0	3	8					
		0.45%	0.00%	0.18%	0.00%	0.00%	0.28%	0.75%	0.00%	0.00%	0.39%	0.00%	0.78%	1.89%	0.71%	0.48%	0.77%	0.00%	0.00%	0.17%	0.17%	0.20%	0.00%	0.00%	0.28%	0.62%	0.00%	0.00%	0.38%	0.19%	0.00%	0.45%	0.00%	1.01%	0.91%	0.68%	1.11%	0.29%	0.34%	0.31%	0.83%	0.00%	0.00%	1.39%	0.93%	0.00%	0.00%	0.00%	0.00%	1.46%	1.17%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4163	82	91	48	35	31	121	25	82	83	14	165	62	119	103	35	24	18	82	74	42	42	53	78	49	41	11	27	95	82	155	54	86	317	436	249	272	241	91	96	40	85	34	20	11	5	55	29	17	56					
		17.32%	19.62%	16.52%	6.08%	8.95%	8.61%	15.18%	7.40%	12.63%	15.99%	9.66%	25.74%	19.50%	28.07%	16.48%	13.51%	22.86%	6.98%	14.31%	12.35%	8.45%	14.09%	16.83%	21.91%	10.12%	21.81%	12.50%	10.23%	18.27%	26.89%	23.17%	9.14%	21.66%	24.02%	22.66%	27.76%	26.15%	27.11%	28.17%	19.83%	18.60%	16.97%	15.74%	6.21%	2.52%	2.06%	15.41%	12.03%	8.25%	8.19%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	170	0	1	2	0	2	3	0	0	3	0	3	7	5	5	2	1	0	4	1	1	2	3	2	4	2	0	1	3	0	9	0	3	24	23	18	8	9	1	2	0	3	0	0	0	0	0	2	1	10					
		0.71%	0.00%	0.18%	0.25%	0.00%	0.56%	0.38%	0.00%	0.00%	0.58%	0.00%	0.47%	2.20%	1.18%	0.80%	0.77%	0.95%	0.00%	0.70%	0.17%	0.20%	0.67%	0.95%	0.56%	0.83%	1.06%	0.00%	0.38%	0.58%	0.00%	1.35%	0.00%	0.76%	1.82%	1.20%	2.01%	0.77%	1.01%	0.31%	0.41%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.49%	1.46%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16763	288	451	720	353	319	569	308	562	390	120	384	174	240	398	184	56	231	419	512	426	242	220	222	394	123	66	202	349	222	400	534	231	726	1121	414	446	432	170	355	161	354	152	242	423	233	299	201	165	560					
		69.76%	68.90%	81.85%	91.14%	90.28%	88.61%	71.39%	91.12%	86.59%	75.14%	82.76%	59.91%	54.72%	56.60%	63.68%	71.04%	53.33%	89.53%	73.12%	85.48%	85.71%	81.21%	69.84%	62.36%	81.40%	65.43%	75.00%	76.52%	67.12%	72.79%	59.79%	90.36%	58.19%	55.00%	58.26%	46.15%	42.88%	48.59%	52.63%	73.35%	74.88%	70.66%	70.37%	75.16%	97.02%	95.88%	83.75%	83.40%	80.10%	81.87%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	72	0	2	1	1	2	2	0	0	2	0	3	2	2	0	1	1	0	1	1	0	1	1	0	4	1	1	1	3	0	2	0	3	8	6	5	4	4	2	0	0	0	0	0	0	0	0	0	0	5					
		0.30%	0.00%	0.36%	0.13%	0.26%	0.56%	0.25%	0.00%	0.00%	0.39%	0.00%	0.47%	0.63%	0.47%	0.00%	0.39%	0.95%	0.00%	0.17%	0.17%	0.00%	0.34%	0.32%	0.00%	0.83%	0.53%	1.14%	0.38%	0.58%	0.00%	0.30%	0.00%	0.76%	0.61%	0.31%	0.56%	0.38%	0.45%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
