Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Стругокрасненская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	181	4	13	29	22	35	6	6	7	1	3	8	7	4	5	10	6	7	5	3					
14	Число погашенных неиспользованных открепительных удостоверений	203	10	4	10	13	18	0	4	6	3	5	17	18	3	24	8	0	10	39	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	1	0	0	5	0	0	0	1	1	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	207	4	25	18	33	23	6	6	4	13	7	8	19	7	4	10	4	1	7	8					
		2.29%	2.29%	2.71%	1.70%	2.77%	1.61%	1.35%	2.13%	3.39%	3.87%	2.87%	3.04%	2.78%	2.78%	1.47%	3.53%	2.04%	0.55%	1.87%	2.47%					
19	2.Всероссийская политическая партия «Гражданская Сила»	62	0	10	12	8	13	0	1	0	2	0	4	2	1	2	0	4	0	1	2					
		0.69%	0.00%	1.08%	1.13%	0.67%	0.91%	0.00%	0.35%	0.00%	0.60%	0.00%	1.52%	0.29%	0.40%	0.73%	0.00%	2.04%	0.00%	0.27%	0.62%					
20	3.Политическая партия «Демократическая партия России»	11	0	1	3	2	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0					
		0.12%	0.00%	0.11%	0.28%	0.17%	0.14%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	796	17	108	94	111	111	31	31	17	22	20	31	65	11	28	23	25	11	25	15					
		8.80%	9.71%	11.69%	8.86%	9.31%	7.75%	6.95%	10.99%	14.41%	6.55%	8.20%	11.79%	9.52%	4.37%	10.26%	8.13%	12.76%	6.01%	6.68%	4.63%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	0	9	5	3	3	0	0	0	0	0	0	2	0	0	1	1	1	0	0					
		0.28%	0.00%	0.97%	0.47%	0.25%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.35%	0.51%	0.55%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.10%	0.00%	0.32%	0.00%	0.17%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	742	14	82	112	105	161	34	16	8	28	9	18	52	15	20	14	18	5	13	18					
		8.21%	8.00%	8.87%	10.56%	8.81%	11.24%	7.62%	5.67%	6.78%	8.33%	3.69%	6.84%	7.61%	5.95%	7.33%	4.95%	9.18%	2.73%	3.48%	5.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	709	8	95	83	100	94	26	27	5	29	17	30	68	18	21	24	12	16	21	15					
		7.84%	4.57%	10.28%	7.82%	8.39%	6.56%	5.83%	9.57%	4.24%	8.63%	6.97%	11.41%	9.96%	7.14%	7.69%	8.48%	6.12%	8.74%	5.61%	4.63%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	75	3	10	6	8	11	6	1	1	3	1	6	9	1	3	1	0	2	3	0					
		0.83%	1.71%	1.08%	0.57%	0.67%	0.77%	1.35%	0.35%	0.85%	0.89%	0.41%	2.28%	1.32%	0.40%	1.10%	0.35%	0.00%	1.09%	0.80%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6253	129	558	709	795	980	340	193	83	231	189	165	460	197	194	203	130	147	287	263					
		69.16%	73.71%	60.39%	66.82%	66.69%	68.44%	76.23%	68.44%	70.34%	68.75%	77.46%	62.74%	67.35%	78.17%	71.06%	71.73%	66.33%	80.33%	76.74%	81.17%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	73	0	12	5	17	9	0	4	0	4	0	0	1	0	1	3	0	0	15	2					
		0.81%	0.00%	1.30%	0.47%	1.43%	0.63%	0.00%	1.42%	0.00%	1.19%	0.00%	0.00%	0.15%	0.00%	0.37%	1.06%	0.00%	0.00%	4.01%	0.62%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
