10	Число действительных избирательных бюллетеней	8029	1291	779	1275	780	260	390	391	46	306	254	366	70	65	262	132	132	202	142	276	88	231	179	112									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	50	5	10	7	8	2	4	2	0	1	2	3	0	0	1	0	0	1	1	2	0	0	1	0									
		0.62%	0.38%	1.27%	0.54%	1.01%	0.77%	1.02%	0.51%	0.00%	0.32%	0.78%	0.81%	0.00%	0.00%	0.38%	0.00%	0.00%	0.49%	0.70%	0.72%	0.00%	0.00%	0.56%	0.00%									
14	Грудинин Павел Николаевич	927	175	97	143	84	27	24	33	3	33	25	29	27	14	31	18	20	22	27	27	14	18	26	10									
		11.44%	13.39%	12.36%	11.12%	10.62%	10.34%	6.11%	8.38%	6.52%	10.68%	9.73%	7.84%	37.50%	21.54%	11.65%	13.53%	15.15%	10.73%	19.01%	9.78%	15.91%	7.76%	14.53%	8.93%									
15	Жириновский Владимир Вольфович	572	88	53	80	47	21	26	34	1	19	26	32	2	3	6	18	11	20	15	24	5	11	22	8									
		7.06%	6.73%	6.75%	6.22%	5.94%	8.05%	6.62%	8.63%	2.17%	6.15%	10.12%	8.65%	2.78%	4.62%	2.26%	13.53%	8.33%	9.76%	10.56%	8.70%	5.68%	4.74%	12.29%	7.14%									
16	Путин Владимир Владимирович	6308	994	600	1022	621	205	326	315	42	249	194	286	41	48	217	94	100	157	97	216	67	199	126	92									
		77.87%	76.05%	76.43%	79.47%	78.51%	78.54%	82.95%	79.95%	91.30%	80.58%	75.49%	77.30%	56.94%	73.85%	81.58%	70.68%	75.76%	76.59%	68.31%	78.26%	76.14%	85.78%	70.39%	82.14%									
17	Собчак Ксения Анатольевна	62	10	11	6	8	3	4	2	0	2	2	8	0	0	1	1	1	0	0	1	0	0	1	1									
		0.77%	0.77%	1.40%	0.47%	1.01%	1.15%	1.02%	0.51%	0.00%	0.65%	0.78%	2.16%	0.00%	0.00%	0.38%	0.75%	0.76%	0.00%	0.00%	0.36%	0.00%	0.00%	0.56%	0.89%									
18	Сурайкин Максим Александрович	61	7	5	9	5	2	4	4	0	2	4	6	0	0	2	1	0	0	2	2	2	3	1	0									
		0.75%	0.54%	0.64%	0.70%	0.63%	0.77%	1.02%	1.02%	0.00%	0.65%	1.56%	1.62%	0.00%	0.00%	0.75%	0.75%	0.00%	0.00%	1.41%	0.72%	2.27%	1.29%	0.56%	0.00%									
19	Титов Борис Юрьевич	27	9	2	2	5	0	0	1	0	0	0	2	0	0	0	0	0	1	0	2	0	0	2	1									
		0.33%	0.69%	0.25%	0.16%	0.63%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.72%	0.00%	0.00%	1.12%	0.89%									
20	Явлинский Григорий Алексеевич	22	3	1	6	2	0	2	0	0	0	1	0	0	0	4	0	0	1	0	2	0	0	0	0									
		0.27%	0.23%	0.13%	0.47%	0.25%	0.00%	0.51%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	1.50%	0.00%	0.00%	0.49%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
