Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Октябрьская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	219	4	16	10	5	5	5	7	5	7	5	5	5	7	7	7	7	7	5	7	5	7	5	5	5	5	5	5	7	5	7	5	7	5	3	3	4	3	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	35	4	13	2	1	0	0	0	0	4	0	0	0	0	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	36	6	4	0	0	2	3	2	0	1	1	1	1	1	0	1	0	0	2	0	1	0	2	0	0	0	0	1	1	0	2	1	0	3	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	184	0	3	8	4	5	5	7	5	3	5	5	5	7	5	7	7	6	5	7	5	4	5	5	5	5	5	5	7	4	5	5	7	5	3	3	2	3	2					
15	Число открепительных удостоверений выданных ТИК	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	215	19	12	10	5	3	2	5	6	14	11	5	7	6	14	1	2	5	2	5	9	7	2	4	1	2	1	2	12	4	8	7	1	4	6	1	8	1	1					
		1.97%	1.50%	1.04%	1.31%	2.20%	5.17%	1.83%	1.08%	4.76%	3.33%	7.58%	3.67%	2.89%	1.61%	5.98%	2.70%	1.98%	1.63%	0.95%	2.43%	3.32%	1.54%	1.41%	2.22%	0.76%	0.82%	1.88%	2.0%	1.95%	1.26%	3.40%	2.12%	1.61%	1.04%	3.33%	1.75%	1.84%	1.21%	2.43%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	263	41	39	6	16	0	10	21	3	8	5	2	1	5	3	0	5	8	3	5	17	4	7	3	1	3	0	0	15	7	3	3	0	0	0	0	17	2	0					
		2.42%	3.25%	3.38%	0.78%	7.04%	0.0%	9.17%	4.56%	2.38%	1.90%	3.44%	1.47%	0.41%	1.34%	1.28%	0.0%	4.95%	2.61%	1.42%	2.43%	6.27%	0.88%	4.96%	1.66%	0.76%	1.24%	0.0%	0.0%	2.44%	2.22%	1.27%	0.91%	0.0%	0.0%	0.0%	0.0%	3.91%	2.43%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	213	15	18	15	1	2	1	0	6	5	1	4	3	12	6	0	6	8	11	3	9	5	0	2	5	7	2	2	7	8	6	12	0	9	2	1	16	0	3					
		1.96%	1.19%	1.56%	1.96%	0.44%	3.44%	0.91%	0.0%	4.76%	1.19%	0.68%	2.94%	1.23%	3.23%	2.56%	0.0%	5.94%	2.61%	5.23%	1.46%	3.32%	1.10%	0.0%	1.11%	3.84%	2.90%	3.77%	2.0%	1.14%	2.53%	2.55%	3.64%	0.0%	2.34%	1.11%	1.75%	3.68%	0.0%	7.31%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	145	34	23	9	6	0	2	3	1	2	0	0	1	13	5	0	1	7	1	4	2	1	0	0	4	3	0	1	4	5	2	0	0	9	2	0	0	0	0					
		1.33%	2.69%	1.99%	1.17%	2.64%	0.0%	1.83%	0.65%	0.79%	0.47%	0.0%	0.0%	0.41%	3.50%	2.13%	0.0%	0.99%	2.28%	0.47%	1.95%	0.73%	0.22%	0.0%	0.0%	3.07%	1.24%	0.0%	1.0%	0.65%	1.58%	0.85%	0.0%	0.0%	2.34%	1.11%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	58	7	10	9	2	0	0	1	2	1	0	0	1	1	2	0	0	0	1	1	2	2	1	2	1	0	0	1	3	1	1	2	0	3	1	0	0	0	0					
		0.53%	0.55%	0.86%	1.17%	0.88%	0.0%	0.0%	0.21%	1.58%	0.23%	0.0%	0.0%	0.41%	0.26%	0.85%	0.0%	0.0%	0.0%	0.47%	0.48%	0.73%	0.44%	0.70%	1.11%	0.76%	0.0%	0.0%	1.0%	0.48%	0.31%	0.42%	0.60%	0.0%	0.78%	0.55%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	41	2	4	2	1	0	1	0	0	2	0	0	0	0	2	2	2	1	0	2	1	1	0	0	0	1	0	0	3	6	1	2	1	1	1	1	0	1	0					
		0.37%	0.15%	0.34%	0.26%	0.44%	0.0%	0.91%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.85%	5.40%	1.98%	0.32%	0.0%	0.97%	0.36%	0.22%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.48%	1.90%	0.42%	0.60%	1.61%	0.26%	0.55%	1.75%	0.0%	1.21%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	58	10	11	7	2	0	0	2	0	1	0	0	0	6	1	0	1	1	1	4	0	3	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0	1					
		0.53%	0.79%	0.95%	0.91%	0.88%	0.0%	0.0%	0.43%	0.0%	0.23%	0.0%	0.0%	0.0%	1.61%	0.42%	0.0%	0.99%	0.32%	0.47%	1.95%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.95%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.43%					
25	"8. ""Народно-республиканская партия России"""	18	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	4	1	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0					
		0.16%	0.07%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.32%	0.0%	0.48%	0.36%	0.22%	2.83%	0.55%	0.0%	0.0%	0.0%	0.0%	0.32%	0.31%	0.0%	0.0%	0.0%	0.26%	0.55%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	8	1	0	1	2	2	1	1	1	1	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0					
		0.24%	0.63%	0.08%	0.0%	0.44%	3.44%	1.83%	0.21%	0.79%	0.23%	0.68%	0.0%	0.0%	0.0%	2.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1047	60	73	43	6	21	5	34	10	32	17	14	32	69	21	1	2	31	20	42	26	62	5	16	42	43	3	10	28	33	53	38	4	63	25	4	48	10	1					
		9.63%	4.76%	6.34%	5.63%	2.64%	36.20%	4.58%	7.39%	7.93%	7.61%	11.72%	10.29%	13.22%	18.59%	8.97%	2.70%	1.98%	10.13%	9.52%	20.48%	9.59%	13.71%	3.54%	8.88%	32.30%	17.84%	5.66%	10.0%	4.56%	10.47%	22.55%	11.55%	6.45%	16.40%	13.88%	7.01%	11.05%	12.19%	2.43%					
28	"11. ""Истинные патриоты России"""	26	1	4	1	0	0	2	0	0	0	1	0	0	2	1	0	0	2	1	1	0	0	0	0	0	4	0	0	0	0	1	0	0	1	2	0	2	0	0					
		0.23%	0.07%	0.34%	0.13%	0.0%	0.0%	1.83%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.53%	0.42%	0.0%	0.0%	0.65%	0.47%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	1.65%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.26%	1.11%	0.0%	0.46%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	111	17	15	5	0	0	0	5	1	3	1	0	4	4	0	1	0	1	4	0	6	7	1	2	4	2	0	0	5	4	0	3	0	4	2	0	10	0	0					
		1.02%	1.34%	1.30%	0.65%	0.0%	0.0%	0.0%	1.08%	0.79%	0.71%	0.68%	0.0%	1.65%	1.07%	0.0%	2.70%	0.0%	0.32%	1.90%	0.0%	2.21%	1.54%	0.70%	1.11%	3.07%	0.82%	0.0%	0.0%	0.81%	1.26%	0.0%	0.91%	0.0%	1.04%	1.11%	0.0%	2.30%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	15	1	3	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0					
		0.13%	0.07%	0.26%	0.13%	0.0%	0.0%	0.0%	0.0%	0.79%	0.23%	0.68%	0.0%	0.0%	0.26%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	1.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.23%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	1	2	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	0	0	0	0					
		0.12%	0.07%	0.17%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.30%	1.61%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	17	5	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0					
		0.15%	0.39%	0.08%	0.13%	0.44%	0.0%	1.83%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.36%	0.0%	0.0%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	635	87	83	49	24	2	7	24	8	23	1	0	10	24	9	6	5	23	16	9	6	22	7	4	5	11	2	4	70	16	28	12	0	24	5	0	8	1	0					
		5.84%	6.90%	7.21%	6.42%	10.57%	3.44%	6.42%	5.21%	6.34%	5.47%	0.68%	0.0%	4.13%	6.46%	3.84%	16.21%	4.95%	7.51%	7.61%	4.39%	2.21%	4.86%	4.96%	2.22%	3.84%	4.56%	3.77%	4.0%	11.40%	5.07%	11.91%	3.64%	0.0%	6.25%	2.77%	0.0%	1.84%	1.21%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	1	3	2	1	0	0	0	0	3	0	0	1	2	1	1	0	1	0	1	0	1	0	0	0	1	2	0	1	1	0	0	1	5	0	0	4	1	1					
		0.32%	0.07%	0.26%	0.26%	0.44%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.41%	0.53%	0.42%	2.70%	0.0%	0.32%	0.0%	0.48%	0.0%	0.22%	0.0%	0.0%	0.0%	0.41%	3.77%	0.0%	0.16%	0.31%	0.0%	0.0%	1.61%	1.30%	0.0%	0.0%	0.92%	1.21%	2.43%					
35	"18. ""ЛДПР"""	1785	207	214	166	54	5	16	61	11	84	14	22	50	30	30	0	46	53	35	11	37	91	21	31	10	27	1	4	144	49	13	40	9	62	23	3	86	22	3					
		16.43%	16.42%	18.59%	21.75%	23.78%	8.62%	14.67%	13.26%	8.73%	20.0%	9.65%	16.17%	20.66%	8.08%	12.82%	0.0%	45.54%	17.32%	16.66%	5.36%	13.65%	20.13%	14.89%	17.22%	7.69%	11.20%	1.88%	4.0%	23.45%	15.55%	5.53%	12.15%	14.51%	16.14%	12.77%	5.26%	19.81%	26.82%	7.31%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	172	24	4	16	7	0	2	6	2	5	2	3	4	2	2	2	3	11	3	3	1	11	8	5	0	2	1	2	11	5	0	4	2	6	3	0	8	2	0					
		1.58%	1.90%	0.34%	2.09%	3.08%	0.0%	1.83%	1.30%	1.58%	1.19%	1.37%	2.20%	1.65%	0.53%	0.85%	5.40%	2.97%	3.59%	1.42%	1.46%	0.36%	2.43%	5.67%	2.77%	0.0%	0.82%	1.88%	2.0%	1.79%	1.58%	0.0%	1.21%	3.22%	1.56%	1.66%	0.0%	1.84%	2.43%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2887	395	312	220	64	9	34	103	30	111	42	21	45	63	62	17	15	59	54	61	109	132	55	79	23	47	0	34	154	85	64	92	23	93	50	29	86	4	11					
		26.57%	31.34%	27.10%	28.83%	28.19%	15.51%	31.19%	22.39%	23.80%	26.42%	28.96%	15.44%	18.59%	16.98%	26.49%	45.94%	14.85%	19.28%	25.71%	29.75%	40.22%	29.20%	39.00%	43.88%	17.69%	19.50%	0.0%	34.0%	25.08%	26.98%	27.23%	27.96%	37.09%	24.21%	27.77%	50.87%	19.81%	4.87%	26.82%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	5	2	1	0	0	0	0	0	0	1	0	0	3	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	3	1	0	2	0	0					
		0.21%	0.39%	0.17%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.80%	0.0%	0.0%	0.99%	0.0%	0.47%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.78%	0.55%	0.0%	0.46%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	31	4	2	1	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	3	0	9	0	2	0	1	0	1	0	0					
		0.28%	0.31%	0.17%	0.13%	0.0%	0.0%	0.91%	0.65%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.41%	0.0%	1.0%	0.48%	0.0%	3.82%	0.0%	3.22%	0.0%	0.55%	0.0%	0.23%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2387	220	257	161	29	12	17	162	40	103	34	54	49	105	50	5	8	68	46	44	31	79	17	15	29	74	36	33	121	71	33	88	14	57	42	18	114	34	17					
		21.97%	17.46%	22.32%	21.10%	12.77%	20.68%	15.59%	35.21%	31.74%	24.52%	23.44%	39.70%	20.24%	28.30%	21.36%	13.51%	7.92%	22.22%	21.90%	21.46%	11.43%	17.47%	12.05%	8.33%	22.30%	30.70%	67.92%	33.0%	19.70%	22.53%	14.04%	26.74%	22.58%	14.84%	23.33%	31.57%	26.26%	41.46%	41.46%					
																																													
41	Против всех	351	48	42	20	4	1	3	14	1	14	2	4	19	13	7	1	1	15	3	3	7	12	3	8	0	7	5	1	21	12	4	14	2	22	5	0	11	1	1					
		3.23%	3.80%	3.64%	2.62%	1.76%	1.72%	2.75%	3.04%	0.79%	3.33%	1.37%	2.94%	7.85%	3.50%	2.99%	2.70%	0.99%	4.90%	1.42%	1.46%	2.58%	2.65%	2.12%	4.44%	0.0%	2.90%	9.43%	1.0%	3.42%	3.80%	1.70%	4.25%	3.22%	5.72%	2.77%	0.0%	2.53%	1.21%	2.43%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
