Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Поныровского района																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	39	7	5	5	1	1	3	0	1	0	2	0	3	1	1	2	2	1	4					
		0.53%	0.82%	0.62%	0.54%	0.45%	0.43%	0.83%	0.00%	0.12%	0.00%	1.19%	0.00%	0.86%	0.25%	0.37%	1.01%	0.63%	0.20%	1.72%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5450	560	558	627	168	160	299	311	615	196	118	67	283	310	228	138	248	391	173					
		73.80%	65.27%	69.58%	67.20%	75.68%	68.67%	82.60%	77.36%	73.56%	85.22%	70.24%	80.72%	81.56%	78.48%	83.52%	69.35%	77.74%	79.63%	74.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	19	6	4	5	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0					
		0.26%	0.70%	0.50%	0.54%	0.45%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.20%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
