Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Троицкая																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	440	27	27	49	20	41	18	5	1	3	12	7	1	6	8	2	4	13	12	3	27	7	4	1	13	7	13	1	4	25	8	1	19	13	0	29	2	0	5	2	0					
		2.94%	2.11%	4.25%	3.78%	2.28%	3.94%	3.6%	1.56%	0.90%	2.70%	1.50%	4.37%	0.69%	6.97%	3.01%	0.44%	2.31%	7.30%	4.09%	3.79%	6.94%	2.43%	1.16%	0.70%	3.08%	5.93%	2.73%	0.72%	1.21%	4.94%	6.34%	0.78%	2.29%	4.76%	0.0%	3.36%	0.86%	0.0%	1.59%	2.59%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	377	36	16	19	11	16	28	7	2	4	16	4	3	2	6	11	11	8	5	5	5	7	12	6	11	1	6	4	10	22	1	4	23	5	0	27	1	0	16	5	1					
		2.52%	2.81%	2.52%	1.46%	1.25%	1.53%	5.6%	2.18%	1.81%	3.60%	2.01%	2.5%	2.08%	2.32%	2.26%	2.45%	6.35%	4.49%	1.70%	6.32%	1.28%	2.43%	3.48%	4.22%	2.61%	0.84%	1.26%	2.91%	3.03%	4.34%	0.79%	3.14%	2.78%	1.83%	0.0%	3.12%	0.43%	0.0%	5.09%	6.49%	1.56%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	195	13	5	19	15	27	6	3	0	4	7	8	0	1	5	4	1	3	0	0	3	3	5	1	4	1	0	1	1	1	5	0	9	1	0	32	1	0	5	1	0					
		1.30%	1.01%	0.78%	1.46%	1.71%	2.59%	1.2%	0.93%	0.0%	3.60%	0.87%	5.0%	0.0%	1.16%	1.88%	0.89%	0.57%	1.68%	0.0%	0.0%	0.77%	1.04%	1.45%	0.70%	0.95%	0.84%	0.0%	0.72%	0.30%	0.19%	3.96%	0.0%	1.08%	0.36%	0.0%	3.70%	0.43%	0.0%	1.59%	1.29%	0.0%					
22	"5. ""За Русь Святую"""	85	8	3	6	4	2	4	4	0	0	4	2	0	1	1	2	1	2	2	0	4	0	2	0	7	0	0	0	2	3	2	1	5	5	0	3	2	0	1	1	1					
		0.56%	0.62%	0.47%	0.46%	0.45%	0.19%	0.8%	1.25%	0.0%	0.0%	0.50%	1.25%	0.0%	1.16%	0.37%	0.44%	0.57%	1.12%	0.68%	0.0%	1.02%	0.0%	0.58%	0.0%	1.66%	0.0%	0.0%	0.0%	0.60%	0.59%	1.58%	0.78%	0.60%	1.83%	0.0%	0.34%	0.86%	0.0%	0.31%	1.29%	1.56%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	3	2	1	2	2	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	2	0	2	1	0	0	1	0					
		0.17%	0.23%	0.31%	0.07%	0.22%	0.19%	0.2%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	1.16%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.73%	0.0%	0.23%	0.43%	0.0%	0.0%	1.29%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	60	5	3	11	7	10	1	0	0	0	0	2	0	1	0	1	0	0	1	2	0	0	0	0	4	0	1	0	1	1	0	1	3	2	0	2	1	0	0	0	0					
		0.40%	0.39%	0.47%	0.85%	0.79%	0.96%	0.2%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	1.16%	0.0%	0.22%	0.0%	0.0%	0.34%	2.53%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.21%	0.0%	0.30%	0.19%	0.0%	0.78%	0.36%	0.73%	0.0%	0.23%	0.43%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	2	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	1	0	0	1	0	0	0	0	0	0	0	1	1					
		0.10%	0.15%	0.0%	0.07%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	1.45%	0.30%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	1.56%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	5	1	3	6	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1					
		0.18%	0.39%	0.15%	0.23%	0.68%	0.19%	0.2%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.34%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.12%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	1.56%					
27	"10. ""Аграрная партия России"""	1105	45	25	55	45	34	13	11	2	3	95	11	26	12	11	56	44	37	34	3	60	50	84	25	45	2	58	8	30	26	29	16	40	18	2	23	5	0	15	5	2					
		7.38%	3.52%	3.94%	4.25%	5.13%	3.26%	2.6%	3.43%	1.81%	2.70%	11.93%	6.87%	18.05%	13.95%	4.15%	12.49%	25.43%	20.78%	11.60%	3.79%	15.42%	17.42%	24.41%	17.60%	10.68%	1.69%	12.21%	5.83%	9.11%	5.13%	23.01%	12.59%	4.83%	6.59%	2.04%	2.66%	2.17%	0.0%	4.77%	6.49%	3.12%					
28	"11. ""Истинные патриоты России"""	14	0	1	1	0	2	0	1	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0					
		0.09%	0.0%	0.15%	0.07%	0.0%	0.19%	0.0%	0.31%	0.0%	0.90%	0.25%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	147	12	3	11	14	11	0	7	0	0	8	0	2	0	1	1	5	0	4	1	4	5	2	3	7	0	4	0	1	5	0	2	8	5	0	11	4	2	4	0	0					
		0.98%	0.93%	0.47%	0.85%	1.59%	1.05%	0.0%	2.18%	0.0%	0.0%	1.00%	0.0%	1.38%	0.0%	0.37%	0.22%	2.89%	0.0%	1.36%	1.26%	1.02%	1.74%	0.58%	2.11%	1.66%	0.0%	0.84%	0.0%	0.30%	0.98%	0.0%	1.57%	0.96%	1.83%	0.0%	1.27%	1.73%	9.09%	1.27%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	45	1	2	3	3	3	8	0	0	0	1	0	0	0	1	0	0	1	0	0	6	1	1	2	0	0	1	0	1	2	1	0	3	2	0	2	0	0	0	0	0					
		0.30%	0.07%	0.31%	0.23%	0.34%	0.28%	1.6%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.56%	0.0%	0.0%	1.54%	0.34%	0.29%	1.40%	0.0%	0.0%	0.21%	0.0%	0.30%	0.39%	0.79%	0.0%	0.36%	0.73%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	3	1	2	1	1	3	0	0	0	0	0	0	2	0	3	0	0	2	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0					
		0.16%	0.23%	0.15%	0.15%	0.11%	0.09%	0.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.32%	0.0%	0.66%	0.0%	0.0%	0.68%	0.0%	0.0%	0.34%	0.0%	0.0%	0.23%	0.0%	0.0%	0.72%	0.0%	0.19%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	16	3	0	2	3	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1					
		0.10%	0.23%	0.0%	0.15%	0.34%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.79%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%					
33	"16. ""Родина"" (народно-патриотический союз)"""	665	61	30	64	46	55	15	6	3	3	53	3	11	5	9	33	2	3	19	1	15	8	24	7	13	2	12	1	14	35	4	8	26	12	0	11	22	0	23	2	4					
		4.44%	4.77%	4.73%	4.94%	5.24%	5.28%	3.0%	1.87%	2.72%	2.70%	6.65%	1.87%	7.63%	5.81%	3.39%	7.36%	1.15%	1.68%	6.48%	1.26%	3.85%	2.78%	6.97%	4.92%	3.08%	1.69%	2.52%	0.72%	4.25%	6.91%	3.17%	6.29%	3.14%	4.39%	0.0%	1.27%	9.56%	0.0%	7.32%	2.59%	6.25%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	1	0	3	2	1	0	2	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	3	0	0	1	0	1	0	0	0	4	0	0	1	0	0	1	1	0					
		0.17%	0.07%	0.0%	0.23%	0.22%	0.09%	0.0%	0.62%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	2.11%	0.0%	0.0%	0.21%	0.0%	0.30%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.11%	0.0%	0.0%	0.31%	1.29%	0.0%					
35	"18. ""ЛДПР"""	2657	218	122	222	176	185	74	59	25	13	137	49	26	13	68	62	41	38	39	25	35	41	29	17	38	22	82	33	62	95	20	21	235	52	28	130	44	11	41	16	13					
		17.76%	17.07%	19.24%	17.15%	20.06%	17.78%	14.8%	18.43%	22.72%	11.71%	17.21%	30.62%	18.05%	15.11%	25.66%	13.83%	23.69%	21.34%	13.31%	31.64%	8.99%	14.28%	8.43%	11.97%	9.02%	18.64%	17.26%	24.08%	18.84%	18.77%	15.87%	16.53%	28.41%	19.04%	28.57%	15.06%	19.13%	50.0%	13.05%	20.77%	20.31%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	304	29	14	26	28	17	15	11	1	4	18	3	1	0	3	13	1	2	5	4	6	3	4	0	9	0	7	4	3	22	2	5	13	5	2	17	0	1	5	1	0					
		2.03%	2.27%	2.20%	2.00%	3.19%	1.63%	3.0%	3.43%	0.90%	3.60%	2.26%	1.87%	0.69%	0.0%	1.13%	2.90%	0.57%	1.12%	1.70%	5.06%	1.54%	1.04%	1.16%	0.0%	2.13%	0.0%	1.47%	2.91%	0.91%	4.34%	1.58%	3.93%	1.57%	1.83%	2.04%	1.96%	0.0%	4.54%	1.59%	1.29%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5295	531	232	498	295	430	167	108	46	49	195	55	47	19	93	160	20	34	75	15	176	105	73	37	199	70	208	53	112	185	24	41	246	93	46	313	71	4	118	24	28					
		35.40%	41.58%	36.59%	38.48%	33.63%	41.34%	33.4%	33.75%	41.81%	44.14%	24.49%	34.37%	32.63%	22.09%	35.09%	35.71%	11.56%	19.10%	25.59%	18.98%	45.24%	36.58%	21.22%	26.05%	47.26%	59.32%	43.78%	38.68%	34.04%	36.56%	19.04%	32.28%	29.74%	34.06%	46.93%	36.26%	30.86%	18.18%	37.57%	31.16%	43.75%					
38	"21. ""Российская Конституционно-демократическая партия"""	56	4	9	1	3	0	3	2	0	0	2	0	1	0	0	0	20	1	0	0	0	0	0	2	0	0	1	1	1	0	0	1	2	0	0	1	0	1	0	0	0					
		0.37%	0.31%	1.41%	0.07%	0.34%	0.0%	0.6%	0.62%	0.0%	0.0%	0.25%	0.0%	0.69%	0.0%	0.0%	0.0%	11.56%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	1.40%	0.0%	0.0%	0.21%	0.72%	0.30%	0.0%	0.0%	0.78%	0.24%	0.0%	0.0%	0.11%	0.0%	4.54%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	36	2	2	3	1	1	0	1	0	0	0	1	0	0	0	2	2	0	0	0	5	2	0	1	2	0	0	0	0	3	0	1	2	2	0	2	0	0	0	1	0					
		0.24%	0.15%	0.31%	0.23%	0.11%	0.09%	0.0%	0.31%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.44%	1.15%	0.0%	0.0%	0.0%	1.28%	0.69%	0.0%	0.70%	0.47%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.78%	0.24%	0.73%	0.0%	0.23%	0.0%	0.0%	0.0%	1.29%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2533	208	107	239	147	164	126	77	18	21	193	3	18	22	33	74	15	24	82	17	24	27	88	30	25	8	56	9	70	48	16	12	141	40	16	197	62	1	54	14	7					
		16.93%	16.28%	16.87%	18.46%	16.76%	15.76%	25.2%	24.06%	16.36%	18.91%	24.24%	1.87%	12.5%	25.58%	12.45%	16.51%	8.67%	13.48%	27.98%	21.51%	6.16%	9.40%	25.58%	21.12%	5.93%	6.77%	11.78%	6.56%	21.27%	9.48%	12.69%	9.44%	17.04%	14.65%	16.32%	22.82%	26.95%	4.54%	17.19%	18.18%	10.93%					
																																															
41	Против всех	390	31	17	43	30	17	12	9	11	5	13	3	2	0	10	10	2	3	7	1	5	13	4	0	10	1	8	10	11	15	2	8	19	12	2	24	7	1	8	1	3					
		2.60%	2.42%	2.68%	3.32%	3.42%	1.63%	2.4%	2.81%	10.0%	4.50%	1.63%	1.87%	1.38%	0.0%	3.77%	2.23%	1.15%	1.68%	2.38%	1.26%	1.28%	4.52%	1.16%	0.0%	2.37%	0.84%	1.68%	7.29%	3.34%	2.96%	1.58%	6.29%	2.29%	4.39%	2.04%	2.78%	3.04%	4.54%	2.54%	1.29%	4.68%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
