Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
"Наименование Избирательной комиссии:    Махачкала, Ленинская"																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.11%	0.0%	0.0%	0.24%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	1.10%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	173	0	0	6	0	0	9	0	8	12	0	33	0	8	0	23	24	0	0	0	15	0	3	0	0	0	0	0	11	15	0	6					
		0.26%	0.0%	0.0%	0.26%	0.0%	0.0%	0.43%	0.0%	0.56%	0.78%	0.0%	1.78%	0.0%	0.38%	0.0%	0.95%	0.91%	0.0%	0.0%	0.0%	0.58%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.71%	0.0%	0.42%					
37	"20. ""Политическая партия ""Единая Россия"""	46570	1888	1942	1627	1679	1443	1495	1490	1009	1106	1953	1332	1039	1470	1539	1719	1871	1668	1416	1332	1812	1765	1832	1899	1375	1780	1730	1313	1220	1497	322	1007					
		71.56%	72.81%	71.21%	72.08%	72.09%	71.57%	71.73%	71.49%	71.66%	72.00%	72.27%	72.0%	72.55%	71.60%	70.62%	71.00%	71.11%	70.85%	72.17%	71.68%	70.58%	71.98%	72.41%	71.09%	71.02%	72.35%	71.60%	70.10%	70.72%	71.21%	70.45%	71.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	14448	530	600	476	519	446	465	465	308	335	578	398	300	464	506	518	600	513	424	416	616	544	546	604	445	564	538	438	397	479	104	312					
		22.20%	20.43%	22.00%	21.08%	22.28%	22.12%	22.31%	22.31%	21.87%	21.80%	21.39%	21.51%	20.94%	22.60%	23.22%	21.39%	22.80%	21.79%	21.61%	22.38%	23.99%	22.18%	21.58%	22.61%	22.98%	22.92%	22.26%	23.38%	23.01%	22.78%	22.75%	22.15%					
																																						
41	Против всех	27	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	5	1	0	10	0	0	0	0	0					
		0.04%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.18%	0.05%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
