Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Красноармейская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434					
		48.75%	41.59%	44.84%	47.62%	43.93%	46.42%	39.62%	40.91%	57.67%	53.65%	63.51%	62.41%	47.06%	63.95%	45.49%	46.93%	44.44%	59.84%	56.30%	47.78%	48.74%	59.20%	56.16%	41.57%	39.03%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	4	2	0	0	2	2	0	0	0	0	1	1	4	0	1	1	1	0	1	1	2	0	1	3					
		0.31%	0.32%	0.17%	0.00%	0.00%	0.75%	0.54%	0.00%	0.00%	0.00%	0.00%	0.35%	0.84%	0.91%	0.00%	0.56%	1.11%	0.27%	0.00%	0.32%	0.31%	0.67%	0.00%	0.22%	0.77%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
