Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Суземская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970					
24	7.Политическая партия «Либерально-демократическая партия России»	571	13	4	6	0	19	2	43	14	9	2	12	11	12	9	6	15	11	8	121	77	47	99	12	4	14	1					
		7.24%	5.24%	8.89%	6.52%	0.00%	8.33%	1.79%	4.58%	6.06%	3.69%	4.65%	7.23%	6.40%	7.19%	6.92%	3.73%	3.94%	5.31%	5.44%	8.98%	11.32%	11.38%	9.00%	3.45%	7.14%	12.17%	1.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	488	5	4	2	4	13	2	58	11	9	9	20	10	21	7	8	25	2	3	96	34	33	79	22	4	7	0					
		6.19%	2.02%	8.89%	2.17%	8.89%	5.70%	1.79%	6.18%	4.76%	3.69%	20.93%	12.05%	5.81%	12.57%	5.38%	4.97%	6.56%	0.97%	2.04%	7.12%	5.00%	7.99%	7.18%	6.32%	7.14%	6.09%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	33	1	1	0	1	0	0	4	0	2	0	1	1	1	0	0	1	0	0	7	0	3	7	2	0	1	0					
		0.42%	0.40%	2.22%	0.00%	2.22%	0.00%	0.00%	0.43%	0.00%	0.82%	0.00%	0.60%	0.58%	0.60%	0.00%	0.00%	0.26%	0.00%	0.00%	0.52%	0.00%	0.73%	0.64%	0.57%	0.00%	0.87%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5218	177	31	68	28	159	80	679	157	171	25	112	140	121	107	120	264	160	118	782	439	232	620	251	38	75	64					
		66.18%	71.37%	68.89%	73.91%	62.22%	69.74%	71.43%	72.39%	67.97%	70.08%	58.14%	67.47%	81.40%	72.46%	82.31%	74.53%	69.29%	77.29%	80.27%	58.01%	64.56%	56.17%	56.36%	72.13%	67.86%	65.22%	94.12%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	42	2	0	0	0	0	2	9	1	0	0	1	0	1	1	0	0	0	1	7	3	3	9	1	0	1	0					
		0.53%	0.81%	0.00%	0.00%	0.00%	0.00%	1.79%	0.96%	0.43%	0.00%	0.00%	0.60%	0.00%	0.60%	0.77%	0.00%	0.00%	0.00%	0.68%	0.52%	0.44%	0.73%	0.82%	0.29%	0.00%	0.87%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
