Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Еланская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761					
19	2.Всероссийская политическая партия «Гражданская Сила»	80	4	4	2	8	5	6	6	3	9	2	0	2	1	0	0	0	0	2	2	1	3	1	1	0	0	6	1	0	3	0	4	0	1	3	0					
		0.45%	0.52%	0.56%	0.26%	1.03%	0.63%	0.66%	0.82%	0.41%	1.16%	0.78%	0.00%	0.72%	1.19%	0.00%	0.00%	0.00%	0.00%	0.36%	0.24%	0.13%	0.36%	0.12%	0.16%	0.00%	0.00%	0.63%	0.21%	0.00%	0.81%	0.00%	0.97%	0.00%	0.71%	1.33%	0.00%					
20	3.Политическая партия «Демократическая партия России»	26	0	0	2	0	0	1	0	0	0	2	0	1	1	0	0	0	0	1	2	0	3	1	1	0	0	9	1	0	1	0	0	0	0	0	0					
		0.15%	0.00%	0.00%	0.26%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.78%	0.00%	0.36%	1.19%	0.00%	0.00%	0.00%	0.00%	0.18%	0.24%	0.00%	0.36%	0.12%	0.16%	0.00%	0.00%	0.95%	0.21%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2986	165	124	148	128	153	210	107	126	117	25	156	31	17	50	4	8	5	97	192	156	138	161	105	114	4	78	52	63	86	25	65	10	11	27	28					
		16.80%	21.43%	17.34%	18.97%	16.56%	19.15%	23.23%	14.68%	17.26%	15.12%	9.77%	27.96%	11.19%	20.24%	12.50%	4.44%	6.84%	2.78%	17.45%	22.64%	20.80%	16.53%	19.78%	17.13%	13.54%	2.25%	8.20%	10.79%	22.18%	23.31%	12.44%	15.74%	6.49%	7.80%	11.95%	15.30%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	0	0	1	0	1	6	4	3	1	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	4	2	0	1	0	0	1	0	2	0					
		0.17%	0.00%	0.00%	0.13%	0.00%	0.13%	0.66%	0.55%	0.41%	0.13%	0.39%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.25%	0.00%	0.00%	0.00%	0.42%	0.41%	0.00%	0.27%	0.00%	0.00%	0.65%	0.00%	0.88%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	30	4	2	1	1	2	0	0	1	1	0	1	0	0	0	0	1	0	0	3	0	0	0	0	2	0	6	1	1	1	0	2	0	0	0	0					
		0.17%	0.52%	0.28%	0.13%	0.13%	0.25%	0.00%	0.00%	0.14%	0.13%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.63%	0.21%	0.35%	0.27%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1560	77	79	82	71	68	60	89	80	85	25	41	41	10	26	4	3	10	30	74	56	68	50	39	71	10	71	46	32	43	25	28	3	7	33	23					
		8.78%	10.00%	11.05%	10.51%	9.18%	8.51%	6.64%	12.21%	10.96%	10.98%	9.77%	7.35%	14.80%	11.90%	6.50%	4.44%	2.56%	5.56%	5.40%	8.73%	7.47%	8.14%	6.14%	6.36%	8.43%	5.62%	7.47%	9.54%	11.27%	11.65%	12.44%	6.78%	1.95%	4.96%	14.60%	12.57%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	859	48	44	53	44	43	40	41	42	52	7	26	10	1	6	1	7	2	25	40	23	32	38	28	32	1	70	21	14	11	6	22	1	2	10	16					
		4.83%	6.23%	6.15%	6.79%	5.69%	5.38%	4.42%	5.62%	5.75%	6.72%	2.73%	4.66%	3.61%	1.19%	1.50%	1.11%	5.98%	1.11%	4.50%	4.72%	3.07%	3.83%	4.67%	4.57%	3.80%	0.56%	7.36%	4.36%	4.93%	2.98%	2.99%	5.33%	0.65%	1.42%	4.42%	8.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	81	1	4	4	3	4	2	1	4	5	3	1	0	0	0	0	2	2	0	14	1	3	2	4	4	0	8	5	1	1	0	1	0	0	1	0					
		0.46%	0.13%	0.56%	0.51%	0.39%	0.50%	0.22%	0.14%	0.55%	0.65%	1.17%	0.18%	0.00%	0.00%	0.00%	0.00%	1.71%	1.11%	0.00%	1.65%	0.13%	0.36%	0.25%	0.65%	0.48%	0.00%	0.84%	1.04%	0.35%	0.27%	0.00%	0.24%	0.00%	0.00%	0.44%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10029	409	380	418	455	445	512	415	400	437	170	268	155	47	234	52	53	107	336	459	410	532	472	314	481	101	568	237	151	173	133	240	130	104	131	100					
		56.42%	53.12%	53.15%	53.59%	58.86%	55.69%	56.64%	56.93%	54.79%	56.46%	66.41%	48.03%	55.96%	55.95%	58.50%	57.78%	45.30%	59.44%	60.43%	54.13%	54.67%	63.71%	57.99%	51.22%	57.13%	56.74%	59.73%	49.17%	53.17%	46.88%	66.17%	58.11%	84.42%	73.76%	57.96%	54.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	63	5	5	3	1	3	4	0	4	6	0	0	1	0	0	1	0	0	0	4	2	3	5	0	4	0	4	4	0	2	0	2	0	0	0	0					
		0.35%	0.65%	0.70%	0.38%	0.13%	0.38%	0.44%	0.00%	0.55%	0.78%	0.00%	0.00%	0.36%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	0.47%	0.27%	0.36%	0.61%	0.00%	0.48%	0.00%	0.42%	0.83%	0.00%	0.54%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
