Выборы Президента Российской Федерации																																						
																																						
"Наименование Избирательной комиссии:    Ростов-на-Дону, Железнодорожная"																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №2570					
11	Число полученных открепительных  удостоверений	1830	65	55	65	65	55	50	60	50	55	60	60	70	65	65	55	60	70	70	75	75	70	65	50	55	55	65	80	80	65	0	0					
12	Число выданных открепительных удостоверений	1231	46	39	41	25	34	27	58	24	52	37	45	65	62	65	55	36	55	44	55	45	37	44	33	27	26	27	46	45	36	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1095	21	18	45	19	14	29	6	10	42	74	18	32	4	10	4	8	17	28	25	29	16	12	5	17	3	16	3	14	8	457	91					
14	Число неиспользованных открепительных удостоверений	599	19	16	24	40	21	23	2	26	3	23	15	5	3	0	0	24	15	26	20	30	33	21	17	28	29	38	34	35	29	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	5	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	1293	69	41	20	15	9	38	18	50	23	54	21	23	97	17	39	53	37	84	75	96	84	46	38	65	22	26	34	24	59	13	3					
		2.26%	3.75%	2.63%	0.95%	0.76%	0.53%	2.34%	0.95%	3.16%	1.09%	2.79%	1.23%	1.15%	4.69%	0.81%	2.31%	2.77%	1.76%	4.02%	3.29%	4.43%	3.93%	2.22%	2.34%	3.94%	1.22%	1.30%	1.33%	1.07%	2.84%	2.00%	3.30%					
19	. Малышкин Олег Александрович	569	42	20	11	21	17	15	33	13	15	26	17	5	18	12	10	31	20	26	21	22	18	9	26	12	15	17	41	10	22	2	2					
		0.99%	2.29%	1.29%	0.52%	1.06%	1.01%	0.93%	1.74%	0.82%	0.71%	1.34%	1.00%	0.25%	0.87%	0.57%	0.59%	1.62%	0.95%	1.24%	0.92%	1.02%	0.84%	0.43%	1.60%	0.73%	0.83%	0.85%	1.60%	0.45%	1.06%	0.31%	2.20%					
20	. Миронов Сергей Михайлович	308	9	6	14	7	21	4	49	6	14	6	9	3	6	18	12	19	7	8	19	13	6	9	2	4	7	4	15	1	8	1	1					
		0.54%	0.49%	0.39%	0.67%	0.35%	1.25%	0.25%	2.59%	0.38%	0.66%	0.31%	0.53%	0.15%	0.29%	0.86%	0.71%	0.99%	0.33%	0.38%	0.83%	0.60%	0.28%	0.43%	0.12%	0.24%	0.39%	0.20%	0.59%	0.04%	0.39%	0.15%	1.10%					
21	. Путин Владимир Владимирович	49802	1413	1256	1801	1760	1521	1490	1682	1398	1833	1668	1610	1857	1578	1951	1487	1625	1843	1846	1970	1694	1673	1798	1425	1355	1620	1732	2322	2034	1876	605	79					
		86.91%	76.88%	80.72%	85.56%	89.20%	90.21%	91.92%	88.90%	88.31%	86.87%	86.25%	94.54%	93.08%	76.23%	92.86%	87.99%	85.08%	87.64%	88.28%	86.37%	78.24%	78.32%	86.86%	87.91%	82.12%	90.00%	86.34%	90.60%	91.05%	90.45%	93.08%	86.81%					
22	. Хакамада Ирина Муцуовна	1303	98	43	13	26	30	43	12	46	29	43	13	38	95	26	54	54	33	25	78	88	114	50	30	47	27	47	24	23	39	14	1					
		2.27%	5.33%	2.76%	0.62%	1.32%	1.78%	2.65%	0.63%	2.91%	1.37%	2.22%	0.76%	1.90%	4.59%	1.24%	3.20%	2.83%	1.57%	1.20%	3.42%	4.06%	5.34%	2.42%	1.85%	2.85%	1.50%	2.34%	0.94%	1.03%	1.88%	2.15%	1.10%					
23	. Харитонов Николай Михайлович	3388	172	144	235	141	70	23	75	57	184	109	17	54	206	61	61	98	154	102	88	200	213	146	89	125	96	163	105	128	56	13	3					
		5.91%	9.36%	9.25%	11.16%	7.15%	4.15%	1.42%	3.96%	3.60%	8.72%	5.64%	1.00%	2.71%	9.95%	2.90%	3.61%	5.13%	7.32%	4.88%	3.86%	9.24%	9.97%	7.05%	5.49%	7.58%	5.33%	8.13%	4.10%	5.73%	2.70%	2.00%	3.30%					
																																						
24	Против всех	523	29	43	11	3	14	8	19	9	5	19	16	11	70	14	19	20	9	0	21	52	25	9	10	37	2	13	15	11	5	2	2					
		0.91%	1.58%	2.76%	0.52%	0.15%	0.83%	0.49%	1.00%	0.57%	0.24%	0.98%	0.94%	0.55%	3.38%	0.67%	1.12%	1.05%	0.43%	0.00%	0.92%	2.40%	1.17%	0.43%	0.62%	2.24%	0.11%	0.65%	0.59%	0.49%	0.24%	0.31%	2.20%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
