Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Лесозаводская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3572	84	74	169	61	101	113	180	242	158	222	193	178	201	96	102	60	105	26	130	133	84	123	168	18	22	78	36	40	11	43	13	22	51	24	32	9	46	44	25	55					
		17.39%	16.97%	17.96%	20.02%	15.21%	18.57%	15.98%	17.98%	23.18%	19.32%	24.05%	22.21%	22.56%	23.08%	16.75%	19.10%	15.08%	10.38%	16.99%	17.88%	17.12%	14.92%	14.54%	17.34%	11.25%	23.91%	12.68%	16.74%	11.49%	15.49%	12.72%	15.85%	11.58%	13.78%	14.04%	11.64%	6.25%	12.11%	13.97%	20.00%	14.59%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4923	136	120	191	128	151	201	220	218	159	176	151	160	183	139	137	83	259	38	177	187	133	223	213	33	25	127	57	55	18	108	24	43	101	62	94	29	148	78	30	108					
		23.97%	27.47%	29.13%	22.63%	31.92%	27.76%	28.43%	21.98%	20.88%	19.44%	19.07%	17.38%	20.28%	21.01%	24.26%	25.66%	20.85%	25.59%	24.84%	24.35%	24.07%	23.62%	26.36%	21.98%	20.63%	27.17%	20.65%	26.51%	15.80%	25.35%	31.95%	29.27%	22.63%	27.30%	36.26%	34.18%	20.14%	38.95%	24.76%	24.00%	28.65%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	150	1	1	3	6	2	5	7	5	6	4	8	9	12	4	3	4	10	0	6	5	5	7	10	1	0	8	2	3	0	2	0	1	0	0	3	1	2	1	0	3					
		0.73%	0.20%	0.24%	0.36%	1.50%	0.37%	0.71%	0.70%	0.48%	0.73%	0.43%	0.92%	1.14%	1.38%	0.70%	0.56%	1.01%	0.99%	0.00%	0.83%	0.64%	0.89%	0.83%	1.03%	0.63%	0.00%	1.30%	0.93%	0.86%	0.00%	0.59%	0.00%	0.53%	0.00%	0.00%	1.09%	0.69%	0.53%	0.32%	0.00%	0.80%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4976	128	96	219	85	109	165	254	330	233	253	291	229	229	131	90	109	119	39	186	219	168	268	269	53	26	86	31	62	8	77	8	40	89	18	51	14	55	67	8	64					
		24.23%	25.86%	23.30%	25.95%	21.20%	20.04%	23.34%	25.37%	31.61%	28.48%	27.41%	33.49%	29.02%	26.29%	22.86%	16.85%	27.39%	11.76%	25.49%	25.58%	28.19%	29.84%	31.68%	27.76%	33.13%	28.26%	13.98%	14.42%	17.82%	11.27%	22.78%	9.76%	21.05%	24.05%	10.53%	18.55%	9.72%	14.47%	21.27%	6.40%	16.98%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	353	10	5	20	6	7	10	25	19	13	23	24	22	22	4	11	7	11	5	10	11	10	16	11	1	0	22	2	1	1	2	0	1	0	3	2	2	2	6	1	5					
		1.72%	2.02%	1.21%	2.37%	1.50%	1.29%	1.41%	2.50%	1.82%	1.59%	2.49%	2.76%	2.79%	2.53%	0.70%	2.06%	1.76%	1.09%	3.27%	1.38%	1.42%	1.78%	1.89%	1.14%	0.63%	0.00%	3.58%	0.93%	0.29%	1.41%	0.59%	0.00%	0.53%	0.00%	1.75%	0.73%	1.39%	0.53%	1.90%	0.80%	1.33%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6065	122	107	225	107	159	193	285	212	235	227	189	172	205	190	174	118	490	43	194	205	143	189	277	53	19	267	82	177	32	93	37	76	122	56	87	88	119	110	60	126					
		29.53%	24.65%	25.97%	26.66%	26.68%	29.23%	27.30%	28.47%	20.31%	28.73%	24.59%	21.75%	21.80%	23.54%	33.16%	32.58%	29.65%	48.42%	28.10%	26.69%	26.38%	25.40%	22.34%	28.59%	33.13%	20.65%	43.41%	38.14%	50.86%	45.07%	27.51%	45.12%	40.00%	32.97%	32.75%	31.64%	61.11%	31.32%	34.92%	48.00%	33.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	74	0	0	4	1	3	5	9	5	5	2	4	4	4	1	1	0	1	0	3	1	4	4	2	0	0	3	0	0	0	2	0	1	0	0	0	0	0	3	0	2					
		0.36%	0.00%	0.00%	0.47%	0.25%	0.55%	0.71%	0.90%	0.48%	0.61%	0.22%	0.46%	0.51%	0.46%	0.17%	0.19%	0.00%	0.10%	0.00%	0.41%	0.13%	0.71%	0.47%	0.21%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.59%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.95%	0.00%	0.53%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
