Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Усть-Абаканская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342					
		5.34%	4.29%	5.83%	5.21%	2.65%	4.77%	5.51%	5.45%	3.26%	3.93%	7.52%	4.18%	3.57%	7.34%	4.31%	2.65%	2.75%	6.66%	3.85%	5.83%	16.12%	5.14%	6.35%	2.75%	7.59%	4.47%	1.50%	3.09%	3.06%	4.54%	11.66%	8.47%	4.37%	2.43%					
28	"11. ""Истинные патриоты России"""	16	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	2	3	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1					
		0.11%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.55%	0.62%	0.32%	0.0%	0.20%	0.0%	0.0%	0.0%	0.20%	0.0%	0.12%	0.0%	0.0%	0.0%	0.21%	0.0%	0.36%	0.81%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	115	1	7	4	9	6	3	2	1	3	0	5	2	4	4	1	3	6	1	7	5	0	9	3	10	0	5	0	5	0	7	2	0	0					
		0.79%	0.33%	1.16%	0.35%	1.19%	0.56%	0.48%	0.43%	0.54%	1.68%	0.0%	0.87%	0.39%	0.66%	0.59%	0.26%	0.82%	1.25%	0.32%	0.90%	1.02%	0.0%	2.60%	2.75%	2.05%	0.0%	0.62%	0.0%	1.02%	0.0%	1.51%	0.58%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	34	0	1	0	1	0	0	1	0	0	2	5	0	1	1	0	0	2	3	3	0	0	1	0	0	0	7	0	4	0	2	0	0	0					
		0.23%	0.0%	0.16%	0.0%	0.13%	0.0%	0.0%	0.21%	0.0%	0.0%	1.07%	0.87%	0.0%	0.16%	0.14%	0.0%	0.0%	0.41%	0.96%	0.38%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.87%	0.0%	0.81%	0.0%	0.43%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	58	0	1	8	1	0	2	1	1	0	4	2	4	2	1	4	1	2	1	1	4	0	7	1	3	1	2	0	3	0	1	0	0	0					
		0.40%	0.0%	0.16%	0.70%	0.13%	0.0%	0.32%	0.21%	0.54%	0.0%	2.15%	0.34%	0.79%	0.33%	0.14%	1.06%	0.27%	0.41%	0.32%	0.12%	0.81%	0.0%	2.02%	0.91%	0.61%	1.49%	0.25%	0.0%	0.61%	0.0%	0.21%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	27	1	0	2	4	3	1	0	0	0	0	1	0	1	2	1	0	1	0	0	0	0	1	1	3	0	2	0	0	1	2	0	0	0					
		0.18%	0.33%	0.0%	0.17%	0.53%	0.28%	0.16%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.16%	0.29%	0.26%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.28%	0.91%	0.61%	0.0%	0.25%	0.0%	0.0%	1.51%	0.43%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1070	30	74	102	66	63	63	31	10	12	20	43	37	79	73	16	33	34	26	43	13	4	11	5	31	3	33	10	22	3	27	27	21	5					
		7.42%	9.90%	12.33%	9.01%	8.77%	5.89%	10.22%	6.76%	5.43%	6.74%	10.75%	7.49%	7.35%	13.18%	10.86%	4.24%	9.09%	7.08%	8.36%	5.57%	2.65%	2.94%	3.17%	4.58%	6.36%	4.47%	4.13%	10.30%	4.48%	4.54%	5.83%	7.89%	7.66%	4.06%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	1	10	1	1	1	6	1	0	0	1	1	5	3	1	2	0	2	3	1	0	2	0	2	2	0	2	0	1	1	1	1	0	1					
		0.36%	0.33%	1.66%	0.08%	0.13%	0.09%	0.97%	0.21%	0.0%	0.0%	0.53%	0.17%	0.99%	0.50%	0.14%	0.53%	0.0%	0.41%	0.96%	0.12%	0.0%	1.47%	0.0%	1.83%	0.41%	0.0%	0.25%	0.0%	0.20%	1.51%	0.21%	0.29%	0.0%	0.81%					
35	"18. ""ЛДПР"""	2797	75	122	230	116	214	109	72	60	39	45	103	143	98	112	86	60	102	89	168	73	22	68	18	73	6	112	23	94	4	103	65	70	23					
		19.40%	24.75%	20.33%	20.31%	15.42%	20.03%	17.69%	15.72%	32.60%	21.91%	24.19%	17.94%	28.42%	16.36%	16.66%	22.81%	16.52%	21.25%	28.61%	21.78%	14.89%	16.17%	19.65%	16.51%	14.98%	8.95%	14.03%	23.71%	19.18%	6.06%	22.24%	19.00%	25.54%	18.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	355	6	17	27	19	67	23	13	5	2	1	14	12	13	10	8	5	9	12	16	6	8	7	3	4	1	16	0	16	2	5	6	2	0					
		2.46%	1.98%	2.83%	2.38%	2.52%	6.27%	3.73%	2.83%	2.71%	1.12%	0.53%	2.43%	2.38%	2.17%	1.48%	2.12%	1.37%	1.87%	3.85%	2.07%	1.22%	5.88%	2.02%	2.75%	0.82%	1.49%	2.00%	0.0%	3.26%	3.03%	1.07%	1.75%	0.72%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3849	81	151	330	258	219	109	132	41	54	41	114	119	112	167	83	122	119	62	247	95	29	139	33	166	7	316	14	118	23	113	88	95	52					
		26.70%	26.73%	25.16%	29.15%	34.30%	20.50%	17.69%	28.82%	22.28%	30.33%	22.04%	19.86%	23.65%	18.69%	24.85%	22.01%	33.60%	24.79%	19.93%	32.03%	19.38%	21.32%	40.17%	30.27%	34.08%	10.44%	39.59%	14.43%	24.08%	34.84%	24.40%	25.73%	34.67%	42.27%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	0	1	0	3	0	2	1	0	0	4	1	0	0	1	0	1	0	2	0	0	0	1	1	0	1	2	1	0	0	0	0	0					
		0.15%	0.0%	0.0%	0.08%	0.0%	0.28%	0.0%	0.43%	0.54%	0.0%	0.0%	0.69%	0.19%	0.0%	0.0%	0.26%	0.0%	0.20%	0.0%	0.25%	0.0%	0.0%	0.0%	0.91%	0.20%	0.0%	0.12%	2.06%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	38	2	0	2	0	2	2	1	1	0	2	1	4	2	0	1	1	1	3	3	1	1	0	0	0	0	2	0	1	1	0	4	0	0					
		0.26%	0.66%	0.0%	0.17%	0.0%	0.18%	0.32%	0.21%	0.54%	0.0%	1.07%	0.17%	0.79%	0.33%	0.0%	0.26%	0.27%	0.20%	0.96%	0.38%	0.20%	0.73%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.20%	1.51%	0.0%	1.16%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2848	55	97	182	125	240	144	73	28	38	36	131	68	145	143	75	87	86	34	130	168	47	37	16	83	42	188	37	125	12	62	58	35	21					
		19.75%	18.15%	16.16%	16.07%	16.62%	22.47%	23.37%	15.93%	15.21%	21.34%	19.35%	22.82%	13.51%	24.20%	21.27%	19.89%	23.96%	17.91%	10.93%	16.86%	34.28%	34.55%	10.69%	14.67%	17.04%	62.68%	23.55%	38.14%	25.51%	18.18%	13.39%	16.95%	12.77%	17.07%					
																																								
41	Против всех	663	9	17	54	24	72	44	28	12	4	6	37	35	22	43	19	14	22	18	25	9	4	15	5	17	1	14	1	20	3	27	26	12	4					
		4.59%	2.97%	2.83%	4.77%	3.19%	6.74%	7.14%	6.11%	6.52%	2.24%	3.22%	6.44%	6.95%	3.67%	6.39%	5.03%	3.85%	4.58%	5.78%	3.24%	1.83%	2.94%	4.33%	4.58%	3.49%	1.49%	1.75%	1.03%	4.08%	4.54%	5.83%	7.60%	4.37%	3.25%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
