Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Выгоничская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273					
11	Число полученных открепительных  удостоверений	990	35	20	5	10	10	10	15	320	320	5	15	20	10	5	15	10	5	15	5	5	15	15	15	10	10	20	10	10	15	15					
12	Число выданных открепительных удостоверений	337	33	8	1	4	10	1	15	66	131	1	4	11	0	1	2	0	0	4	0	0	9	1	3	1	10	4	1	0	6	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	193	31	8	2	10	8	6	8	27	22	1	4	4	3	4	5	1	2	3	2	0	7	3	7	2	4	3	3	3	5	5					
14	Число неиспользованных открепительных удостоверений	653	2	12	4	6	0	9	0	254	189	4	11	9	10	4	13	10	5	11	5	5	6	14	12	9	0	16	9	10	9	5					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	435	71	13	1	21	15	12	8	84	82	1	16	23	2	1	2	3	2	10	0	1	3	3	7	0	1	17	7	2	10	17					
		3.83%	3.82%	2.62%	1.27%	4.55%	3.95%	7.14%	2.51%	7.16%	6.06%	1.85%	4.52%	3.92%	1.63%	0.90%	1.25%	2.21%	1.24%	3.02%	0.00%	1.10%	1.04%	1.17%	2.67%	0.00%	0.52%	3.42%	2.59%	0.98%	2.74%	3.85%					
19	. Малышкин Олег Александрович	240	38	12	4	2	3	8	4	26	24	2	7	17	3	2	5	2	2	8	0	6	3	10	5	0	2	14	3	9	11	8					
		2.11%	2.05%	2.41%	5.06%	0.43%	0.79%	4.76%	1.25%	2.22%	1.77%	3.70%	1.98%	2.90%	2.44%	1.80%	3.12%	1.47%	1.24%	2.42%	0.00%	6.59%	1.04%	3.91%	1.91%	0.00%	1.04%	2.82%	1.11%	4.41%	3.01%	1.81%					
20	. Миронов Сергей Михайлович	89	9	6	1	4	4	0	2	9	9	0	6	7	0	0	0	1	2	0	1	0	1	3	4	1	2	6	1	0	5	5					
		0.78%	0.48%	1.21%	1.27%	0.87%	1.05%	0.00%	0.63%	0.77%	0.66%	0.00%	1.69%	1.19%	0.00%	0.00%	0.00%	0.74%	1.24%	0.00%	1.32%	0.00%	0.35%	1.17%	1.53%	0.93%	1.04%	1.21%	0.37%	0.00%	1.37%	1.13%					
21	. Путин Владимир Владимирович	7551	1270	338	67	350	250	117	238	759	939	34	233	397	88	76	86	99	84	230	41	62	170	144	178	64	135	325	174	134	220	249					
		66.50%	68.39%	68.01%	84.81%	75.76%	65.79%	69.64%	74.61%	64.71%	69.35%	62.96%	65.82%	67.75%	71.54%	68.47%	53.75%	72.79%	52.17%	69.49%	53.95%	68.13%	59.03%	56.25%	67.94%	59.26%	70.31%	65.39%	64.44%	65.69%	60.27%	56.46%					
22	. Хакамада Ирина Муцуовна	229	40	9	0	3	2	0	6	42	48	1	6	8	2	3	2	1	2	4	2	2	2	2	5	0	3	8	7	3	4	12					
		2.02%	2.15%	1.81%	0.00%	0.65%	0.53%	0.00%	1.88%	3.58%	3.55%	1.85%	1.69%	1.37%	1.63%	2.70%	1.25%	0.74%	1.24%	1.21%	2.63%	2.20%	0.69%	0.78%	1.91%	0.00%	1.56%	1.61%	2.59%	1.47%	1.10%	2.72%					
23	. Харитонов Николай Михайлович	2270	317	105	5	72	96	26	54	168	164	15	65	109	23	25	61	25	64	70	32	17	97	84	53	32	44	110	70	34	102	131					
		19.99%	17.07%	21.13%	6.33%	15.58%	25.26%	15.48%	16.93%	14.32%	12.11%	27.78%	18.36%	18.60%	18.70%	22.52%	38.12%	18.38%	39.75%	21.15%	42.11%	18.68%	33.68%	32.81%	20.23%	29.63%	22.92%	22.13%	25.93%	16.67%	27.95%	29.71%					
																																					
24	Против всех	422	83	10	1	5	9	2	3	79	82	1	17	18	2	1	3	5	2	9	0	3	5	9	9	10	2	12	6	7	9	18					
		3.72%	4.47%	2.01%	1.27%	1.08%	2.37%	1.19%	0.94%	6.73%	6.06%	1.85%	4.80%	3.07%	1.63%	0.90%	1.88%	3.68%	1.24%	2.72%	0.00%	3.30%	1.74%	3.52%	3.44%	9.26%	1.04%	2.41%	2.22%	3.43%	2.47%	4.08%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
