Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Скопинская городская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855					
14	Число погашенных неиспользованных открепительных удостоверений	12	0	0	0	0	0	0	3	0	7	0	0	0	1	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	0	0	0	2	0	0	0	2	2	2	2	2	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	310	20	16	17	17	20	13	5	22	23	24	38	25	15	25	2	7	21					
		2.07%	2.16%	2.78%	2.04%	2.62%	3.13%	1.96%	0.89%	2.25%	2.16%	2.20%	2.65%	2.25%	1.58%	1.99%	0.79%	1.36%	1.43%					
19	2.Всероссийская политическая партия «Гражданская Сила»	87	4	0	7	6	2	7	2	6	5	11	12	3	9	8	1	0	4					
		0.58%	0.43%	0.00%	0.84%	0.92%	0.31%	1.06%	0.36%	0.61%	0.47%	1.01%	0.84%	0.27%	0.95%	0.64%	0.40%	0.00%	0.27%					
20	3.Политическая партия «Демократическая партия России»	19	3	0	1	1	0	4	1	0	1	2	3	1	0	1	0	0	1					
		0.13%	0.32%	0.00%	0.12%	0.15%	0.00%	0.60%	0.18%	0.00%	0.09%	0.18%	0.21%	0.09%	0.00%	0.08%	0.00%	0.00%	0.07%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2097	121	82	146	101	53	85	74	192	124	140	179	186	173	167	23	57	194					
		14.02%	13.05%	14.26%	17.49%	15.56%	8.28%	12.82%	13.17%	19.65%	11.64%	12.84%	12.50%	16.77%	18.21%	13.31%	9.09%	11.11%	13.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	61	2	3	3	2	3	2	1	2	7	9	13	0	8	2	0	0	4					
		0.41%	0.22%	0.52%	0.36%	0.31%	0.47%	0.30%	0.18%	0.20%	0.66%	0.83%	0.91%	0.00%	0.84%	0.16%	0.00%	0.00%	0.27%					
23	6.Политическая партия «Партия социальной справедливости»	38	1	2	3	8	1	1	1	3	0	4	3	3	4	1	0	0	3					
		0.25%	0.11%	0.35%	0.36%	1.23%	0.16%	0.15%	0.18%	0.31%	0.00%	0.37%	0.21%	0.27%	0.42%	0.08%	0.00%	0.00%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	1371	76	55	104	58	90	83	42	87	75	101	132	100	96	82	6	59	125					
		9.17%	8.20%	9.57%	12.46%	8.94%	14.06%	12.52%	7.47%	8.90%	7.04%	9.27%	9.22%	9.02%	10.11%	6.53%	2.37%	11.50%	8.54%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1390	99	72	52	65	72	84	46	91	86	106	123	125	88	85	32	63	101					
		9.29%	10.68%	12.52%	6.23%	10.02%	11.25%	12.67%	8.19%	9.31%	8.08%	9.72%	8.59%	11.27%	9.26%	6.77%	12.65%	12.28%	6.90%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	138	5	9	10	6	6	6	6	10	6	9	11	20	10	7	1	3	13					
		0.92%	0.54%	1.57%	1.20%	0.92%	0.94%	0.90%	1.07%	1.02%	0.56%	0.83%	0.77%	1.80%	1.05%	0.56%	0.40%	0.58%	0.89%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9164	583	328	479	375	370	365	370	552	709	660	883	630	525	861	185	320	969					
		61.26%	62.89%	57.04%	57.37%	57.78%	57.81%	55.05%	65.84%	56.50%	66.57%	60.55%	61.66%	56.81%	55.26%	68.61%	73.12%	62.38%	66.19%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	122	7	4	6	3	8	8	8	2	17	12	18	7	7	3	1	1	10					
		0.82%	0.76%	0.70%	0.72%	0.46%	1.25%	1.21%	1.42%	0.20%	1.60%	1.10%	1.26%	0.63%	0.74%	0.24%	0.40%	0.19%	0.68%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
