Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Советская 																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513					
		15.34%	17.49%	14.88%	19.90%	16.70%	15.67%	13.46%	12.87%	17.77%	14.18%	17.81%	14.48%	14.26%	14.66%	13.52%	16.76%	13.18%	12.26%	15.28%	13.61%	18.14%	19.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	240	8	11	10	9	19	15	9	8	16	11	12	12	16	14	8	14	11	12	10	7	8					
		1.60%	1.32%	2.21%	1.56%	1.16%	2.12%	2.14%	1.27%	1.20%	1.97%	1.64%	1.52%	1.78%	1.65%	2.12%	0.98%	1.88%	1.22%	1.91%	1.17%	1.44%	1.69%					
37	"20. ""Политическая партия ""Единая Россия"""	5083	203	212	210	249	274	239	253	230	255	207	284	228	338	237	288	243	332	193	271	172	165					
		34.05%	33.49%	42.65%	32.91%	32.25%	30.68%	34.24%	35.78%	34.63%	31.44%	30.98%	36.08%	33.87%	34.91%	36.01%	35.51%	32.70%	37.01%	30.73%	31.80%	35.46%	34.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	2	4	2	2	2	1	1	1	1	0	2	1	1	1	0	1	3	0	0	1	1					
		0.18%	0.33%	0.80%	0.31%	0.25%	0.22%	0.14%	0.14%	0.15%	0.12%	0.0%	0.25%	0.14%	0.10%	0.15%	0.0%	0.13%	0.33%	0.0%	0.0%	0.20%	0.21%					
39	"22. ""Развитие предпринимательства"""	35	1	1	0	5	2	0	0	0	3	1	0	0	2	2	1	3	4	2	5	1	2					
		0.23%	0.16%	0.20%	0.0%	0.64%	0.22%	0.0%	0.0%	0.0%	0.36%	0.14%	0.0%	0.0%	0.20%	0.30%	0.12%	0.40%	0.44%	0.31%	0.58%	0.20%	0.42%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1942	87	43	58	96	152	100	94	85	128	83	90	110	145	103	85	106	97	68	107	51	54					
		13.00%	14.35%	8.65%	9.09%	12.43%	17.02%	14.32%	13.29%	12.80%	15.78%	12.42%	11.43%	16.34%	14.97%	15.65%	10.48%	14.26%	10.81%	10.82%	12.55%	10.51%	11.44%					
																												
41	Против всех	685	34	19	35	31	46	25	34	28	34	41	50	25	29	30	32	40	49	29	47	17	10					
		4.58%	5.61%	3.82%	5.48%	4.01%	5.15%	3.58%	4.80%	4.21%	4.19%	6.13%	6.35%	3.71%	2.99%	4.55%	3.94%	5.38%	5.46%	4.61%	5.51%	3.50%	2.11%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
