Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Колосовская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	431	10	10	19	4	7	5	5	5	10	5	5	50	50	50	10	15	21	22	10	7	5	10	12	5	5	5	7	15	10	10	7	15	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	196	0	4	16	0	3	0	0	0	1	0	3	29	29	27	6	6	16	15	4	2	0	3	2	0	0	0	0	14	7	2	0	5	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	116	3	2	2	1	2	1	4	2	2	1	2	7	8	12	5	4	4	3	3	2	3	4	7	4	5	3	2	2	4	3	2	4	3					
14	Число погашенных неиспользованных открепительных удостоверений	235	10	6	3	4	4	5	5	5	9	5	2	21	21	23	4	9	5	7	6	5	5	7	10	5	5	5	7	1	3	8	7	10	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	280	3	9	12	1	5	1	2	3	5	1	0	35	26	26	5	20	22	9	8	7	5	3	10	3	0	9	2	20	9	4	3	11	1					
		3.19%	1.70%	4.71%	3.99%	2.63%	5.00%	2.08%	3.92%	4.00%	4.00%	2.04%	0.00%	3.12%	2.32%	2.50%	2.23%	4.36%	4.08%	2.33%	4.94%	5.00%	7.25%	2.54%	3.01%	4.05%	0.00%	15.79%	2.11%	3.85%	4.15%	1.61%	3.37%	3.21%	2.27%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	0	1	0	0	0	0	0	0	0	0	0	4	9	4	0	2	1	1	0	0	0	1	1	0	0	1	1	0	1	2	0	0	0					
		0.33%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.80%	0.38%	0.00%	0.44%	0.19%	0.26%	0.00%	0.00%	0.00%	0.85%	0.30%	0.00%	0.00%	1.75%	1.05%	0.00%	0.46%	0.81%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	0	1	0	0	0	0	0	0	0	0	0	5	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0					
		0.16%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.19%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.29%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1451	24	24	36	5	5	4	7	17	65	2	23	121	153	202	25	61	112	101	9	27	13	20	95	10	15	6	16	80	35	33	10	92	3					
		16.55%	13.64%	12.57%	11.96%	13.16%	5.00%	8.33%	13.73%	22.67%	52.00%	4.08%	23.96%	10.77%	13.67%	19.40%	11.16%	13.29%	20.78%	26.17%	5.56%	19.29%	18.84%	16.95%	28.61%	13.51%	12.61%	10.53%	16.84%	15.38%	16.13%	13.31%	11.24%	26.82%	6.82%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	0	1	0	0	0	0	0	0	0	0	0	2	2	2	1	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0					
		0.17%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.18%	0.19%	0.45%	0.22%	0.37%	0.52%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.57%	0.00%	0.00%	0.00%	4.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	521	26	17	17	2	4	2	7	2	5	8	2	60	58	85	8	17	32	29	16	8	2	16	21	2	13	9	1	19	12	5	1	12	3					
		5.94%	14.77%	8.90%	5.65%	5.26%	4.00%	4.17%	13.73%	2.67%	4.00%	16.33%	2.08%	5.34%	5.18%	8.17%	3.57%	3.70%	5.94%	7.51%	9.88%	5.71%	2.90%	13.56%	6.33%	2.70%	10.92%	15.79%	1.05%	3.65%	5.53%	2.02%	1.12%	3.50%	6.82%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	254	8	4	18	0	0	1	2	0	1	0	4	44	22	31	4	19	8	8	5	5	2	1	5	1	3	2	3	27	6	15	0	5	0					
		2.90%	4.55%	2.09%	5.98%	0.00%	0.00%	2.08%	3.92%	0.00%	0.80%	0.00%	4.17%	3.92%	1.97%	2.98%	1.79%	4.14%	1.48%	2.07%	3.09%	3.57%	2.90%	0.85%	1.51%	1.35%	2.52%	3.51%	3.16%	5.19%	2.76%	6.05%	0.00%	1.46%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	41	0	0	0	0	3	0	0	2	1	0	0	3	2	3	2	2	2	4	0	0	0	2	2	1	1	0	0	2	5	3	0	0	1					
		0.47%	0.00%	0.00%	0.00%	0.00%	3.00%	0.00%	0.00%	2.67%	0.80%	0.00%	0.00%	0.27%	0.18%	0.29%	0.89%	0.44%	0.37%	1.04%	0.00%	0.00%	0.00%	1.69%	0.60%	1.35%	0.84%	0.00%	0.00%	0.38%	2.30%	1.21%	0.00%	0.00%	2.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5942	108	124	212	30	79	39	29	48	48	38	66	837	831	668	174	301	335	226	122	91	45	71	187	56	85	30	71	340	144	184	74	215	34					
		67.77%	61.36%	64.92%	70.43%	78.95%	79.00%	81.25%	56.86%	64.00%	38.40%	77.55%	68.75%	74.53%	74.26%	64.17%	77.68%	65.58%	62.15%	58.55%	75.31%	65.00%	65.22%	60.17%	56.33%	75.68%	71.43%	52.63%	74.74%	65.38%	66.36%	74.19%	83.15%	62.68%	77.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	0	2	1	0	0	0	1	0	0	0	0	3	4	4	0	0	4	0	0	0	0	0	2	0	1	0	1	4	2	1	0	0	0					
		0.34%	0.00%	1.05%	0.33%	0.00%	0.00%	0.00%	1.96%	0.00%	0.00%	0.00%	0.00%	0.27%	0.36%	0.38%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.84%	0.00%	1.05%	0.77%	0.92%	0.40%	0.00%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
