Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Петропавловская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	74	3	2	1	2	6	9	12	1	3	4	1	6	5	0	0	2	4	0	3	3	7					
		0.59%	0.50%	0.32%	0.26%	0.22%	0.65%	0.64%	0.73%	0.37%	0.54%	0.92%	0.19%	1.16%	1.18%	0.00%	0.00%	0.46%	1.29%	0.00%	0.42%	0.69%	1.44%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2052	105	129	57	102	111	273	385	50	119	75	23	110	94	41	35	92	57	13	92	35	54					
		16.45%	17.56%	20.84%	15.04%	11.14%	12.08%	19.44%	23.48%	18.59%	21.56%	17.24%	4.39%	21.24%	22.17%	20.92%	5.94%	20.96%	18.45%	12.26%	12.81%	8.08%	11.09%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	75	1	9	1	0	2	12	13	2	1	3	2	3	4	3	3	4	2	0	2	5	3					
		0.60%	0.17%	1.45%	0.26%	0.00%	0.22%	0.85%	0.79%	0.74%	0.18%	0.69%	0.38%	0.58%	0.94%	1.53%	0.51%	0.91%	0.65%	0.00%	0.28%	1.15%	0.62%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7231	329	313	244	680	583	710	789	129	235	272	445	208	178	87	501	254	157	72	416	332	297					
		57.97%	55.02%	50.57%	64.38%	74.24%	63.44%	50.57%	48.11%	47.96%	42.57%	62.53%	84.92%	40.15%	41.98%	44.39%	85.06%	57.86%	50.81%	67.92%	57.94%	76.67%	60.99%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	1	3	1	1	1	5	10	0	0	1	2	5	2	0	0	0	0	1	1	0	0					
		0.27%	0.17%	0.48%	0.26%	0.11%	0.11%	0.36%	0.61%	0.00%	0.00%	0.23%	0.38%	0.97%	0.47%	0.00%	0.00%	0.00%	0.00%	0.94%	0.14%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
