Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Петропавловская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921					
		0.17%	0.13%	0.00%	0.00%	0.00%	0.00%	0.27%	0.48%	0.00%	0.00%	0.20%	0.21%	0.17%	0.21%	0.39%	0.31%	0.21%	0.00%	0.00%	0.13%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	1	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.14%	0.00%	0.00%	0.00%	0.21%	0.05%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1459	75	103	49	95	140	180	160	32	66	80	51	61	70	30	83	55	37	11	49	14	18					
		10.48%	9.47%	14.43%	12.13%	9.71%	15.15%	12.36%	8.52%	10.39%	8.79%	15.66%	10.60%	10.32%	14.71%	11.81%	12.93%	11.34%	10.57%	8.33%	6.56%	3.29%	2.91%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	8	0	1	0	1	0	2	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0					
		0.06%	0.00%	0.14%	0.00%	0.10%	0.00%	0.14%	0.05%	0.32%	0.00%	0.00%	0.00%	0.17%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	1	0	0	0	2	1	0	0	0	1	3	1	0	0	0	0	0	2	0	0					
		0.08%	0.00%	0.14%	0.00%	0.00%	0.00%	0.14%	0.05%	0.00%	0.00%	0.00%	0.21%	0.51%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	797	56	51	23	28	62	121	44	23	40	22	30	63	31	23	33	31	24	8	41	21	22					
		5.73%	7.07%	7.14%	5.69%	2.86%	6.71%	8.31%	2.34%	7.47%	5.33%	4.31%	6.24%	10.66%	6.51%	9.06%	5.14%	6.39%	6.86%	6.06%	5.49%	4.93%	3.55%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	845	70	46	13	35	55	109	158	15	62	40	35	35	18	22	33	12	23	6	30	18	10					
		6.07%	8.84%	6.44%	3.22%	3.58%	5.95%	7.49%	8.41%	4.87%	8.26%	7.83%	7.28%	5.92%	3.78%	8.66%	5.14%	2.47%	6.57%	4.55%	4.02%	4.23%	1.62%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	66	3	10	2	4	6	6	2	2	8	3	3	1	2	0	4	4	1	0	2	2	1					
		0.47%	0.38%	1.40%	0.50%	0.41%	0.65%	0.41%	0.11%	0.65%	1.07%	0.59%	0.62%	0.17%	0.42%	0.00%	0.62%	0.82%	0.29%	0.00%	0.27%	0.47%	0.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10196	545	483	302	791	627	944	1451	227	544	339	334	405	332	169	467	365	257	107	594	360	553					
		73.25%	68.81%	67.65%	74.75%	80.88%	67.86%	64.84%	77.22%	73.70%	72.44%	66.34%	69.44%	68.53%	69.75%	66.54%	72.74%	75.26%	73.43%	81.06%	79.52%	84.51%	89.34%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	2	3	0	2	5	8	7	2	0	2	0	1	2	1	0	1	0	0	0	1	0					
		0.27%	0.25%	0.42%	0.00%	0.20%	0.54%	0.55%	0.37%	0.65%	0.00%	0.39%	0.00%	0.17%	0.42%	0.39%	0.00%	0.21%	0.00%	0.00%	0.00%	0.23%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
