Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Комаричская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	259	20	18	22	10	3	11	16	2	1	2	8	3	2	1	2	0	5	4	7	7	2	9	10	17	2	7	15	15	7	6	5	20					
		2.66%	2.34%	3.92%	2.49%	1.92%	0.69%	2.36%	1.65%	0.59%	0.91%	0.71%	2.69%	1.84%	1.71%	0.88%	1.29%	0.00%	3.42%	1.29%	6.54%	2.71%	1.09%	5.81%	4.63%	6.49%	1.50%	3.14%	10.14%	2.29%	2.99%	6.19%	4.00%	9.05%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	3	4	1	5	1	2	2	1	0	0	1	0	0	0	0	1	0	2	0	1	1	1	1	5	2	0	0	3	4	0	0	2					
		0.44%	0.35%	0.87%	0.11%	0.96%	0.23%	0.43%	0.21%	0.29%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	1.11%	0.00%	0.65%	0.00%	0.39%	0.55%	0.65%	0.46%	1.91%	1.50%	0.00%	0.00%	0.46%	1.71%	0.00%	0.00%	0.90%					
20	3.Политическая партия «Демократическая партия России»	13	2	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	1	0					
		0.13%	0.23%	0.00%	0.00%	0.19%	0.46%	0.21%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.15%	0.85%	0.00%	0.80%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1126	93	85	119	75	29	61	80	24	7	35	30	16	8	5	16	27	14	32	16	29	13	14	30	19	26	14	16	110	18	12	19	34					
		11.57%	10.86%	18.52%	13.48%	14.42%	6.68%	13.06%	8.25%	7.08%	6.36%	12.37%	10.10%	9.82%	6.84%	4.39%	10.32%	30.00%	9.59%	10.36%	14.95%	11.24%	7.10%	9.03%	13.89%	7.25%	19.55%	6.28%	10.81%	16.82%	7.69%	12.37%	15.20%	15.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	13	0	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0					
		0.13%	0.00%	0.22%	0.57%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.93%	0.00%	0.55%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	0	3	0	1	1	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0					
		0.13%	0.00%	0.00%	0.34%	0.00%	0.23%	0.21%	0.00%	0.59%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	1.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.15%	0.43%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	560	61	22	70	28	29	23	61	19	9	8	21	11	5	4	11	5	9	14	0	11	13	11	4	6	4	18	10	28	17	7	8	13					
		5.76%	7.13%	4.79%	7.93%	5.38%	6.68%	4.93%	6.29%	5.60%	8.18%	2.83%	7.07%	6.75%	4.27%	3.51%	7.10%	5.56%	6.16%	4.53%	0.00%	4.26%	7.10%	7.10%	1.85%	2.29%	3.01%	8.07%	6.76%	4.28%	7.26%	7.22%	6.40%	5.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	548	64	24	59	33	36	18	47	9	5	11	11	14	7	7	4	4	11	20	6	13	3	11	3	8	10	22	8	46	4	6	13	11					
		5.63%	7.48%	5.23%	6.68%	6.35%	8.29%	3.85%	4.85%	2.65%	4.55%	3.89%	3.70%	8.59%	5.98%	6.14%	2.58%	4.44%	7.53%	6.47%	5.61%	5.04%	1.64%	7.10%	1.39%	3.05%	7.52%	9.87%	5.41%	7.03%	1.71%	6.19%	10.40%	4.98%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	61	5	5	5	3	2	1	7	1	1	1	0	1	0	2	0	0	0	2	3	0	1	1	2	4	1	1	0	5	2	0	3	2					
		0.63%	0.58%	1.09%	0.57%	0.58%	0.46%	0.21%	0.72%	0.29%	0.91%	0.35%	0.00%	0.61%	0.00%	1.75%	0.00%	0.00%	0.00%	0.65%	2.80%	0.00%	0.55%	0.65%	0.93%	1.53%	0.75%	0.45%	0.00%	0.76%	0.85%	0.00%	2.40%	0.90%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7008	602	295	593	353	323	348	751	278	86	223	224	117	93	95	122	53	104	232	74	195	148	103	166	199	79	161	98	438	178	66	75	136					
		72.04%	70.33%	64.27%	67.16%	67.88%	74.42%	74.52%	77.42%	82.01%	78.18%	78.80%	75.42%	71.78%	79.49%	83.33%	78.71%	58.89%	71.23%	75.08%	69.16%	75.58%	80.87%	66.45%	76.85%	75.95%	59.40%	72.20%	66.22%	66.97%	76.07%	68.04%	60.00%	61.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	3	1	0	4	1	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	7	0	0	3	0	0	1	0					
		0.30%	0.35%	0.22%	0.00%	0.77%	0.23%	0.00%	0.41%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.76%	5.26%	0.00%	0.00%	0.46%	0.00%	0.00%	0.80%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
