Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
"Наименование Избирательной комиссии:    Красноярск, Центральная"																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №2298					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4637	177	177	142	139	237	237	223	82	180	200	263	121	109	245	164	119	144	185	155	160	122	123	104	100	69	64	156	154	27	40	69	150					
		20.56%	23.41%	23.20%	25.54%	20.75%	25.46%	22.32%	26.20%	21.87%	23.35%	17.75%	22.54%	20.51%	21.04%	21.19%	19.81%	19.73%	24.74%	22.67%	16.05%	19.37%	20.82%	20.07%	21.40%	19.38%	17.56%	15.53%	18.91%	17.23%	23.08%	18.69%	17.69%	12.56%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2835	89	84	65	73	101	121	94	55	81	112	99	89	54	138	58	59	49	88	114	172	75	121	72	92	85	78	136	168	20	39	50	104					
		12.57%	11.77%	11.01%	11.69%	10.90%	10.85%	11.39%	11.05%	14.67%	10.51%	9.94%	8.48%	15.08%	10.42%	11.94%	7.00%	9.78%	8.42%	10.78%	11.80%	20.82%	12.80%	19.74%	14.81%	17.83%	21.63%	18.93%	16.48%	18.79%	17.09%	18.22%	12.82%	8.71%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	243	2	4	2	4	10	14	10	4	10	11	13	10	8	12	17	7	3	7	9	19	10	3	6	7	2	4	8	12	1	0	6	8					
		1.08%	0.26%	0.52%	0.36%	0.60%	1.07%	1.32%	1.18%	1.07%	1.30%	0.98%	1.11%	1.69%	1.54%	1.04%	2.05%	1.16%	0.52%	0.86%	0.93%	2.30%	1.71%	0.49%	1.23%	1.36%	0.51%	0.97%	0.97%	1.34%	0.85%	0.00%	1.54%	0.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5806	208	181	141	193	259	253	189	98	174	267	296	177	147	320	280	168	151	225	253	188	134	161	121	100	84	82	187	221	28	50	102	368					
		25.74%	27.51%	23.72%	25.36%	28.81%	27.82%	23.82%	22.21%	26.13%	22.57%	23.69%	25.36%	30.00%	28.38%	27.68%	33.82%	27.86%	25.95%	27.57%	26.19%	22.76%	22.87%	26.26%	24.90%	19.38%	21.37%	19.90%	22.67%	24.72%	23.93%	23.36%	26.15%	30.82%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1569	56	59	43	58	70	83	82	33	79	98	117	45	34	66	86	37	63	73	47	51	36	22	19	15	20	25	48	24	5	9	34	32					
		6.96%	7.41%	7.73%	7.73%	8.66%	7.52%	7.82%	9.64%	8.80%	10.25%	8.70%	10.03%	7.63%	6.56%	5.71%	10.39%	6.14%	10.82%	8.95%	4.87%	6.17%	6.14%	3.59%	3.91%	2.91%	5.09%	6.07%	5.82%	2.68%	4.27%	4.21%	8.72%	2.68%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6697	192	229	139	182	224	310	226	92	231	401	342	124	137	338	192	187	157	209	359	204	183	160	149	190	121	149	257	290	33	70	121	499					
		29.69%	25.40%	30.01%	25.00%	27.16%	24.06%	29.19%	26.56%	24.53%	29.96%	35.58%	29.31%	21.02%	26.45%	29.24%	23.19%	31.01%	26.98%	25.61%	37.16%	24.70%	31.23%	26.10%	30.66%	36.82%	30.79%	36.17%	31.15%	32.44%	28.21%	32.71%	31.03%	41.79%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	338	12	9	11	10	12	30	14	3	9	23	16	11	11	15	14	8	5	12	12	14	14	6	10	3	3	3	14	9	3	5	0	17					
		1.50%	1.59%	1.18%	1.98%	1.49%	1.29%	2.82%	1.65%	0.80%	1.17%	2.04%	1.37%	1.86%	2.12%	1.30%	1.69%	1.33%	0.86%	1.47%	1.24%	1.69%	2.39%	0.98%	2.06%	0.58%	0.76%	0.73%	1.70%	1.01%	2.56%	2.34%	0.00%	1.42%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
