Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Зареченская городская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27					
		4.98%	4.89%	5.60%	5.86%	10.31%	6.59%	1.96%	6.46%	6.78%	5.17%	3.70%	4.35%	3.84%	4.84%	3.65%	3.28%	3.27%	4.49%	4.09%	3.86%	5.27%	5.70%	4.73%	4.23%	4.68%	6.37%	5.49%	1.69%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1668	78	71	61	71	95	31	74	75	58	79	86	72	60	57	54	69	52	87	69	71	67	68	70	35	25	18	15					
		5.50%	5.69%	5.30%	4.64%	5.01%	6.95%	6.10%	6.37%	5.72%	5.08%	5.97%	7.20%	5.53%	5.38%	4.34%	4.43%	5.95%	4.58%	7.75%	6.34%	6.24%	4.71%	5.65%	5.92%	3.41%	7.24%	4.11%	2.30%					
22	"5. ""За Русь Святую"""	155	5	9	9	7	4	0	9	11	7	6	8	8	5	9	2	5	4	4	2	7	6	4	6	8	1	6	3					
		0.51%	0.36%	0.67%	0.68%	0.49%	0.29%	0.0%	0.77%	0.83%	0.61%	0.45%	0.67%	0.61%	0.44%	0.68%	0.16%	0.43%	0.35%	0.35%	0.18%	0.61%	0.42%	0.33%	0.50%	0.78%	0.28%	1.37%	0.46%					
23	"6. ""Объединенная Российская партия ""Русь"""	64	4	3	3	2	6	1	3	0	3	4	2	2	3	2	4	1	1	1	2	1	2	5	2	3	0	4	0					
		0.21%	0.29%	0.22%	0.22%	0.14%	0.43%	0.19%	0.25%	0.0%	0.26%	0.30%	0.16%	0.15%	0.26%	0.15%	0.32%	0.08%	0.08%	0.08%	0.18%	0.08%	0.14%	0.41%	0.16%	0.29%	0.0%	0.91%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	318	18	14	13	12	20	7	5	12	10	14	8	12	19	11	18	12	9	6	15	6	14	20	6	11	2	7	17					
		1.05%	1.31%	1.04%	0.99%	0.84%	1.46%	1.37%	0.43%	0.91%	0.87%	1.05%	0.67%	0.92%	1.70%	0.83%	1.47%	1.03%	0.79%	0.53%	1.37%	0.52%	0.98%	1.66%	0.50%	1.07%	0.57%	1.60%	2.61%					
25	"8. ""Народно-республиканская партия России"""	32	0	1	1	2	2	0	2	0	3	1	0	1	1	2	1	1	2	0	0	3	4	1	1	0	1	2	0					
		0.10%	0.0%	0.07%	0.07%	0.14%	0.14%	0.0%	0.17%	0.0%	0.26%	0.07%	0.0%	0.07%	0.08%	0.15%	0.08%	0.08%	0.17%	0.0%	0.0%	0.26%	0.28%	0.08%	0.08%	0.0%	0.28%	0.45%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	146	7	6	9	8	4	2	10	7	1	6	8	8	7	11	4	10	2	4	5	7	4	5	8	0	2	1	0					
		0.48%	0.51%	0.44%	0.68%	0.56%	0.29%	0.39%	0.86%	0.53%	0.08%	0.45%	0.67%	0.61%	0.62%	0.83%	0.32%	0.86%	0.17%	0.35%	0.45%	0.61%	0.28%	0.41%	0.67%	0.0%	0.57%	0.22%	0.0%					
27	"10. ""Аграрная партия России"""	473	15	23	18	30	26	5	16	19	22	23	21	20	9	25	21	21	14	11	18	14	26	18	27	20	6	1	4					
		1.56%	1.09%	1.71%	1.37%	2.12%	1.90%	0.98%	1.37%	1.44%	1.92%	1.73%	1.76%	1.53%	0.80%	1.90%	1.72%	1.81%	1.23%	0.98%	1.65%	1.23%	1.83%	1.49%	2.28%	1.95%	1.73%	0.22%	0.61%					
28	"11. ""Истинные патриоты России"""	16	1	0	0	1	2	0	1	0	1	0	0	2	1	1	1	1	0	2	0	0	1	0	0	0	0	0	1					
		0.05%	0.07%	0.0%	0.0%	0.07%	0.14%	0.0%	0.08%	0.0%	0.08%	0.0%	0.0%	0.15%	0.08%	0.07%	0.08%	0.08%	0.0%	0.17%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	331	22	13	15	7	11	6	9	22	15	16	16	21	9	6	19	14	7	5	6	19	20	14	15	10	7	2	5					
		1.09%	1.60%	0.97%	1.14%	0.49%	0.80%	1.18%	0.77%	1.67%	1.31%	1.20%	1.34%	1.61%	0.80%	0.45%	1.55%	1.20%	0.61%	0.44%	0.55%	1.67%	1.40%	1.16%	1.26%	0.97%	2.02%	0.45%	0.76%					
30	"13. ""Демократическая партия России"""	49	3	2	2	4	1	0	3	4	3	1	1	5	2	0	1	3	0	0	1	3	2	3	2	1	1	0	1					
		0.16%	0.21%	0.14%	0.15%	0.28%	0.07%	0.0%	0.25%	0.30%	0.26%	0.07%	0.08%	0.38%	0.17%	0.0%	0.08%	0.25%	0.0%	0.0%	0.09%	0.26%	0.14%	0.24%	0.16%	0.09%	0.28%	0.0%	0.15%					
31	"14. ""Великая Россия - Евразийский Союз"""	61	4	3	3	3	0	0	4	2	3	0	1	3	1	4	1	3	5	5	1	1	1	1	0	4	0	2	6					
		0.20%	0.29%	0.22%	0.22%	0.21%	0.0%	0.0%	0.34%	0.15%	0.26%	0.0%	0.08%	0.23%	0.08%	0.30%	0.08%	0.25%	0.44%	0.44%	0.09%	0.08%	0.07%	0.08%	0.0%	0.39%	0.0%	0.45%	0.92%					
32	"15. ""Партия СЛОН"""	73	4	4	7	4	2	1	2	1	2	0	2	5	1	6	1	4	1	3	2	1	4	5	3	4	0	2	2					
		0.24%	0.29%	0.29%	0.53%	0.28%	0.14%	0.19%	0.17%	0.07%	0.17%	0.0%	0.16%	0.38%	0.08%	0.45%	0.08%	0.34%	0.08%	0.26%	0.18%	0.08%	0.28%	0.41%	0.25%	0.39%	0.0%	0.45%	0.30%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2950	146	128	137	135	160	30	120	132	114	164	129	114	85	122	122	115	114	126	105	101	158	128	121	70	16	32	26					
		9.74%	10.66%	9.55%	10.43%	9.54%	11.72%	5.90%	10.34%	10.06%	10.0%	12.39%	10.81%	8.76%	7.63%	9.29%	10.01%	9.92%	10.05%	11.22%	9.65%	8.88%	11.12%	10.64%	10.23%	6.82%	4.63%	7.32%	4.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	2	0	5	2	0	0	1	3	1	1	2	3	0	4	6	5	2	2	4	1	3	1	1	7	2	1	6					
		0.21%	0.14%	0.0%	0.38%	0.14%	0.0%	0.0%	0.08%	0.22%	0.08%	0.07%	0.16%	0.23%	0.0%	0.30%	0.49%	0.43%	0.17%	0.17%	0.36%	0.08%	0.21%	0.08%	0.08%	0.68%	0.57%	0.22%	0.92%					
35	"18. ""ЛДПР"""	4075	169	173	161	160	125	66	159	178	150	169	134	190	169	204	195	175	156	170	174	139	166	142	163	142	37	63	146					
		13.45%	12.34%	12.92%	12.26%	11.30%	9.15%	12.99%	13.70%	13.57%	13.15%	12.77%	11.23%	14.60%	15.17%	15.53%	16.00%	15.09%	13.75%	15.15%	15.99%	12.22%	11.69%	11.80%	13.79%	13.85%	10.72%	14.41%	22.46%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	428	23	25	20	22	23	6	15	22	19	23	16	23	12	19	9	14	17	15	9	23	20	14	7	18	5	6	3					
		1.41%	1.68%	1.86%	1.52%	1.55%	1.68%	1.18%	1.29%	1.67%	1.66%	1.73%	1.34%	1.76%	1.07%	1.44%	0.73%	1.20%	1.49%	1.33%	0.82%	2.02%	1.40%	1.16%	0.59%	1.75%	1.44%	1.37%	0.46%					
37	"20. ""Политическая партия ""Единая Россия"""	10376	484	418	447	426	475	242	379	395	391	375	398	428	421	502	462	375	393	364	360	406	496	408	400	377	116	155	283					
		34.26%	35.35%	31.21%	34.04%	30.10%	34.79%	47.63%	32.67%	30.12%	34.29%	28.34%	33.36%	32.89%	37.79%	38.23%	37.93%	32.35%	34.65%	32.44%	33.08%	35.70%	34.92%	33.91%	33.84%	36.78%	33.62%	35.46%	43.53%					
38	"21. ""Российская Конституционно-демократическая партия"""	44	3	5	0	1	0	1	1	2	0	2	0	1	8	4	0	1	0	1	3	1	4	2	1	0	0	0	3					
		0.14%	0.21%	0.37%	0.0%	0.07%	0.0%	0.19%	0.08%	0.15%	0.0%	0.15%	0.0%	0.07%	0.71%	0.30%	0.0%	0.08%	0.0%	0.08%	0.27%	0.08%	0.28%	0.16%	0.08%	0.0%	0.0%	0.0%	0.46%					
39	"22. ""Развитие предпринимательства"""	95	9	2	4	5	3	4	5	1	1	3	5	4	5	2	4	3	4	2	3	2	4	7	3	2	2	2	4					
		0.31%	0.65%	0.14%	0.30%	0.35%	0.21%	0.78%	0.43%	0.07%	0.08%	0.22%	0.41%	0.30%	0.44%	0.15%	0.32%	0.25%	0.35%	0.17%	0.27%	0.17%	0.28%	0.58%	0.25%	0.19%	0.57%	0.45%	0.61%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3877	140	209	174	197	153	45	133	184	151	204	170	172	112	140	122	149	175	158	123	152	180	177	154	139	68	56	40					
		12.80%	10.22%	15.60%	13.25%	13.92%	11.20%	8.85%	11.46%	14.03%	13.24%	15.41%	14.24%	13.22%	10.05%	10.66%	10.01%	12.85%	15.43%	14.08%	11.30%	13.36%	12.67%	14.71%	13.02%	13.56%	19.71%	12.81%	6.15%					
																																		
41	Против всех	2153	100	98	96	98	99	30	94	88	78	113	70	110	80	97	85	105	74	65	85	68	99	80	89	69	16	32	35					
		7.10%	7.30%	7.31%	7.31%	6.92%	7.25%	5.90%	8.10%	6.71%	6.84%	8.54%	5.86%	8.45%	7.18%	7.38%	6.97%	9.05%	6.52%	5.79%	7.81%	5.98%	6.97%	6.65%	7.52%	6.73%	4.63%	7.32%	5.38%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
