8	Число бюллетеней в стационарных ящиках для голосования	36538	936	1058	1479	1441	846	1413	724	1538	1038	1280	893	1174	830	1281	727	433	0	645	559	584	578	530	675	664	146	81	375	109	421	270	167	381	227	333	234	509	632	231	694	959	601	373	334	346	308	306	105	430	184	241	367	646	290	445	110	1089	258	170	381	361	363	417	121	326	166	329	376									
9	Число недействительных избирательных бюллетеней	376	10	9	2	15	16	11	9	7	3	4	16	6	6	15	6	0	1	0	1	6	3	5	0	0	0	0	7	0	110	5	1	2	0	9	3	11	9	1	0	8	3	0	0	2	5	2	0	5	0	0	6	3	10	4	0	7	3	0	0	1	1	3	0	2	1	1	0									
10	Число действительных избирательных бюллетеней	39352	936	1076	1556	1452	837	1520	778	1552	1093	1312	963	1211	851	1309	739	492	62	645	624	644	637	612	729	720	161	97	418	114	366	305	196	445	262	427	267	560	670	263	714	988	622	420	374	377	414	346	122	487	206	292	404	740	327	505	124	1130	285	217	423	426	454	461	134	443	209	374	433									
11	Число полученных открепительных  удостоверений	1448	29	19	31	36	20	22	15	36	20	37	17	25	23	37	17	4	0	0	30	30	28	25	45	40	10	10	10	10	20	15	10	47	22	15	15	40	31	25	20	40	20	10	15	20	32	35	10	19	7	13	15	38	22	35	10	37	13	10	20	17	32	10	1	15	1	25	40									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1448	29	19	31	36	20	22	15	36	20	37	17	25	23	37	17	4	0	0	30	30	28	25	45	40	10	10	10	10	20	15	10	47	22	15	15	40	31	25	20	40	20	10	15	20	32	35	10	19	7	13	15	38	22	35	10	37	13	10	20	17	32	10	1	15	1	25	40									
13	Число избирателей, проголосовавших по открепительным удостоверениям	587	9	12	16	23	5	17	5	17	14	16	11	18	6	29	14	10	6	158	4	7	1	1	11	5	2	2	2	1	4	3	0	3	3	2	1	3	2	4	12	15	3	3	3	3	3	5	4	7	1	1	4	2	6	10	5	8	2	2	2	8	7	3	1	7	0	2	11									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	92	3	5	2	6	0	4	1	5	3	4	5	5	2	9	2	2	0	0	2	0	3	3	0	2	0	0	0	0	0	0	1	0	0	2	0	1	1	0	1	7	3	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	1	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																														
19	Жириновский Владимир Вольфович	1066	32	19	16	49	35	28	31	103	42	40	19	47	41	21	18	10	2	1	18	33	7	19	12	2	3	3	12	2	20	8	1	33	14	8	8	5	6	4	12	22	28	7	23	18	15	6	0	8	2	6	10	11	7	19	0	14	7	5	11	5	7	5	2	4	3	22	15									
		2.68%	3.38%	1.75%	1.03%	3.34%	4.10%	1.83%	3.94%	6.61%	3.83%	3.04%	1.94%	3.86%	4.78%	1.59%	2.42%	2.03%	3.17%	0.16%	2.88%	5.08%	1.09%	3.08%	1.65%	0.28%	1.86%	3.09%	2.82%	1.75%	4.20%	2.58%	0.51%	7.38%	5.34%	1.83%	2.96%	0.88%	0.88%	1.52%	1.68%	2.21%	4.48%	1.67%	6.15%	4.75%	3.58%	1.72%	0.00%	1.63%	0.97%	2.05%	2.44%	1.48%	2.08%	3.73%	0.00%	1.23%	2.43%	2.30%	2.60%	1.17%	1.54%	1.08%	1.49%	0.90%	1.43%	5.87%	3.46%									
20	Зюганов Геннадий Андреевич	4080	105	78	267	213	85	181	112	173	139	158	123	160	178	139	102	70	4	1	40	26	77	50	28	54	10	4	21	10	51	18	19	37	8	59	17	63	120	13	82	43	173	24	21	51	23	18	8	71	11	9	42	9	56	84	13	50	19	13	15	21	43	20	6	11	19	34	78									
		10.27%	11.10%	7.19%	17.14%	14.52%	9.96%	11.82%	14.23%	11.10%	12.68%	12.01%	12.56%	13.15%	20.77%	10.50%	13.69%	14.23%	6.35%	0.16%	6.40%	4.00%	12.03%	8.10%	3.84%	7.50%	6.21%	4.12%	4.94%	8.77%	10.71%	5.81%	9.64%	8.28%	3.05%	13.53%	6.30%	11.03%	17.67%	4.92%	11.48%	4.32%	27.68%	5.71%	5.61%	13.46%	5.49%	5.17%	6.56%	14.43%	5.34%	3.08%	10.24%	1.21%	16.62%	16.50%	10.48%	4.40%	6.60%	5.99%	3.55%	4.92%	9.45%	4.31%	4.48%	2.47%	9.05%	9.07%	18.01%									
21	Миронов Сергей Михайлович	793	20	13	7	46	25	36	37	34	37	20	26	18	46	21	22	8	1	0	25	17	6	12	15	10	1	3	10	1	11	5	0	10	3	6	1	4	3	4	15	12	31	3	1	18	3	5	1	13	0	4	3	9	8	13	1	16	4	5	7	5	6	12	2	2	1	13	16									
		1.99%	2.11%	1.20%	0.45%	3.14%	2.93%	2.35%	4.70%	2.18%	3.38%	1.52%	2.66%	1.48%	5.37%	1.59%	2.95%	1.63%	1.59%	0.00%	4.00%	2.62%	0.94%	1.94%	2.06%	1.39%	0.62%	3.09%	2.35%	0.88%	2.31%	1.61%	0.00%	2.24%	1.15%	1.38%	0.37%	0.70%	0.44%	1.52%	2.10%	1.20%	4.96%	0.71%	0.27%	4.75%	0.72%	1.44%	0.82%	2.64%	0.00%	1.37%	0.73%	1.21%	2.37%	2.55%	0.81%	1.41%	1.39%	2.30%	1.65%	1.17%	1.32%	2.59%	1.49%	0.45%	0.48%	3.47%	3.70%									
22	Прохоров Михаил Дмитриевич	821	25	23	3	42	15	16	41	24	52	43	28	17	67	18	32	9	1	1	9	15	5	9	10	3	1	1	8	2	17	0	4	13	14	10	4	6	3	3	29	18	18	6	5	3	9	2	0	23	1	3	13	4	7	13	4	10	3	8	9	1	8	9	1	2	4	3	11									
		2.07%	2.64%	2.12%	0.19%	2.86%	1.76%	1.05%	5.21%	1.54%	4.74%	3.27%	2.86%	1.40%	7.82%	1.36%	4.30%	1.83%	1.59%	0.16%	1.44%	2.31%	0.78%	1.46%	1.37%	0.42%	0.62%	1.03%	1.88%	1.75%	3.57%	0.00%	2.03%	2.91%	5.34%	2.29%	1.48%	1.05%	0.44%	1.14%	4.06%	1.81%	2.88%	1.43%	1.34%	0.79%	2.15%	0.57%	0.00%	4.67%	0.49%	1.03%	3.17%	0.54%	2.08%	2.55%	3.23%	0.88%	1.04%	3.69%	2.13%	0.23%	1.76%	1.94%	0.75%	0.45%	1.90%	0.80%	2.54%									
23	Путин Владимир Владимирович	32592	754	943	1263	1102	677	1259	557	1218	823	1051	767	969	519	1110	565	395	54	642	532	553	542	522	664	651	146	86	367	99	267	274	172	352	223	344	237	482	538	239	576	893	372	380	324	287	364	315	113	372	192	270	336	707	249	376	106	1040	252	186	381	394	390	415	123	424	182	302	313									
		82.04%	79.70%	86.91%	81.07%	75.12%	79.37%	82.23%	70.78%	78.13%	75.09%	79.86%	78.35%	79.62%	60.56%	83.84%	75.84%	80.28%	85.71%	99.53%	85.12%	85.08%	84.69%	84.60%	91.08%	90.42%	90.68%	88.66%	86.35%	86.84%	56.09%	88.39%	87.31%	78.75%	85.11%	78.90%	87.78%	84.41%	79.23%	90.53%	80.67%	89.66%	59.52%	90.48%	86.63%	75.73%	86.87%	90.52%	92.62%	75.61%	93.20%	92.47%	81.95%	95.15%	73.89%	73.87%	85.48%	91.47%	87.50%	85.71%	90.07%	92.27%	85.71%	89.44%	91.79%	95.28%	86.67%	80.53%	72.29%									
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
