7	Число избирательных бюллетеней в переносных ящиках для голосования	856	5	17	21	6	16	11	8	0	25	16	31	8	24	61	8	0	0	12	28	7	10	5	19	0	0	0	0	5	5	0	48	6	54	26	0	6	17	31	18	22	12	0	0	0	0	110	0	13	5	12	2	11	12	16	5	0	13	11	0	0	0	13	19	0	3	14	9	0					
8	Число бюллетеней в стационарных ящиках для голосования	44384	1688	1349	1823	1035	1944	1257	1064	1663	1020	1461	1231	1218	1422	2177	774	64	810	726	727	630	585	134	412	784	745	181	110	493	234	335	417	283	455	269	458	739	283	382	401	381	546	293	850	904	1152	339	384	116	564	219	279	797	384	516	129	1045	267	206	398	416	75	352	440	128	372	466	453	130					
9	Число недействительных избирательных бюллетеней	112	9	14	0	5	0	3	0	3	0	8	13	7	11	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	7	2	7	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	45128	1684	1352	1844	1036	1960	1265	1072	1660	1045	1469	1249	1219	1435	2227	782	64	810	738	755	637	594	139	431	784	745	181	110	498	239	335	465	289	509	295	458	742	300	411	419	403	558	293	843	902	1145	449	384	129	564	231	281	808	396	532	134	1045	280	217	397	416	75	365	459	128	375	480	462	130					
11	Число полученных открепительных  удостоверений	1365	100	40	41	50	60	60	35	68	30	40	25	35	47	60	25	0	0	15	15	10	15	5	10	25	15	10	5	15	10	15	10	5	13	12	35	25	5	15	20	10	10	5	25	38	32	12	5	5	10	5	5	25	5	20	5	35	5	5	10	12	5	10	10	5	10	10	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1215	88	36	41	40	57	57	35	68	30	40	23	35	46	54	25	0	0	15	7	10	15	5	4	25	15	10	3	8	5	1	10	5	13	10	35	17	5	15	20	10	1	0	25	38	31	12	5	2	3	1	0	25	5	20	5	35	5	5	6	12	2	8	10	0	10	8	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	576	5	7	7	5	11	7	4	20	10	9	10	10	7	15	4	12	245	14	4	2	1	1	3	5	0	2	1	19	1	0	1	2	4	4	25	0	4	1	4	2	4	3	0	8	6	2	5	5	3	0	0	2	4	3	2	1	2	1	2	2	2	2	3	0	2	15	6	3					
14	Число неиспользованных открепительных удостоверений	150	12	4	0	10	3	3	0	0	0	0	2	0	1	6	0	0	0	0	8	0	0	0	6	0	0	0	2	7	5	14	0	0	0	2	0	8	0	0	0	0	9	5	0	0	1	0	0	3	7	4	5	0	0	0	0	0	0	0	4	0	3	2	0	5	0	2	4	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	97	8	2	4	2	6	5	5	5	1	5	3	7	5	6	2	0	0	1	3	0	0	0	0	2	0	0	3	1	1	0	1	0	1	0	3	0	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	3	0	2	0	0	0	0	1	1	0	0	2	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																											
18	Богданов Андрей Владимирович	146	15	7	9	7	12	2	2	3	2	15	3	4	6	3	5	0	1	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	2	10	5	0	1	0	1	0	0	4	2	3	0	8	1	0	0	0	0	0	1	0	1	0	0	0					
		0.32%	0.89%	0.51%	0.49%	0.67%	0.61%	0.16%	0.19%	0.18%	0.19%	1.02%	0.24%	0.33%	0.41%	0.13%	0.64%	0.00%	0.12%	0.00%	0.00%	0.31%	0.34%	0.72%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.22%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	1.11%	0.43%	0.00%	0.26%	0.00%	0.18%	0.00%	0.00%	0.50%	0.51%	0.56%	0.00%	0.77%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.27%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	482	22	9	23	20	33	20	21	10	25	34	9	15	15	52	25	0	0	2	6	4	4	1	3	2	4	1	0	2	1	1	7	2	3	1	2	3	2	1	1	2	4	2	5	11	18	3	2	0	1	2	0	4	2	3	1	12	1	2	3	3	0	4	3	0	2	4	1	1					
		1.07%	1.30%	0.66%	1.25%	1.92%	1.68%	1.58%	1.96%	0.60%	2.39%	2.30%	0.71%	1.22%	1.04%	2.32%	3.20%	0.00%	0.00%	0.27%	0.79%	0.63%	0.67%	0.72%	0.70%	0.26%	0.54%	0.55%	0.00%	0.40%	0.42%	0.30%	1.51%	0.69%	0.59%	0.34%	0.44%	0.40%	0.67%	0.24%	0.24%	0.50%	0.72%	0.68%	0.59%	1.22%	1.56%	0.67%	0.52%	0.00%	0.18%	0.87%	0.00%	0.50%	0.51%	0.56%	0.75%	1.15%	0.36%	0.92%	0.75%	0.72%	0.00%	1.10%	0.65%	0.00%	0.53%	0.83%	0.22%	0.77%					
20	Зюганов Геннадий Андреевич	1206	48	79	46	51	45	79	51	100	53	45	71	44	73	91	30	3	0	11	9	6	6	1	6	6	4	2	2	2	2	2	3	3	2	2	7	9	4	3	5	7	6	3	20	13	23	5	14	2	3	3	4	16	4	5	2	20	2	5	4	6	1	6	5	2	7	5	6	1					
		2.67%	2.84%	5.78%	2.49%	4.90%	2.30%	6.23%	4.76%	6.01%	5.07%	3.05%	5.63%	3.59%	5.05%	4.07%	3.84%	4.69%	0.00%	1.49%	1.19%	0.94%	1.01%	0.72%	1.39%	0.77%	0.54%	1.10%	1.82%	0.40%	0.84%	0.60%	0.65%	1.04%	0.39%	0.68%	1.53%	1.21%	1.33%	0.73%	1.19%	1.74%	1.08%	1.02%	2.35%	1.44%	1.99%	1.11%	3.65%	1.55%	0.53%	1.30%	1.42%	1.98%	1.01%	0.94%	1.49%	1.91%	0.71%	2.30%	1.01%	1.44%	1.33%	1.64%	1.09%	1.56%	1.87%	1.04%	1.30%	0.77%					
21	Медведев Дмитрий Анатольевич	43294	1599	1257	1766	958	1870	1164	998	1547	965	1375	1166	1156	1341	2081	722	61	809	725	740	625	582	136	421	776	737	178	108	494	236	332	455	284	503	292	448	727	294	407	413	394	548	288	816	868	1099	441	367	127	559	226	277	784	388	521	131	1005	276	210	390	407	74	355	450	126	365	471	455	128					
		95.70%	94.45%	92.02%	95.77%	92.03%	95.41%	91.80%	93.10%	93.02%	92.34%	93.09%	92.39%	94.29%	92.74%	92.98%	92.33%	95.31%	99.88%	98.24%	98.01%	98.12%	97.82%	97.84%	97.68%	98.98%	98.93%	98.34%	98.18%	99.20%	98.74%	99.10%	97.85%	98.27%	98.82%	98.98%	97.82%	97.58%	98.00%	98.55%	98.57%	97.77%	98.21%	98.29%	96.00%	96.02%	95.40%	98.22%	95.57%	98.45%	98.24%	97.84%	98.58%	97.03%	97.98%	97.93%	97.76%	96.17%	98.57%	96.77%	97.99%	97.84%	98.67%	97.26%	98.04%	98.44%	97.33%	98.13%	98.48%	98.46%					
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
