Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Лениногорская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854	УИК №1855	УИК №1856	УИК №1857	УИК №1858					
19	2.Всероссийская политическая партия «Гражданская Сила»	15	0	0	1	0	0	5	4	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.00%	0.00%	0.18%	0.00%	0.00%	0.53%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.26%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	0	0	5	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.12%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	368	10	31	9	2	6	69	74	0	11	4	1	10	2	23	7	2	6	20	2	4	13	4	6	7	2	1	12	2	6	4	6	9	3					
		2.27%	2.16%	5.38%	1.64%	1.83%	2.28%	7.36%	9.17%	0.00%	1.26%	1.13%	0.42%	1.56%	0.26%	2.98%	0.91%	0.36%	3.95%	3.89%	0.38%	1.83%	1.76%	1.11%	0.84%	0.92%	0.59%	0.95%	1.86%	0.93%	2.44%	1.30%	1.26%	2.39%	0.82%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	8	0	0	0	0	0	2	1	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.12%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.26%	0.13%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	0	1	0	0	0	6	2	0	2	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.00%	0.17%	0.00%	0.00%	0.00%	0.64%	0.25%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	140	15	15	2	1	1	19	1	0	0	0	0	2	10	8	3	1	2	12	1	0	14	2	2	1	0	0	15	0	6	2	3	2	0					
		0.86%	3.25%	2.60%	0.36%	0.92%	0.38%	2.03%	0.12%	0.00%	0.00%	0.00%	0.00%	0.31%	1.30%	1.04%	0.39%	0.18%	1.32%	2.33%	0.19%	0.00%	1.89%	0.56%	0.28%	0.13%	0.00%	0.00%	2.33%	0.00%	2.44%	0.65%	0.63%	0.53%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	153	0	6	3	1	0	39	5	5	2	3	2	4	20	6	6	1	1	16	2	0	2	2	4	1	4	1	1	2	0	3	8	3	0					
		0.94%	0.00%	1.04%	0.55%	0.92%	0.00%	4.16%	0.62%	1.11%	0.23%	0.85%	0.84%	0.63%	2.61%	0.78%	0.78%	0.18%	0.66%	3.11%	0.38%	0.00%	0.27%	0.56%	0.56%	0.13%	1.19%	0.95%	0.16%	0.93%	0.00%	0.97%	1.68%	0.80%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	27	0	0	3	0	0	7	3	0	4	0	0	0	4	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.17%	0.00%	0.00%	0.55%	0.00%	0.00%	0.75%	0.37%	0.00%	0.46%	0.00%	0.00%	0.00%	0.52%	0.00%	0.39%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15256	416	511	521	99	253	765	691	444	833	345	234	616	725	726	726	551	142	449	527	207	708	350	699	751	331	101	613	211	234	296	460	359	362					
		94.20%	90.04%	88.72%	95.07%	90.83%	96.20%	81.64%	85.63%	98.89%	95.09%	97.73%	98.32%	96.25%	94.52%	94.04%	94.29%	98.39%	93.42%	87.35%	98.87%	94.95%	95.81%	97.49%	98.04%	98.30%	98.22%	96.19%	95.04%	98.14%	95.12%	96.10%	96.44%	95.23%	98.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	19	0	1	3	0	0	3	1	0	0	0	0	1	0	0	4	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.12%	0.00%	0.17%	0.55%	0.00%	0.00%	0.32%	0.12%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.52%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
