Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Лениногорская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847	УИК №1848	УИК №1849	УИК №1850	УИК №1851					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	326	3	24	26	4	22	7	9	4	11	7	3	4	3	10	3	5	10	7	7	12	5	16	31	7	6	13	15	1	5	28	2	6	10					
		1.91%	0.98%	2.68%	4.91%	2.74%	3.71%	5.83%	1.37%	1.18%	3.11%	1.00%	1.26%	1.61%	1.20%	1.35%	0.58%	1.00%	1.32%	1.30%	1.53%	1.57%	1.72%	2.29%	3.70%	1.78%	2.29%	1.42%	1.45%	0.18%	1.24%	8.48%	1.90%	0.73%	1.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	32	1	2	2	0	2	0	0	0	0	1	0	0	1	3	0	2	2	0	0	4	0	0	2	1	0	3	0	0	1	1	0	1	3					
		0.19%	0.33%	0.22%	0.38%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.40%	0.40%	0.00%	0.40%	0.26%	0.00%	0.00%	0.52%	0.00%	0.00%	0.24%	0.25%	0.00%	0.33%	0.00%	0.00%	0.25%	0.30%	0.00%	0.12%	0.39%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16334	296	850	480	140	549	111	646	324	340	679	228	237	241	721	503	488	737	522	440	733	276	667	778	373	249	872	982	560	395	282	102	796	737					
		95.59%	97.05%	94.97%	90.57%	95.89%	92.58%	92.50%	98.03%	95.29%	96.05%	97.14%	95.40%	95.18%	96.40%	97.30%	97.86%	97.60%	96.97%	97.03%	96.28%	95.82%	95.17%	95.29%	92.95%	94.67%	95.04%	94.99%	95.06%	99.64%	97.77%	85.45%	97.14%	96.95%	94.73%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	19	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	2	0	1	4	0	0	0	0	0	1	3					
		0.11%	0.00%	0.22%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.26%	0.34%	0.00%	0.24%	0.00%	0.38%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.39%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
