Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Намская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	392	12	7	8	13	6	10	22	14	7	20	4	8	5	19	25	12	8	23	15	6	12	18	10	12	20	3	7	9	9	8	13	11	16					
		4.75%	4.76%	3.95%	6.01%	4.81%	4.16%	8.69%	8.20%	8.13%	4.60%	3.94%	2.38%	8.42%	5.88%	5.58%	4.72%	2.27%	1.73%	4.51%	3.32%	2.59%	4.05%	3.37%	10.0%	4.87%	8.0%	3.65%	3.28%	4.76%	12.0%	4.06%	8.66%	4.13%	23.52%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2437	48	49	45	92	36	42	86	24	53	153	13	26	19	168	183	162	114	162	149	53	86	155	13	86	86	27	48	44	10	62	58	84	1					
		29.53%	19.04%	27.68%	33.83%	34.07%	25.0%	36.52%	32.08%	13.95%	34.86%	30.17%	7.73%	27.36%	22.35%	49.41%	34.59%	30.74%	24.78%	31.82%	33.03%	22.94%	29.05%	29.02%	13.0%	34.95%	34.4%	32.92%	22.53%	23.28%	13.33%	31.47%	38.66%	31.57%	1.47%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	160	5	7	1	8	0	5	4	2	3	7	3	0	0	2	6	13	9	12	9	5	7	12	1	4	12	1	4	3	0	4	3	7	1					
		1.93%	1.98%	3.95%	0.75%	2.96%	0.0%	4.34%	1.49%	1.16%	1.97%	1.38%	1.78%	0.0%	0.0%	0.58%	1.13%	2.46%	1.95%	2.35%	1.99%	2.16%	2.36%	2.24%	1.0%	1.62%	4.8%	1.21%	1.87%	1.58%	0.0%	2.03%	2.0%	2.63%	1.47%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	46	1	0	0	2	2	1	0	0	4	4	0	0	0	0	3	5	5	4	3	0	1	4	1	3	0	0	1	1	0	0	0	1	0					
		0.55%	0.39%	0.0%	0.0%	0.74%	1.38%	0.86%	0.0%	0.0%	2.63%	0.78%	0.0%	0.0%	0.0%	0.0%	0.56%	0.94%	1.08%	0.78%	0.66%	0.0%	0.33%	0.74%	1.0%	1.21%	0.0%	0.0%	0.46%	0.52%	0.0%	0.0%	0.0%	0.37%	0.0%					
22	"5. ""За Русь Святую"""	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.21%	0.19%	0.22%	0.43%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	9	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1					
		0.10%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.33%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.47%					
24	"7. ""Новый курс - Автомобильная Россия"""	14	0	0	1	2	0	1	0	0	0	1	1	0	0	0	1	2	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0					
		0.16%	0.0%	0.0%	0.75%	0.74%	0.0%	0.86%	0.0%	0.0%	0.0%	0.19%	0.59%	0.0%	0.0%	0.0%	0.18%	0.37%	0.21%	0.0%	0.0%	0.43%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	0	2	0	0	0	1	0	1	1	2	0	0	0	0	3	1	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.19%	0.0%	1.12%	0.0%	0.0%	0.0%	0.86%	0.0%	0.58%	0.65%	0.39%	0.0%	0.0%	0.0%	0.0%	0.56%	0.18%	0.43%	0.19%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	1	0	3	1	0	0	0	1	3	0	0	0	1	0	0	1	0	1					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.39%	0.59%	0.0%	0.0%	0.29%	0.0%	0.18%	0.0%	0.58%	0.22%	0.0%	0.0%	0.0%	1.0%	1.21%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.66%	0.0%	1.47%					
27	"10. ""Аграрная партия России"""	201	6	11	2	5	5	1	1	4	12	29	8	3	3	5	5	11	5	5	7	0	2	17	0	5	9	1	9	6	1	7	5	11	0					
		2.43%	2.38%	6.21%	1.50%	1.85%	3.47%	0.86%	0.37%	2.32%	7.89%	5.71%	4.76%	3.15%	3.52%	1.47%	0.94%	2.08%	1.08%	0.98%	1.55%	0.0%	0.67%	3.18%	0.0%	2.03%	3.6%	1.21%	4.22%	3.17%	1.33%	3.55%	3.33%	4.13%	0.0%					
28	"11. ""Истинные патриоты России"""	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0					
		0.09%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.39%	0.44%	0.0%	0.0%	0.0%	1.0%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	45	3	0	1	0	1	2	4	2	0	0	4	0	2	3	2	7	1	0	1	1	0	0	3	1	2	2	1	0	0	0	0	2	0					
		0.54%	1.19%	0.0%	0.75%	0.0%	0.69%	1.73%	1.49%	1.16%	0.0%	0.0%	2.38%	0.0%	2.35%	0.88%	0.37%	1.32%	0.21%	0.0%	0.22%	0.43%	0.0%	0.0%	3.0%	0.40%	0.8%	2.43%	0.46%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%					
30	"13. ""Демократическая партия России"""	12	0	1	0	1	1	0	0	0	1	1	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0					
		0.14%	0.0%	0.56%	0.0%	0.37%	0.69%	0.0%	0.0%	0.0%	0.65%	0.19%	0.0%	0.0%	0.0%	0.29%	0.37%	0.18%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	49	1	0	1	3	1	0	1	1	2	2	0	0	0	3	3	5	6	5	4	3	1	1	0	3	0	0	1	1	0	0	0	1	0					
		0.59%	0.39%	0.0%	0.75%	1.11%	0.69%	0.0%	0.37%	0.58%	1.31%	0.39%	0.0%	0.0%	0.0%	0.88%	0.56%	0.94%	1.30%	0.98%	0.88%	1.29%	0.33%	0.18%	0.0%	1.21%	0.0%	0.0%	0.46%	0.52%	0.0%	0.0%	0.0%	0.37%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	0	0	0	0	3	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	2.60%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.21%	0.19%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	1.21%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	592	37	17	7	29	6	5	15	9	7	40	21	8	3	32	16	46	45	37	31	12	23	24	5	13	19	10	2	5	2	10	17	36	3					
		7.17%	14.68%	9.60%	5.26%	10.74%	4.16%	4.34%	5.59%	5.23%	4.60%	7.88%	12.5%	8.42%	3.52%	9.41%	3.02%	8.72%	9.78%	7.26%	6.87%	5.19%	7.77%	4.49%	5.0%	5.28%	7.6%	12.19%	0.93%	2.64%	2.66%	5.07%	11.33%	13.53%	4.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	1	1	0	1	1	0	1	1	0	1	0	0	0	0	2	0	4	0	0	1	0	3	1	0	1	0	1	3	0	0	0	1	1					
		0.30%	0.39%	0.56%	0.0%	0.37%	0.69%	0.0%	0.37%	0.58%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.86%	0.0%	0.0%	0.43%	0.0%	0.56%	1.0%	0.0%	0.4%	0.0%	0.46%	1.58%	0.0%	0.0%	0.0%	0.37%	1.47%					
35	"18. ""ЛДПР"""	107	7	4	2	2	1	0	2	4	2	5	6	2	0	1	4	8	5	7	8	5	8	2	2	7	0	1	5	2	1	1	3	0	0					
		1.29%	2.77%	2.25%	1.50%	0.74%	0.69%	0.0%	0.74%	2.32%	1.31%	0.98%	3.57%	2.10%	0.0%	0.29%	0.75%	1.51%	1.08%	1.37%	1.77%	2.16%	2.70%	0.37%	2.0%	2.84%	0.0%	1.21%	2.34%	1.05%	1.33%	0.50%	2.0%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	254	3	3	16	29	14	8	11	2	2	5	6	7	1	7	13	23	23	17	9	11	5	15	0	2	3	1	6	1	1	1	2	7	0					
		3.07%	1.19%	1.69%	12.03%	10.74%	9.72%	6.95%	4.10%	1.16%	1.31%	0.98%	3.57%	7.36%	1.17%	2.05%	2.45%	4.36%	4.99%	3.33%	1.99%	4.76%	1.68%	2.80%	0.0%	0.81%	1.2%	1.21%	2.81%	0.52%	1.33%	0.50%	1.33%	2.63%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2709	96	56	33	54	44	15	77	90	30	132	57	35	41	62	193	146	154	154	147	101	110	208	47	65	80	28	109	85	41	79	30	76	34					
		32.83%	38.09%	31.63%	24.81%	20.0%	30.55%	13.04%	28.73%	52.32%	19.73%	26.03%	33.92%	36.84%	48.23%	18.23%	36.48%	27.70%	33.47%	30.25%	32.59%	43.72%	37.16%	38.95%	47.0%	26.42%	32.0%	34.14%	51.17%	44.97%	54.66%	40.10%	20.0%	28.57%	49.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	0	2	0	3	0	0	0	0	0	1	0	0	1	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1					
		0.18%	0.0%	1.12%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	1.17%	0.58%	0.18%	0.18%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	1.47%					
39	"22. ""Развитие предпринимательства"""	12	1	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.14%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.59%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	827	26	11	12	23	17	14	27	12	21	82	30	3	4	25	50	60	64	55	47	24	25	48	7	32	14	4	7	21	6	20	10	20	6					
		10.02%	10.31%	6.21%	9.02%	8.51%	11.80%	12.17%	10.07%	6.97%	13.81%	16.17%	17.85%	3.15%	4.70%	7.35%	9.45%	11.38%	13.91%	10.80%	10.42%	10.38%	8.44%	8.98%	7.0%	13.00%	5.6%	4.87%	3.28%	11.11%	8.0%	10.15%	6.66%	7.51%	8.82%					
																																								
41	Против всех	186	2	3	1	1	6	3	12	2	3	13	12	1	3	4	13	13	3	9	10	4	10	20	6	6	1	1	3	2	2	5	4	5	3					
		2.25%	0.79%	1.69%	0.75%	0.37%	4.16%	2.60%	4.47%	1.16%	1.97%	2.56%	7.14%	1.05%	3.52%	1.17%	2.45%	2.46%	0.65%	1.76%	2.21%	1.73%	3.37%	3.74%	6.0%	2.43%	0.4%	1.21%	1.40%	1.05%	2.66%	2.53%	2.66%	1.87%	4.41%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
