Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Добровская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	415	6	11	11	6	6	6	21	13	15	22	22	6	21	31	31	8	8	8	18	8	13	6	18	11	16	6	11	11	21	11	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	405	6	11	11	6	6	6	21	13	15	22	22	0	21	31	31	5	8	8	18	8	13	6	18	11	16	6	10	11	21	11	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	194	4	11	3	8	8	4	12	8	15	4	5	5	9	4	1	9	9	4	4	6	8	3	11	5	8	0	5	1	5	9	6					
14	Число погашенных неиспользованных открепительных удостоверений	10	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	283	1	10	4	1	6	2	7	2	11	6	8	1	2	28	7	6	4	23	15	8	17	9	14	5	13	4	16	13	18	12	10					
		1.57%	0.40%	1.14%	0.87%	0.47%	3.05%	0.92%	0.88%	1.09%	2.00%	0.95%	1.21%	0.20%	0.23%	3.50%	1.25%	1.55%	0.91%	3.80%	2.11%	1.40%	1.48%	2.59%	2.28%	1.04%	1.49%	2.42%	2.37%	1.75%	2.44%	1.70%	0.99%					
19	2.Всероссийская политическая партия «Гражданская Сила»	39	0	2	1	0	0	1	0	0	2	2	0	0	0	5	1	0	1	3	1	1	0	0	2	1	0	0	1	2	4	2	7					
		0.22%	0.00%	0.23%	0.22%	0.00%	0.00%	0.46%	0.00%	0.00%	0.36%	0.32%	0.00%	0.00%	0.00%	0.63%	0.18%	0.00%	0.23%	0.50%	0.14%	0.17%	0.00%	0.00%	0.33%	0.21%	0.00%	0.00%	0.15%	0.27%	0.54%	0.28%	0.70%					
20	3.Политическая партия «Демократическая партия России»	19	0	2	0	0	0	1	0	0	1	1	0	0	2	0	3	0	0	0	0	2	0	0	1	2	0	0	1	0	1	2	0					
		0.11%	0.00%	0.23%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.18%	0.16%	0.00%	0.00%	0.23%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.16%	0.42%	0.00%	0.00%	0.15%	0.00%	0.14%	0.28%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1392	8	88	22	25	21	28	51	17	30	49	47	23	43	71	56	42	21	70	66	52	107	39	26	33	46	6	72	65	45	56	67					
		7.74%	3.20%	10.07%	4.79%	11.68%	10.66%	12.90%	6.42%	9.29%	5.45%	7.74%	7.11%	4.67%	4.89%	8.88%	10.00%	10.82%	4.77%	11.57%	9.30%	9.08%	9.30%	11.21%	4.23%	6.86%	5.29%	3.64%	10.65%	8.76%	6.10%	7.92%	6.69%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	1	2	1	1	0	0	0	2	1	1	1	0	2	1	2	0	0	0	1	0	1	1	0	1	0	0	4	1	3	2	0					
		0.16%	0.40%	0.23%	0.22%	0.47%	0.00%	0.00%	0.00%	1.09%	0.18%	0.16%	0.15%	0.00%	0.23%	0.13%	0.36%	0.00%	0.00%	0.00%	0.14%	0.00%	0.09%	0.29%	0.00%	0.21%	0.00%	0.00%	0.59%	0.13%	0.41%	0.28%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	20	1	3	0	0	1	0	0	2	0	0	0	0	0	2	0	1	0	1	0	4	1	0	1	0	1	1	0	0	0	1	0					
		0.11%	0.40%	0.34%	0.00%	0.00%	0.51%	0.00%	0.00%	1.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.26%	0.00%	0.17%	0.00%	0.70%	0.09%	0.00%	0.16%	0.00%	0.11%	0.61%	0.00%	0.00%	0.00%	0.14%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1184	8	40	34	12	14	12	15	14	24	32	43	18	34	81	37	30	18	45	36	45	57	25	52	39	42	12	74	64	79	81	67					
		6.59%	3.20%	4.58%	7.41%	5.61%	7.11%	5.53%	1.89%	7.65%	4.36%	5.06%	6.51%	3.65%	3.87%	10.13%	6.61%	7.73%	4.09%	7.44%	5.07%	7.85%	4.96%	7.18%	8.47%	8.11%	4.83%	7.27%	10.95%	8.63%	10.70%	11.46%	6.69%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	842	6	28	21	9	15	14	11	8	22	49	34	1	33	53	35	23	3	24	41	27	57	7	18	10	26	8	57	48	49	48	57					
		4.68%	2.40%	3.20%	4.58%	4.21%	7.61%	6.45%	1.38%	4.37%	4.00%	7.74%	5.14%	0.20%	3.75%	6.63%	6.25%	5.93%	0.68%	3.97%	5.77%	4.71%	4.96%	2.01%	2.93%	2.08%	2.99%	4.85%	8.43%	6.47%	6.64%	6.79%	5.69%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	121	0	6	2	3	2	4	4	1	6	5	10	0	2	5	0	3	1	2	4	9	3	0	3	3	2	0	8	5	6	11	11					
		0.67%	0.00%	0.69%	0.44%	1.40%	1.02%	1.84%	0.50%	0.55%	1.09%	0.79%	1.51%	0.00%	0.23%	0.63%	0.00%	0.77%	0.23%	0.33%	0.56%	1.57%	0.26%	0.00%	0.49%	0.62%	0.23%	0.00%	1.18%	0.67%	0.81%	1.56%	1.10%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13822	222	686	373	159	136	153	702	131	449	477	514	450	750	549	397	278	388	433	544	422	902	267	491	376	701	132	432	534	521	480	773					
		76.90%	88.80%	78.49%	81.26%	74.30%	69.04%	70.51%	88.30%	71.58%	81.64%	75.36%	77.76%	91.28%	85.32%	68.63%	70.89%	71.65%	88.18%	71.57%	76.62%	73.65%	78.43%	76.72%	79.97%	78.17%	80.57%	80.00%	63.91%	71.97%	70.60%	67.89%	77.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	64	1	3	1	0	0	1	2	5	0	5	1	0	7	3	1	0	3	0	2	1	1	0	3	1	4	2	3	3	3	5	3					
		0.36%	0.40%	0.34%	0.22%	0.00%	0.00%	0.46%	0.25%	2.73%	0.00%	0.79%	0.15%	0.00%	0.80%	0.38%	0.18%	0.00%	0.68%	0.00%	0.28%	0.17%	0.09%	0.00%	0.49%	0.21%	0.46%	1.21%	0.44%	0.40%	0.41%	0.71%	0.30%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
