Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Добровская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6550	189	244	233	64	57	199	256	136	205	270	274	233	455	128	225	270	239	103	204	284	395	406	182	56	190	243	211	231	368					
		48.68%	88.73%	41.15%	43.15%	38.79%	40.14%	38.72%	59.81%	81.44%	48.58%	51.92%	65.39%	44.55%	45.73%	42.95%	68.81%	48.39%	46.95%	46.82%	44.74%	42.45%	71.69%	61.80%	51.56%	40.58%	40.25%	40.98%	36.13%	44.77%	40.26%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	57	0	1	1	1	3	1	4	0	3	1	1	2	3	4	1	0	5	2	1	1	0	4	1	0	4	3	6	1	3					
		0.42%	0.00%	0.17%	0.19%	0.61%	2.11%	0.19%	0.93%	0.00%	0.71%	0.19%	0.24%	0.38%	0.30%	1.34%	0.31%	0.00%	0.98%	0.91%	0.22%	0.15%	0.00%	0.61%	0.28%	0.00%	0.85%	0.51%	1.03%	0.19%	0.33%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
