Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Новоуральская городская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №2291	УИК №2292	УИК №2293	УИК №2294	УИК №2295	УИК №2296	УИК №2297	УИК №2298	УИК №2299	УИК №2300	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2614					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	490	6	8	15	19	13	10	14	12	14	10	10	9	7	13	11	11	6	9	13	9	10	14	5	18	17	6	15	10	12	7	10	19	13	20	15	12	20	2	3	0	4	13	14	12					
		1.02%	0.68%	0.74%	1.35%	1.38%	1.13%	0.89%	0.95%	1.07%	1.33%	0.89%	0.97%	1.47%	0.81%	1.31%	1.33%	0.86%	0.54%	1.09%	1.08%	0.90%	0.97%	1.10%	0.36%	1.36%	1.52%	0.75%	1.09%	0.91%	1.14%	0.68%	0.92%	1.17%	1.10%	1.18%	0.89%	0.69%	1.83%	0.72%	0.46%	0.00%	0.83%	0.88%	1.43%	1.03%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8532	142	221	190	251	193	179	233	172	207	191	205	91	164	188	185	202	174	103	167	188	192	229	231	246	192	128	218	181	159	200	237	273	237	334	340	359	214	44	77	7	79	318	182	209					
		17.79%	16.17%	20.39%	17.04%	18.29%	16.74%	15.95%	15.75%	15.33%	19.68%	16.93%	19.88%	14.87%	18.89%	18.89%	22.40%	15.79%	15.80%	12.50%	13.84%	18.88%	18.60%	18.03%	16.84%	18.52%	17.19%	16.06%	15.81%	16.56%	15.13%	19.44%	21.82%	16.86%	20.12%	19.64%	20.07%	20.69%	19.63%	15.88%	11.74%	7.69%	16.36%	21.41%	18.57%	17.88%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1924	26	40	44	68	52	26	79	27	51	51	70	9	57	40	33	47	21	24	49	30	31	43	39	59	36	38	62	57	32	52	57	73	52	55	68	91	52	6	24	2	11	56	46	38					
		4.01%	2.96%	3.69%	3.95%	4.96%	4.51%	2.32%	5.34%	2.41%	4.85%	4.52%	6.79%	1.47%	6.57%	4.02%	3.99%	3.67%	1.91%	2.91%	4.06%	3.01%	3.00%	3.39%	2.84%	4.44%	3.22%	4.77%	4.50%	5.22%	3.04%	5.05%	5.25%	4.51%	4.41%	3.23%	4.01%	5.24%	4.77%	2.17%	3.66%	2.20%	2.28%	3.77%	4.69%	3.25%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14522	227	282	323	419	334	302	475	527	353	360	306	183	274	325	236	426	346	263	372	263	285	336	377	372	284	235	386	339	315	319	325	559	390	512	529	483	334	88	239	37	144	428	290	320					
		30.28%	25.85%	26.01%	28.97%	30.54%	28.97%	26.92%	32.12%	46.97%	33.56%	31.91%	29.68%	29.90%	31.57%	32.66%	28.57%	33.31%	31.43%	31.92%	30.82%	26.41%	27.62%	26.46%	27.48%	28.01%	25.43%	29.49%	27.99%	31.02%	29.97%	31.00%	29.93%	34.53%	33.11%	30.10%	31.23%	27.84%	30.64%	31.77%	36.43%	40.66%	29.81%	28.82%	29.59%	27.37%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	917	20	18	24	26	29	21	24	15	20	19	20	21	16	28	19	18	13	13	18	14	17	36	27	27	27	15	21	12	25	19	19	20	18	42	38	53	11	7	12	0	7	28	19	21					
		1.91%	2.28%	1.66%	2.15%	1.90%	2.52%	1.87%	1.62%	1.34%	1.90%	1.68%	1.94%	3.43%	1.84%	2.81%	2.30%	1.41%	1.18%	1.58%	1.49%	1.41%	1.65%	2.83%	1.97%	2.03%	2.42%	1.88%	1.52%	1.10%	2.38%	1.85%	1.75%	1.24%	1.53%	2.47%	2.24%	3.05%	1.01%	2.53%	1.83%	0.00%	1.45%	1.89%	1.94%	1.80%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
