Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Ядринская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	385	24	62	57	3	7	1	0	6	24	7	3	4	1	6	5	3	2	9	4	2	1	5	6	2	14	5	2	6	1	5	7	6	13	9	0	4	9	9	5	6	1	6	1	6	2	0	7	10	2	5					
		2.19%	3.19%	3.74%	3.59%	1.68%	1.63%	0.69%	0.00%	1.68%	4.69%	2.60%	0.79%	1.23%	0.62%	1.39%	1.44%	1.23%	0.72%	1.80%	0.88%	1.26%	0.45%	2.59%	2.06%	1.01%	2.31%	1.26%	0.94%	2.94%	0.33%	2.43%	1.69%	2.86%	4.92%	4.64%	0.00%	2.22%	2.29%	2.26%	1.41%	1.94%	0.37%	1.24%	0.46%	2.27%	1.16%	0.00%	1.70%	3.40%	0.87%	1.95%					
19	. Малышкин Олег Александрович	421	29	37	38	3	7	8	1	13	11	12	10	4	4	6	3	5	6	9	11	4	5	9	2	3	9	7	4	7	20	2	3	5	4	4	4	6	7	3	9	2	11	14	9	2	4	4	16	12	7	6					
		2.39%	3.85%	2.23%	2.39%	1.68%	1.63%	5.52%	1.33%	3.64%	2.15%	4.46%	2.64%	1.23%	2.48%	1.39%	0.86%	2.06%	2.17%	1.80%	2.42%	2.52%	2.25%	4.66%	0.69%	1.51%	1.48%	1.76%	1.89%	3.43%	6.51%	0.97%	0.72%	2.38%	1.52%	2.06%	6.25%	3.33%	1.78%	0.75%	2.54%	0.65%	4.06%	2.90%	4.13%	0.76%	2.31%	2.99%	3.88%	4.08%	3.03%	2.34%					
20	. Миронов Сергей Михайлович	114	4	12	10	1	3	2	0	6	10	0	2	5	0	1	1	0	2	3	6	1	2	1	1	4	0	4	1	1	3	1	1	0	0	0	0	2	4	1	1	4	4	1	2	0	0	1	2	1	0	3					
		0.65%	0.53%	0.72%	0.63%	0.56%	0.70%	1.38%	0.00%	1.68%	1.95%	0.00%	0.53%	1.53%	0.00%	0.23%	0.29%	0.00%	0.72%	0.60%	1.32%	0.63%	0.90%	0.52%	0.34%	2.01%	0.00%	1.01%	0.47%	0.49%	0.98%	0.49%	0.24%	0.00%	0.00%	0.00%	0.00%	1.11%	1.02%	0.25%	0.28%	1.29%	1.48%	0.21%	0.92%	0.00%	0.00%	0.75%	0.49%	0.34%	0.00%	1.17%					
21	. Путин Владимир Владимирович	11829	554	1148	1132	134	313	104	65	255	345	132	277	259	124	300	267	170	129	354	344	107	172	127	173	129	388	212	103	126	220	115	270	139	182	130	51	117	251	218	239	236	158	309	107	123	111	105	281	196	172	156					
		67.22%	73.57%	69.32%	71.33%	74.86%	72.79%	71.72%	86.67%	71.43%	67.38%	49.07%	73.09%	79.45%	77.02%	69.44%	76.95%	69.96%	46.57%	70.80%	75.60%	67.30%	77.48%	65.80%	59.45%	64.82%	63.92%	53.27%	48.58%	61.76%	71.66%	55.83%	65.22%	66.19%	68.94%	67.01%	79.69%	65.00%	63.87%	54.77%	67.32%	76.13%	58.30%	64.11%	49.08%	46.59%	64.16%	78.36%	68.20%	66.67%	74.46%	60.94%					
22	. Хакамада Ирина Муцуовна	277	18	39	41	4	8	2	0	5	5	2	3	2	2	5	6	1	5	5	6	0	1	2	5	3	9	7	3	5	1	2	3	5	4	0	1	5	11	6	4	3	2	6	3	3	1	3	5	7	3	5					
		1.57%	2.39%	2.36%	2.58%	2.23%	1.86%	1.38%	0.00%	1.40%	0.98%	0.74%	0.79%	0.61%	1.24%	1.16%	1.73%	0.41%	1.81%	1.00%	1.32%	0.00%	0.45%	1.04%	1.72%	1.51%	1.48%	1.76%	1.42%	2.45%	0.33%	0.97%	0.72%	2.38%	1.52%	0.00%	1.56%	2.78%	2.80%	1.51%	1.13%	0.97%	0.74%	1.24%	1.38%	1.14%	0.58%	2.24%	1.21%	2.38%	1.30%	1.95%					
23	. Харитонов Николай Михайлович	4075	102	301	261	32	73	20	8	64	102	111	80	49	26	102	60	54	129	111	72	43	38	43	101	49	173	137	95	48	55	75	124	46	52	41	6	42	103	153	84	54	85	134	84	119	50	16	90	60	39	79					
		23.16%	13.55%	18.18%	16.45%	17.88%	16.98%	13.79%	10.67%	17.93%	19.92%	41.26%	21.11%	15.03%	16.15%	23.61%	17.29%	22.22%	46.57%	22.20%	15.82%	27.04%	17.12%	22.28%	34.71%	24.62%	28.50%	34.42%	44.81%	23.53%	17.92%	36.41%	29.95%	21.90%	19.70%	21.13%	9.38%	23.33%	26.21%	38.44%	23.66%	17.42%	31.37%	27.80%	38.53%	45.08%	28.90%	11.94%	21.84%	20.41%	16.88%	30.86%					
																																																									
24	Против всех	198	7	30	29	0	7	2	1	6	5	1	1	0	1	5	2	3	2	2	5	0	1	1	0	2	6	6	3	2	5	2	4	3	4	0	1	1	2	7	8	1	5	4	3	1	1	1	4	5	5	1					
		1.13%	0.93%	1.81%	1.83%	0.00%	1.63%	1.38%	1.33%	1.68%	0.98%	0.37%	0.26%	0.00%	0.62%	1.16%	0.58%	1.23%	0.72%	0.40%	1.10%	0.00%	0.45%	0.52%	0.00%	1.01%	0.99%	1.51%	1.42%	0.98%	1.63%	0.97%	0.97%	1.43%	1.52%	0.00%	1.56%	0.56%	0.51%	1.76%	2.25%	0.32%	1.85%	0.83%	1.38%	0.38%	0.58%	0.75%	0.97%	1.70%	2.16%	0.39%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
