Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Николаевская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339					
		0.41%	0.00%	0.94%	0.30%	0.85%	0.84%	0.25%	1.12%	0.00%	2.02%	0.91%	1.86%	0.51%	0.72%	4.12%	0.00%	0.00%	0.50%	0.00%	0.48%	0.18%	0.29%	0.16%	0.74%	0.52%	0.00%	0.18%	0.00%	0.22%	0.00%	0.00%	0.28%	0.10%	0.70%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2135	135	285	15	73	259	163	101	102	4	8	53	44	33	8	3	31	45	31	42	101	68	16	46	18	8	15	21	83	42	20	58	115	17	37	35					
		11.46%	14.24%	20.58%	4.45%	15.53%	24.25%	13.74%	16.11%	14.47%	4.04%	7.27%	16.41%	11.25%	11.96%	8.25%	2.65%	10.51%	11.34%	18.24%	20.19%	6.20%	9.99%	0.84%	17.10%	4.64%	5.26%	2.74%	10.50%	9.30%	20.69%	10.64%	16.11%	11.17%	5.92%	8.20%	14.34%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	64	1	12	1	2	7	4	1	0	0	0	0	0	3	0	0	1	1	0	0	7	1	4	1	0	0	3	0	2	2	0	2	5	1	2	1					
		0.34%	0.11%	0.87%	0.30%	0.43%	0.66%	0.34%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.00%	0.00%	0.34%	0.25%	0.00%	0.00%	0.43%	0.15%	0.21%	0.37%	0.00%	0.00%	0.55%	0.00%	0.22%	0.99%	0.00%	0.56%	0.49%	0.35%	0.44%	0.41%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13873	583	705	297	287	492	828	397	570	83	95	230	245	186	71	93	205	280	108	120	1381	541	1820	173	343	121	508	164	773	119	145	248	828	245	393	196					
		74.48%	61.50%	50.90%	88.13%	61.06%	46.07%	69.81%	63.32%	80.85%	83.84%	86.36%	71.21%	62.66%	67.39%	73.20%	82.30%	69.49%	70.53%	63.53%	57.69%	84.72%	79.44%	95.84%	64.31%	88.40%	79.61%	92.70%	82.00%	86.66%	58.62%	77.13%	68.89%	80.39%	85.37%	87.14%	80.33%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	39	2	5	1	1	3	4	3	0	0	0	0	2	0	0	0	1	0	0	0	4	1	0	1	1	1	1	0	0	0	0	0	5	1	2	0					
		0.21%	0.21%	0.36%	0.30%	0.21%	0.28%	0.34%	0.48%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.25%	0.15%	0.00%	0.37%	0.26%	0.66%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.35%	0.44%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
