Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Николаевская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	920	55	65	75	15	5	40	10	45	35	10	5	60	20	20	15	5	20	10	5	10	35	20	35	5	10	40	20	5	15	5	10	5	5	70	40	30	45					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	892	55	65	75	15	3	40	7	45	35	10	5	60	20	18	15	3	20	10	1	8	35	20	35	5	8	40	20	5	15	0	10	2	2	70	40	30	45					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	277	12	31	5	14	1	4	5	6	5	4	2	7	14	5	3	2	5	3	3	52	7	9	8	8	1	8	3	2	5	1	4	7	4	6	5	4	12					
14	Число погашенных неиспользованных открепительных удостоверений	28	0	0	0	0	2	0	3	0	0	0	0	0	0	2	0	2	0	0	4	2	0	0	0	0	2	0	0	0	0	5	0	3	3	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	4	6	4	1	0	2	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	344	19	34	25	6	0	22	8	15	17	2	3	13	23	3	8	3	9	8	3	3	15	20	5	1	5	6	3	14	9	0	3	1	7	8	2	11	10					
		1.86%	2.14%	2.51%	2.02%	1.40%	0.00%	1.99%	2.25%	2.49%	2.56%	1.74%	2.42%	3.58%	6.74%	2.46%	2.06%	2.33%	2.79%	1.95%	1.44%	1.15%	1.03%	2.98%	0.30%	0.44%	2.04%	1.76%	1.95%	2.71%	1.05%	0.00%	1.55%	1.41%	2.27%	0.80%	0.77%	2.20%	3.47%					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	1	6	1	1	2	1	0	0	4	0	0	1	0	0	0	1	0	0	0	0	3	2	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1					
		0.16%	0.11%	0.44%	0.08%	0.23%	1.77%	0.09%	0.00%	0.00%	0.60%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.21%	0.30%	0.06%	0.44%	0.41%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.10%	0.39%	0.00%	0.35%					
20	3.Политическая партия «Демократическая партия России»	15	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	2	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0					
		0.08%	0.00%	0.07%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.48%	0.00%	0.14%	0.30%	0.06%	0.44%	0.00%	0.00%	0.00%	0.19%	0.12%	0.00%	0.00%	0.00%	0.00%	0.10%	0.39%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1321	55	140	141	30	0	99	18	42	58	0	5	18	20	5	28	2	8	42	12	31	93	24	61	21	21	30	3	40	108	17	2	2	17	80	17	23	8					
		7.15%	6.19%	10.34%	11.37%	7.01%	0.00%	8.97%	5.07%	6.98%	8.75%	0.00%	4.03%	4.96%	5.87%	4.10%	7.22%	1.55%	2.48%	10.22%	5.77%	11.92%	6.36%	3.58%	3.69%	9.33%	8.57%	8.80%	1.95%	7.75%	12.54%	8.85%	1.04%	2.82%	5.50%	7.97%	6.56%	4.61%	2.78%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0					
		0.05%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	1.41%	0.00%	0.10%	0.00%	0.20%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	2	1	1	0	0	0	2	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2					
		0.08%	0.23%	0.07%	0.08%	0.00%	0.00%	0.00%	0.56%	0.00%	0.15%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.69%					
24	7.Политическая партия «Либерально-демократическая партия России»	893	79	106	98	23	3	52	23	25	41	3	2	15	10	11	26	9	18	31	10	15	54	42	7	6	5	17	9	7	12	6	9	1	10	45	17	34	12					
		4.83%	8.90%	7.83%	7.90%	5.37%	2.65%	4.71%	6.48%	4.15%	6.18%	2.61%	1.61%	4.13%	2.93%	9.02%	6.70%	6.98%	5.57%	7.54%	4.81%	5.77%	3.69%	6.26%	0.42%	2.67%	2.04%	4.99%	5.84%	1.36%	1.39%	3.13%	4.66%	1.41%	3.24%	4.48%	6.56%	6.81%	4.17%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	681	27	61	45	17	4	28	10	11	23	3	1	30	9	0	16	0	23	17	8	16	65	24	15	7	5	12	5	21	19	18	30	1	10	45	6	33	16					
		3.69%	3.04%	4.51%	3.63%	3.97%	3.54%	2.54%	2.82%	1.83%	3.47%	2.61%	0.81%	8.26%	2.64%	0.00%	4.12%	0.00%	7.12%	4.14%	3.85%	6.15%	4.44%	3.58%	0.91%	3.11%	2.04%	3.52%	3.25%	4.07%	2.21%	9.38%	15.54%	1.41%	3.24%	4.48%	2.32%	6.61%	5.56%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	85	5	10	5	7	0	4	1	2	5	0	2	2	1	0	1	0	4	0	2	0	4	2	3	1	4	2	2	2	2	1	1	0	0	4	4	1	1					
		0.46%	0.56%	0.74%	0.40%	1.64%	0.00%	0.36%	0.28%	0.33%	0.75%	0.00%	1.61%	0.55%	0.29%	0.00%	0.26%	0.00%	1.24%	0.00%	0.96%	0.00%	0.27%	0.30%	0.18%	0.44%	1.63%	0.59%	1.30%	0.39%	0.23%	0.52%	0.52%	0.00%	0.00%	0.40%	1.54%	0.20%	0.35%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14978	694	975	913	344	100	892	292	506	510	107	111	280	276	103	305	114	255	313	168	194	1224	554	1554	181	204	272	131	422	703	150	146	64	265	814	209	395	238					
		81.08%	78.15%	72.01%	73.63%	80.37%	88.50%	80.80%	82.25%	84.05%	76.92%	93.04%	89.52%	77.13%	80.94%	84.43%	78.61%	88.37%	78.95%	76.16%	80.77%	74.62%	83.66%	82.56%	94.07%	80.44%	83.27%	79.77%	85.06%	81.78%	81.65%	78.13%	75.65%	90.14%	85.76%	81.08%	80.69%	79.16%	82.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	4	3	2	0	1	0	0	1	0	0	0	1	1	0	2	0	1	0	2	1	1	0	2	0	0	1	0	3	0	0	2	0	0	3	1	0	0					
		0.17%	0.45%	0.22%	0.16%	0.00%	0.88%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.28%	0.29%	0.00%	0.52%	0.00%	0.31%	0.00%	0.96%	0.38%	0.07%	0.00%	0.12%	0.00%	0.00%	0.29%	0.00%	0.58%	0.00%	0.00%	1.04%	0.00%	0.00%	0.30%	0.39%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
