Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Еткульская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854	УИК №1855	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1874	УИК №1875	УИК №1876	УИК №1877	УИК №1878	УИК №1879	УИК №1880	УИК №1881	УИК №1882	УИК №1883	УИК №1884	УИК №1885	УИК №1886	УИК №1887	УИК №2241	УИК №2242	УИК №2243	УИК №2244					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2226	50	27	84	23	10	7	53	10	11	9	8	189	173	19	163	191	7	86	13	7	17	13	91	25	33	10	66	9	42	21	14	15	13	22	8	4	6	141	14	7	185	60	175	95					
		16.10%	11.71%	14.84%	16.44%	16.79%	10.10%	10.45%	17.73%	6.13%	8.73%	9.38%	4.76%	25.54%	23.73%	13.01%	21.82%	19.35%	7.95%	11.11%	11.02%	8.14%	7.23%	4.98%	13.27%	13.51%	13.20%	12.82%	19.02%	6.29%	15.67%	11.67%	9.72%	8.11%	11.71%	5.64%	6.06%	6.67%	6.12%	20.29%	16.87%	10.61%	20.40%	20.62%	17.45%	28.36%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1353	38	15	39	13	12	12	26	11	21	13	14	46	63	13	94	87	10	57	18	3	47	27	90	19	24	8	37	9	44	19	12	19	5	34	18	2	4	50	11	3	114	24	94	34					
		9.79%	8.90%	8.24%	7.63%	9.49%	12.12%	17.91%	8.70%	6.75%	16.67%	13.54%	8.33%	6.22%	8.64%	8.90%	12.58%	8.81%	11.36%	7.36%	15.25%	3.49%	20.00%	10.34%	13.12%	10.27%	9.60%	10.26%	10.66%	6.29%	16.42%	10.56%	8.33%	10.27%	4.50%	8.72%	13.64%	3.33%	4.08%	7.19%	13.25%	4.55%	12.57%	8.25%	9.37%	10.15%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	108	3	2	5	1	0	0	3	2	0	1	1	5	11	2	2	12	1	6	4	0	2	0	2	2	3	0	2	0	3	2	1	1	1	1	2	0	0	7	1	1	5	1	7	3					
		0.78%	0.70%	1.10%	0.98%	0.73%	0.00%	0.00%	1.00%	1.23%	0.00%	1.04%	0.60%	0.68%	1.51%	1.37%	0.27%	1.22%	1.14%	0.78%	3.39%	0.00%	0.85%	0.00%	0.29%	1.08%	1.20%	0.00%	0.58%	0.00%	1.12%	1.11%	0.69%	0.54%	0.90%	0.26%	1.52%	0.00%	0.00%	1.01%	1.20%	1.52%	0.55%	0.34%	0.70%	0.90%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1422	49	4	55	13	6	10	18	18	6	5	5	84	58	6	95	157	2	55	16	3	6	16	74	9	35	5	54	4	20	11	12	13	4	30	13	8	2	77	6	11	123	46	127	51					
		10.29%	11.48%	2.20%	10.76%	9.49%	6.06%	14.93%	6.02%	11.04%	4.76%	5.21%	2.98%	11.35%	7.96%	4.11%	12.72%	15.91%	2.27%	7.11%	13.56%	3.49%	2.55%	6.13%	10.79%	4.86%	14.00%	6.41%	15.56%	2.80%	7.46%	6.11%	8.33%	7.03%	3.60%	7.69%	9.85%	13.33%	2.04%	11.08%	7.23%	16.67%	13.56%	15.81%	12.66%	15.22%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	192	3	0	10	0	0	0	6	0	0	0	0	9	11	2	16	17	3	7	1	1	0	4	11	0	0	2	6	2	8	2	6	0	6	1	1	0	1	10	3	0	15	4	15	9					
		1.39%	0.70%	0.00%	1.96%	0.00%	0.00%	0.00%	2.01%	0.00%	0.00%	0.00%	0.00%	1.22%	1.51%	1.37%	2.14%	1.72%	3.41%	0.90%	0.85%	1.16%	0.00%	1.53%	1.60%	0.00%	0.00%	2.56%	1.73%	1.40%	2.99%	1.11%	4.17%	0.00%	5.41%	0.26%	0.76%	0.00%	1.02%	1.44%	3.61%	0.00%	1.65%	1.37%	1.50%	2.69%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8279	280	133	300	84	69	36	188	122	86	67	139	392	406	97	363	509	62	561	63	71	162	194	406	122	154	52	177	118	142	122	97	132	82	291	86	46	85	394	48	43	449	149	561	139					
		59.89%	65.57%	73.08%	58.71%	61.31%	69.70%	53.73%	62.88%	74.85%	68.25%	69.79%	82.74%	52.97%	55.69%	66.44%	48.59%	51.57%	70.45%	72.48%	53.39%	82.56%	68.94%	74.33%	59.18%	65.95%	61.60%	66.67%	51.01%	82.52%	52.99%	67.78%	67.36%	71.35%	73.87%	74.62%	65.15%	76.67%	86.73%	56.69%	57.83%	65.15%	49.50%	51.20%	55.93%	41.49%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	45	0	0	2	1	1	0	0	0	1	0	1	3	1	1	3	4	1	0	1	0	0	0	2	0	0	0	2	0	1	1	1	2	0	2	1	0	0	1	0	1	3	2	4	2					
		0.33%	0.00%	0.00%	0.39%	0.73%	1.01%	0.00%	0.00%	0.00%	0.79%	0.00%	0.60%	0.41%	0.14%	0.68%	0.40%	0.41%	1.14%	0.00%	0.85%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.58%	0.00%	0.37%	0.56%	0.69%	1.08%	0.00%	0.51%	0.76%	0.00%	0.00%	0.14%	0.00%	1.52%	0.33%	0.69%	0.40%	0.60%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
