Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Локтевская 																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	199	15	15	10	10	10	10	8	8	8	8	8	5	8	5	8	5	5	10	5	7	5	5	5	8	8					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	99	6	13	6	3	2	7	0	1	8	2	2	3	4	0	6	0	2	9	0	5	3	5	0	8	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	28	4	2	2	2	0	0	2	1	1	1	1	0	0	0	0	0	3	1	1	0	1	1	2	2	1					
14	Число погашенных открепительных удостоверений	100	9	2	4	7	8	3	8	7	0	6	6	2	4	5	2	5	3	1	5	2	2	0	5	0	4					
15	Число открепительных удостоверений выданных ТИК	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	199	13	8	7	8	11	7	5	8	10	8	18	9	11	3	1	4	12	8	4	9	8	3	6	9	9					
		1.26%	1.00%	0.59%	1.03%	1.14%	1.91%	0.74%	1.66%	1.05%	1.47%	1.29%	4.20%	1.66%	1.06%	2.06%	0.33%	1.04%	2.06%	1.41%	0.98%	1.29%	1.51%	0.50%	1.30%	1.92%	1.25%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	353	39	31	15	24	10	21	5	27	12	24	9	15	20	3	4	2	8	21	4	6	12	9	2	19	11					
		2.24%	3.01%	2.30%	2.21%	3.42%	1.73%	2.23%	1.66%	3.55%	1.76%	3.89%	2.10%	2.78%	1.93%	2.06%	1.32%	0.52%	1.37%	3.72%	0.98%	0.86%	2.27%	1.51%	0.43%	4.05%	1.52%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	356	34	36	14	20	20	23	8	20	17	14	6	16	20	1	1	16	7	18	7	20	16	4	9	2	7					
		2.26%	2.62%	2.67%	2.06%	2.85%	3.47%	2.44%	2.65%	2.63%	2.5%	2.27%	1.40%	2.96%	1.93%	0.68%	0.33%	4.16%	1.20%	3.19%	1.72%	2.88%	3.03%	0.67%	1.95%	0.42%	0.97%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	297	29	38	7	14	15	25	12	31	10	6	15	2	17	1	6	6	14	17	2	9	5	2	4	1	9					
		1.88%	2.24%	2.82%	1.03%	2.0%	2.60%	2.66%	3.98%	4.07%	1.47%	0.97%	3.50%	0.37%	1.64%	0.68%	1.98%	1.56%	2.40%	3.01%	0.49%	1.29%	0.94%	0.33%	0.86%	0.21%	1.25%					
22	"5. ""За Русь Святую"""	51	7	2	14	1	0	2	1	2	3	4	2	0	3	0	1	0	1	1	2	1	1	0	0	1	2					
		0.32%	0.54%	0.14%	2.06%	0.14%	0.0%	0.21%	0.33%	0.26%	0.44%	0.64%	0.46%	0.0%	0.29%	0.0%	0.33%	0.0%	0.17%	0.17%	0.49%	0.14%	0.18%	0.0%	0.0%	0.21%	0.27%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	1	1	1	2	0	2	0	0	1	0	0	0	0	0	0	2	4	0	2	2	1	0	0	0	0					
		0.12%	0.07%	0.07%	0.14%	0.28%	0.0%	0.21%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.68%	0.0%	0.49%	0.28%	0.18%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	42	5	2	2	2	2	2	0	2	0	3	2	1	3	0	1	0	4	1	2	5	0	0	0	3	0					
		0.26%	0.38%	0.14%	0.29%	0.28%	0.34%	0.21%	0.0%	0.26%	0.0%	0.48%	0.46%	0.18%	0.29%	0.0%	0.33%	0.0%	0.68%	0.17%	0.49%	0.72%	0.0%	0.0%	0.0%	0.64%	0.0%					
25	"8. ""Народно-республиканская партия России"""	25	1	0	4	0	0	0	0	1	0	2	1	2	4	0	0	0	2	3	0	0	0	3	0	2	0					
		0.15%	0.07%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.32%	0.23%	0.37%	0.38%	0.0%	0.0%	0.0%	0.34%	0.53%	0.0%	0.0%	0.0%	0.50%	0.0%	0.42%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	5	1	3	1	0	2	1	2	1	3	2	0	3	1	0	0	0	1	0	0	2	1	0	0	0					
		0.18%	0.38%	0.07%	0.44%	0.14%	0.0%	0.21%	0.33%	0.26%	0.14%	0.48%	0.46%	0.0%	0.29%	0.68%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.37%	0.16%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1691	61	57	20	38	23	41	18	51	50	77	51	98	123	13	47	93	65	27	68	98	116	153	122	98	83					
		10.74%	4.71%	4.24%	2.95%	5.42%	4.0%	4.36%	5.98%	6.71%	7.35%	12.5%	11.91%	18.18%	11.90%	8.96%	15.51%	24.21%	11.16%	4.78%	16.74%	14.12%	22.01%	25.67%	26.52%	20.94%	11.54%					
28	"11. ""Истинные патриоты России"""	11	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	1	0	2	0	2	0					
		0.06%	0.0%	0.07%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.17%	0.0%	0.14%	0.0%	0.33%	0.0%	0.42%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	113	7	14	5	4	8	9	2	9	2	2	3	2	6	3	2	1	1	3	7	3	1	2	9	5	3					
		0.71%	0.54%	1.04%	0.73%	0.57%	1.39%	0.95%	0.66%	1.18%	0.29%	0.32%	0.70%	0.37%	0.58%	2.06%	0.66%	0.26%	0.17%	0.53%	1.72%	0.43%	0.18%	0.33%	1.95%	1.06%	0.41%					
30	"13. ""Демократическая партия России"""	30	1	2	1	3	2	3	2	2	1	0	2	0	1	0	1	0	0	1	1	2	3	0	1	0	1					
		0.19%	0.07%	0.14%	0.14%	0.42%	0.34%	0.31%	0.66%	0.26%	0.14%	0.0%	0.46%	0.0%	0.09%	0.0%	0.33%	0.0%	0.0%	0.17%	0.24%	0.28%	0.56%	0.0%	0.21%	0.0%	0.13%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	2	0	3	1	2	0	2	0	0	3	1	0	0	0	0	2	0	2	0	0	0	0	1	2					
		0.13%	0.07%	0.14%	0.0%	0.42%	0.17%	0.21%	0.0%	0.26%	0.0%	0.0%	0.70%	0.18%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.21%	0.27%					
32	"15. ""Партия СЛОН"""	11	3	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	0	1	1	0	1	0	0	0	0					
		0.06%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.18%	0.09%	0.0%	0.0%	0.52%	0.0%	0.17%	0.24%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1015	108	129	58	67	46	75	15	55	32	31	30	16	63	7	14	19	28	36	15	43	17	28	29	13	41					
		6.45%	8.35%	9.59%	8.56%	9.57%	8.0%	7.98%	4.98%	7.23%	4.70%	5.03%	7.00%	2.96%	6.09%	4.82%	4.62%	4.94%	4.81%	6.38%	3.69%	6.19%	3.22%	4.69%	6.30%	2.77%	5.70%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	4	0	1	1	1	5	0	2	1	0	0	2	1	2	0	3	0	1	0	2	2	0	1	0	1					
		0.19%	0.30%	0.0%	0.14%	0.14%	0.17%	0.53%	0.0%	0.26%	0.14%	0.0%	0.0%	0.37%	0.09%	1.37%	0.0%	0.78%	0.0%	0.17%	0.0%	0.28%	0.37%	0.0%	0.21%	0.0%	0.13%					
35	"18. ""ЛДПР"""	2662	228	220	97	102	125	180	68	115	135	146	71	116	166	43	38	49	84	114	41	88	92	64	68	83	129					
		16.91%	17.63%	16.36%	14.32%	14.57%	21.73%	19.16%	22.59%	15.13%	19.85%	23.70%	16.58%	21.52%	16.06%	29.65%	12.54%	12.76%	14.43%	20.21%	10.09%	12.68%	17.45%	10.73%	14.78%	17.73%	17.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	233	27	12	4	12	5	13	7	13	6	14	7	4	17	1	1	3	12	9	7	8	11	5	7	14	14					
		1.48%	2.08%	0.89%	0.59%	1.71%	0.86%	1.38%	2.32%	1.71%	0.88%	2.27%	1.63%	0.74%	1.64%	0.68%	0.33%	0.78%	2.06%	1.59%	1.72%	1.15%	2.08%	0.83%	1.52%	2.99%	1.94%					
37	"20. ""Политическая партия ""Единая Россия"""	5013	425	453	248	233	186	291	102	206	268	157	140	151	359	41	119	124	204	181	144	302	104	154	56	118	247					
		31.86%	32.86%	33.70%	36.63%	33.28%	32.34%	30.99%	33.88%	27.10%	39.41%	25.48%	32.71%	28.01%	34.75%	28.27%	39.27%	32.29%	35.05%	32.09%	35.46%	43.51%	19.73%	25.83%	12.17%	25.21%	34.35%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	2	0	1	4	0	3	1	2	1	0	2	0	1	0	0	1	1	1	0	1	0	1	1	1	4					
		0.17%	0.15%	0.0%	0.14%	0.57%	0.0%	0.31%	0.33%	0.26%	0.14%	0.0%	0.46%	0.0%	0.09%	0.0%	0.0%	0.26%	0.17%	0.17%	0.0%	0.14%	0.0%	0.16%	0.21%	0.21%	0.55%					
39	"22. ""Развитие предпринимательства"""	57	8	5	5	0	3	4	2	2	1	2	1	0	4	0	2	3	1	1	4	3	0	2	2	1	1					
		0.36%	0.61%	0.37%	0.73%	0.0%	0.52%	0.42%	0.66%	0.26%	0.14%	0.32%	0.23%	0.0%	0.38%	0.0%	0.66%	0.78%	0.17%	0.17%	0.98%	0.43%	0.0%	0.33%	0.43%	0.21%	0.13%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2840	234	276	140	128	98	195	43	179	106	95	47	85	171	16	42	39	108	106	76	80	116	140	119	70	131					
		18.05%	18.09%	20.53%	20.67%	18.28%	17.04%	20.76%	14.28%	23.55%	15.58%	15.42%	10.98%	15.76%	16.55%	11.03%	13.86%	10.15%	18.55%	18.79%	18.71%	11.52%	22.01%	23.48%	25.86%	14.95%	18.21%					
																																
41	Против всех	433	41	41	20	23	12	30	6	22	21	20	16	10	27	9	14	10	13	9	6	7	12	18	16	15	15					
		2.75%	3.17%	3.05%	2.95%	3.28%	2.08%	3.19%	1.99%	2.89%	3.08%	3.24%	3.73%	1.85%	2.61%	6.20%	4.62%	2.60%	2.23%	1.59%	1.47%	1.00%	2.27%	3.02%	3.47%	3.20%	2.08%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
