Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Никифоровская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №286	УИК №287	УИК №288	УИК №289	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316					
		61.88%	52.77%	60.96%	59.59%	63.45%	58.63%	67.70%	58.57%	74.29%	71.43%	59.27%	62.64%	48.36%	45.51%	57.55%	60.33%	50.44%	51.38%	76.50%	65.83%	67.35%	53.38%	65.70%	65.96%	85.28%	64.99%	73.03%	78.99%	57.94%	64.95%	74.49%					
22	. Хакамада Ирина Муцуовна	206	26	28	21	11	17	4	6	6	3	9	2	2	8	0	1	4	2	1	14	0	8	5	9	0	5	0	1	3	9	1					
		1.62%	2.00%	2.14%	2.18%	2.47%	2.28%	1.37%	1.87%	1.71%	0.86%	1.22%	0.73%	1.64%	2.66%	0.00%	0.41%	1.75%	0.92%	0.14%	2.19%	0.00%	1.23%	2.07%	2.37%	0.00%	1.14%	0.00%	0.84%	1.19%	3.09%	0.40%					
23	. Харитонов Николай Михайлович	3454	428	337	282	111	232	61	110	45	69	235	79	53	144	35	76	73	85	107	131	22	240	55	78	20	114	29	16	72	63	52					
		27.15%	32.92%	25.74%	29.22%	24.89%	31.06%	20.96%	34.27%	12.86%	19.71%	31.80%	28.94%	43.44%	47.84%	33.02%	31.40%	32.02%	38.99%	14.88%	20.53%	22.45%	36.92%	22.73%	20.58%	12.27%	26.09%	16.29%	13.45%	28.57%	21.65%	21.05%					
																																					
24	Против всех	390	62	66	39	13	19	9	6	16	12	21	6	1	3	1	1	6	3	18	20	0	9	3	19	4	13	4	0	12	2	2					
		3.07%	4.77%	5.04%	4.04%	2.91%	2.54%	3.09%	1.87%	4.57%	3.43%	2.84%	2.20%	0.82%	1.00%	0.94%	0.41%	2.63%	1.38%	2.50%	3.13%	0.00%	1.38%	1.24%	5.01%	2.45%	2.97%	2.25%	0.00%	4.76%	0.69%	0.81%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
