Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Елабужская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.28%	1.49%	0.0%	0.0%	0.11%	0.87%	0.0%	0.0%	0.26%					
24	"7. ""Новый курс - Автомобильная Россия"""	14	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	2	1	3	0	1	0	3					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.59%	0.22%	0.34%	0.0%	0.60%	0.0%	0.80%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	0	1	0	0	1	1	0	0	0	3	0	0	2	0	0	0	3	0	0	0	0					
		0.16%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.27%	0.22%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	1					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.26%					
27	"10. ""Аграрная партия России"""	144	11	4	1	7	5	1	5	7	3	0	2	16	8	3	9	0	3	8	25	0	7	0	19					
		2.10%	3.23%	0.92%	0.64%	3.5%	3.42%	0.56%	1.35%	1.55%	2.04%	0.0%	1.03%	2.56%	2.60%	2.30%	2.56%	0.0%	0.88%	1.80%	2.83%	0.0%	4.21%	0.0%	5.12%					
28	"11. ""Истинные патриоты России"""	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	1					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	38	0	0	0	1	2	0	1	7	1	1	0	8	4	0	1	1	0	0	5	2	0	1	3					
		0.55%	0.0%	0.0%	0.0%	0.5%	1.36%	0.0%	0.27%	1.55%	0.68%	0.41%	0.0%	1.28%	1.30%	0.0%	0.28%	1.49%	0.0%	0.0%	0.56%	1.75%	0.0%	0.48%	0.80%					
30	"13. ""Демократическая партия России"""	4	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.32%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	1	0	0	0	0	0	0	2	0	0	0	2	1	1	3	0	1	0	1	1	0	1	0					
		0.20%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.32%	0.32%	0.76%	0.85%	0.0%	0.29%	0.0%	0.11%	0.87%	0.0%	0.48%	0.0%					
32	"15. ""Партия СЛОН"""	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	100	2	4	3	3	1	1	4	10	4	0	1	11	6	1	7	0	11	5	6	0	2	1	17					
		1.46%	0.58%	0.92%	1.94%	1.5%	0.68%	0.56%	1.08%	2.22%	2.72%	0.0%	0.51%	1.76%	1.95%	0.76%	1.99%	0.0%	3.25%	1.13%	0.68%	0.0%	1.20%	0.48%	4.58%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	0	0	1	0	0	0	2	2	1	8	0	5	2	0	0	1	1	1	2	0	1	2	0					
		0.42%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.54%	0.44%	0.68%	3.31%	0.0%	0.80%	0.65%	0.0%	0.0%	1.49%	0.29%	0.22%	0.22%	0.0%	0.60%	0.96%	0.0%					
35	"18. ""ЛДПР"""	405	7	43	3	12	6	2	29	38	8	19	3	9	25	4	29	0	17	8	76	8	9	6	44					
		5.91%	2.05%	9.97%	1.94%	6.0%	4.10%	1.12%	7.85%	8.46%	5.44%	7.88%	1.55%	1.44%	8.14%	3.07%	8.26%	0.0%	5.02%	1.80%	8.61%	7.01%	5.42%	2.89%	11.85%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	169	6	1	4	4	3	4	2	8	7	4	1	23	3	0	20	0	4	4	27	4	1	11	28					
		2.46%	1.76%	0.23%	2.59%	2.0%	2.05%	2.24%	0.54%	1.78%	4.76%	1.65%	0.51%	3.69%	0.97%	0.0%	5.69%	0.0%	1.18%	0.90%	3.06%	3.50%	0.60%	5.31%	7.54%					
37	"20. ""Политическая партия ""Единая Россия"""	4922	275	343	110	144	109	154	298	296	111	171	165	451	199	102	172	51	253	361	596	80	121	161	199					
		71.89%	80.88%	79.58%	71.42%	72.0%	74.65%	86.51%	80.75%	65.92%	75.51%	70.95%	85.49%	72.39%	64.82%	78.46%	49.00%	76.11%	74.85%	81.67%	67.57%	70.17%	72.89%	77.77%	53.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	0	1	1	0	0	2	1	0	0	0	0	0	3	1	1	2	2	0	1	0	1	1					
		0.26%	0.29%	0.0%	0.64%	0.5%	0.0%	0.0%	0.54%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	2.30%	0.28%	1.49%	0.59%	0.45%	0.0%	0.87%	0.0%	0.48%	0.26%					
39	"22. ""Развитие предпринимательства"""	12	0	0	0	0	0	0	0	1	1	0	0	4	1	1	0	0	0	0	0	0	2	0	2					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.68%	0.0%	0.0%	0.64%	0.32%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.53%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	436	26	19	20	13	7	4	8	20	7	11	5	29	24	5	42	6	22	33	82	9	6	13	25					
		6.36%	7.64%	4.40%	12.98%	6.5%	4.79%	2.24%	2.16%	4.45%	4.76%	4.56%	2.59%	4.65%	7.81%	3.84%	11.96%	8.95%	6.50%	7.46%	9.29%	7.89%	3.61%	6.28%	6.73%					
																														
41	Против всех	157	4	13	0	2	0	4	4	25	0	10	7	0	18	4	25	1	8	6	14	0	4	0	8					
		2.29%	1.17%	3.01%	0.0%	1.0%	0.0%	2.24%	1.08%	5.56%	0.0%	4.14%	3.62%	0.0%	5.86%	3.07%	7.12%	1.49%	2.36%	1.35%	1.58%	0.0%	2.40%	0.0%	2.15%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
