Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																											
Дата голосования: 04.12.2011																																																											
																																																											
Наименование Избирательной комиссии:    Ленинская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1671	50	30	20	40	15	30	20	25	35	15	66	50	55	50	20	20	20	30	30	30	20	40	30	15	50	20	20	70	40	35	25	45	30	30	30	100	30	25	30	50	20	20	40	30	25	45	35	20	25	25	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1599	50	24	20	40	15	30	18	25	35	15	66	50	55	50	20	20	20	30	30	30	8	40	30	8	43	20	10	68	40	35	25	45	30	30	30	100	30	25	30	50	7	7	40	30	25	45	35	20	25	25	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1117	30	50	63	54	22	16	53	16	13	8	42	19	30	18	10	6	8	24	4	11	9	57	18	4	37	13	2	20	36	6	20	14	25	39	27	49	9	15	8	32	6	21	29	21	14	10	6	3	1	1	2	66					
14	Число погашенных неиспользованных открепительных удостоверений	72	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	7	7	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	229	11	12	12	11	16	10	9	7	6	0	7	5	5	3	0	6	1	7	3	3	0	7	1	0	0	1	2	2	2	1	10	22	2	2	5	1	4	3	2	3	0	0	11	6	5	1	0	2	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1928	84	81	74	80	72	79	49	48	120	4	58	41	80	70	27	16	12	43	24	34	0	50	29	4	10	19	18	8	35	24	2	103	54	53	12	21	19	28	46	24	3	26	17	9	15	80	41	22	20	22	3	15					
		4.73%	11.31%	10.20%	12.33%	10.24%	9.31%	12.66%	8.64%	5.97%	7.37%	0.60%	4.09%	3.45%	7.02%	6.81%	6.80%	4.35%	3.99%	7.26%	8.89%	5.62%	0.00%	2.40%	4.68%	4.76%	2.65%	3.13%	4.33%	0.31%	2.94%	3.35%	0.18%	7.90%	6.67%	5.48%	0.92%	2.15%	2.49%	4.89%	4.56%	2.76%	1.46%	5.79%	1.50%	0.90%	1.81%	8.61%	8.42%	7.33%	10.20%	5.07%	1.73%	2.31%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3044	90	86	109	98	93	93	93	95	146	9	53	57	100	78	39	31	12	45	24	51	7	135	39	4	40	35	7	131	99	51	5	131	85	63	107	80	54	29	59	60	6	53	16	40	15	123	55	17	10	26	5	55					
		7.46%	12.11%	10.83%	18.17%	12.55%	12.03%	14.90%	16.40%	11.82%	8.97%	1.34%	3.74%	4.80%	8.77%	7.59%	9.82%	8.42%	3.99%	7.60%	8.89%	8.43%	2.00%	6.47%	6.29%	4.76%	10.58%	5.76%	1.68%	5.08%	8.32%	7.12%	0.45%	10.05%	10.49%	6.51%	8.18%	8.18%	7.08%	5.06%	5.85%	6.90%	2.93%	11.80%	1.41%	4.02%	1.81%	13.24%	11.29%	5.67%	5.10%	5.99%	2.89%	8.47%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	278	6	8	13	6	13	9	6	4	20	2	13	15	3	5	6	5	2	5	1	5	0	11	6	0	4	3	0	2	5	5	5	9	5	7	3	14	9	6	4	2	1	3	10	0	0	10	4	0	0	1	1	1					
		0.68%	0.81%	1.01%	2.17%	0.77%	1.68%	1.44%	1.06%	0.50%	1.23%	0.30%	0.92%	1.26%	0.26%	0.49%	1.51%	1.36%	0.66%	0.84%	0.37%	0.83%	0.00%	0.53%	0.97%	0.00%	1.06%	0.49%	0.00%	0.08%	0.42%	0.70%	0.45%	0.69%	0.62%	0.72%	0.23%	1.43%	1.18%	1.05%	0.40%	0.23%	0.49%	0.67%	0.88%	0.00%	0.00%	1.08%	0.82%	0.00%	0.00%	0.23%	0.58%	0.15%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3730	137	148	113	124	111	126	117	88	183	4	182	139	103	107	56	23	30	59	20	66	3	23	16	1	11	48	29	92	32	24	130	165	103	106	81	47	57	36	49	51	5	65	211	78	39	111	62	40	16	31	2	30					
		9.14%	18.44%	18.64%	18.83%	15.88%	14.36%	20.19%	20.63%	10.95%	11.24%	0.60%	12.83%	11.71%	9.04%	10.41%	14.11%	6.25%	9.97%	9.97%	7.41%	10.91%	0.86%	1.10%	2.58%	1.19%	2.91%	7.89%	6.97%	3.57%	2.69%	3.35%	11.59%	12.65%	12.72%	10.96%	6.19%	4.81%	7.47%	6.28%	4.86%	5.86%	2.44%	14.48%	18.62%	7.84%	4.71%	11.95%	12.73%	13.33%	8.16%	7.14%	1.16%	4.62%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	756	29	32	23	25	39	13	8	19	43	3	27	16	47	29	14	8	9	14	7	3	0	26	6	3	1	5	1	4	12	7	6	51	16	8	26	24	10	7	13	20	3	5	10	2	4	30	24	5	5	9	1	4					
		1.85%	3.90%	4.03%	3.83%	3.20%	5.05%	2.08%	1.41%	2.36%	2.64%	0.45%	1.90%	1.35%	4.12%	2.82%	3.53%	2.17%	2.99%	2.36%	2.59%	0.50%	0.00%	1.25%	0.97%	3.57%	0.26%	0.82%	0.24%	0.16%	1.01%	0.98%	0.53%	3.91%	1.98%	0.83%	1.99%	2.45%	1.31%	1.22%	1.29%	2.30%	1.46%	1.11%	0.88%	0.20%	0.48%	3.23%	4.93%	1.67%	2.55%	2.07%	0.58%	0.62%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	30591	388	423	256	433	420	294	282	535	1086	642	1074	906	793	726	247	283	233	405	191	444	340	1833	511	72	306	497	360	2336	993	600	959	827	544	723	1068	779	604	458	837	709	186	294	857	859	746	552	279	213	145	343	160	540					
		74.97%	52.22%	53.27%	42.67%	55.44%	54.33%	47.12%	49.74%	66.54%	66.71%	95.54%	75.69%	76.33%	69.56%	70.62%	62.22%	76.90%	77.41%	68.41%	70.74%	73.39%	97.14%	87.83%	82.42%	85.71%	80.95%	81.74%	86.54%	90.54%	83.45%	83.80%	85.47%	63.42%	67.16%	74.77%	81.65%	79.65%	79.16%	79.93%	83.04%	81.49%	90.73%	65.48%	75.64%	86.33%	90.10%	59.42%	57.29%	71.00%	73.98%	79.03%	92.49%	83.20%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	155	3	6	9	6	8	4	3	2	10	6	5	7	4	5	0	0	0	2	0	2	0	4	2	0	1	1	1	4	4	3	2	1	1	2	1	13	5	6	0	3	0	1	3	0	2	9	3	0	0	0	1	0					
		0.38%	0.40%	0.76%	1.50%	0.77%	1.03%	0.64%	0.53%	0.25%	0.61%	0.89%	0.35%	0.59%	0.35%	0.49%	0.00%	0.00%	0.00%	0.34%	0.00%	0.33%	0.00%	0.19%	0.32%	0.00%	0.26%	0.16%	0.24%	0.16%	0.34%	0.42%	0.18%	0.08%	0.12%	0.21%	0.08%	1.33%	0.66%	1.05%	0.00%	0.34%	0.00%	0.22%	0.26%	0.00%	0.24%	0.97%	0.62%	0.00%	0.00%	0.00%	0.58%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
