Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Вожегодская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216					
		0.57%	0.64%	0.38%	0.62%	0.00%	1.31%	1.27%	0.00%	1.54%	0.00%	0.53%	0.00%	0.49%	0.00%	0.00%	0.00%	0.84%	0.64%	3.17%	0.00%	0.48%	0.00%	0.00%	2.47%	0.00%	0.39%	0.74%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
