Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Вожегодская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5418	728	618	430	55	219	57	63	749	81	71	46	59	91	64	158	63	96	102	293	64	80	60	138	57	228	358	194	196					
		58.32%	48.08%	53.65%	58.90%	63.22%	57.94%	55.88%	80.77%	64.29%	73.64%	60.17%	79.31%	54.63%	64.08%	56.64%	54.67%	61.76%	51.89%	63.35%	67.36%	64.00%	66.67%	58.82%	58.97%	64.77%	56.30%	65.33%	55.27%	62.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	4	3	3	0	1	0	0	7	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0					
		0.26%	0.26%	0.26%	0.41%	0.00%	0.26%	0.00%	0.00%	0.60%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.57%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
