Выборы Президента Российской Федерации																																																				
																																																				
Наименование Избирательной комиссии:    Глазовская городская																																																				
																																																				
Итоги голосования 																																																				
																																																				
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745					
14	Число неиспользованных открепительных удостоверений	270	4	2	7	6	11	2	3	12	12	7	6	1	3	5	8	6	11	2	6	1	11	8	33	7	1	8	9	3	4	13	4	17	4	3	2	4	10	0	6	7	0	1	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	90	2	3	0	0	5	2	3	2	2	5	2	0	0	4	0	0	1	3	1	1	0	18	2	0	2	1	0	2	3	0	2	0	1	4	0	1	3	0	3	6	4	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	. Глазьев Сергей Юрьевич	1878	53	42	34	41	61	35	28	38	45	49	53	57	57	42	46	36	50	65	47	45	33	60	28	45	42	44	44	44	32	43	48	66	68	51	57	49	41	4	41	30	43	35	3	2	1					
		3.52%	3.51%	3.14%	3.02%	3.55%	5.43%	3.19%	2.24%	3.32%	3.43%	3.73%	4.04%	4.24%	4.31%	3.36%	3.69%	3.21%	4.00%	5.09%	3.60%	3.71%	2.89%	4.29%	2.25%	3.81%	3.09%	3.50%	3.48%	3.55%	2.57%	3.38%	3.39%	4.19%	4.49%	3.37%	4.21%	3.85%	3.88%	1.45%	2.96%	2.62%	3.42%	2.36%	1.91%	1.20%	0.70%					
19	. Малышкин Олег Александрович	1190	37	41	44	32	19	27	18	33	23	27	18	28	34	29	28	22	37	34	20	17	26	24	16	28	27	22	26	24	24	24	36	28	33	25	25	26	26	6	39	29	45	50	1	2	10					
		2.23%	2.45%	3.07%	3.90%	2.77%	1.69%	2.46%	1.44%	2.89%	1.75%	2.06%	1.37%	2.08%	2.57%	2.32%	2.25%	1.96%	2.96%	2.66%	1.53%	1.40%	2.28%	1.72%	1.29%	2.37%	1.99%	1.75%	2.06%	1.94%	1.93%	1.89%	2.54%	1.78%	2.18%	1.65%	1.85%	2.04%	2.46%	2.18%	2.82%	2.53%	3.58%	3.36%	0.64%	1.20%	6.99%					
20	. Миронов Сергей Михайлович	438	11	11	11	7	10	8	13	9	10	10	7	16	10	12	6	7	14	14	11	10	4	9	5	15	2	12	11	8	10	10	6	8	20	9	18	6	8	5	21	7	12	19	0	5	1					
		0.82%	0.73%	0.82%	0.98%	0.61%	0.89%	0.73%	1.04%	0.79%	0.76%	0.76%	0.53%	1.19%	0.76%	0.96%	0.48%	0.62%	1.12%	1.10%	0.84%	0.82%	0.35%	0.64%	0.40%	1.27%	0.15%	0.96%	0.87%	0.65%	0.80%	0.79%	0.42%	0.51%	1.32%	0.59%	1.33%	0.47%	0.76%	1.82%	1.52%	0.61%	0.95%	1.28%	0.00%	3.01%	0.70%					
21	. Путин Владимир Владимирович	41286	1168	958	868	887	866	840	974	886	1005	1050	971	1020	1000	979	961	875	939	931	993	917	896	1102	1026	898	1060	958	980	995	956	1022	1122	1217	1180	1164	1026	1006	840	229	1067	894	993	1173	135	137	122					
		77.42%	77.45%	71.71%	77.02%	76.73%	77.05%	76.50%	78.04%	77.52%	76.54%	79.97%	74.01%	75.89%	75.59%	78.38%	77.19%	78.12%	75.06%	72.85%	75.98%	75.60%	78.60%	78.83%	82.61%	76.10%	77.94%	76.27%	77.47%	80.37%	76.79%	80.28%	79.13%	77.22%	77.84%	76.93%	75.83%	78.96%	79.47%	83.27%	77.10%	78.15%	79.00%	78.94%	85.99%	82.53%	85.31%					
22	. Хакамада Ирина Муцуовна	1830	38	44	32	41	40	39	43	49	55	42	61	60	52	49	35	49	34	45	52	30	36	39	48	44	47	53	49	37	53	37	50	50	51	69	63	55	17	3	45	24	35	32	1	1	1					
		3.43%	2.52%	3.29%	2.84%	3.55%	3.56%	3.55%	3.45%	4.29%	4.19%	3.20%	4.65%	4.46%	3.93%	3.92%	2.81%	4.38%	2.72%	3.52%	3.98%	2.47%	3.16%	2.79%	3.86%	3.73%	3.46%	4.22%	3.87%	2.99%	4.26%	2.91%	3.53%	3.17%	3.36%	4.56%	4.66%	4.32%	1.61%	1.09%	3.25%	2.10%	2.78%	2.15%	0.64%	0.60%	0.70%					
23	. Харитонов Николай Михайлович	4712	144	168	93	110	89	111	122	92	135	77	165	123	125	86	133	98	125	129	141	130	98	108	79	118	135	117	106	89	119	100	91	140	109	141	109	100	79	9	119	103	83	137	12	14	1					
		8.84%	9.55%	12.57%	8.25%	9.52%	7.92%	10.11%	9.78%	8.05%	10.28%	5.86%	12.58%	9.15%	9.45%	6.89%	10.68%	8.75%	9.99%	10.09%	10.79%	10.72%	8.60%	7.73%	6.36%	10.00%	9.93%	9.32%	8.38%	7.19%	9.56%	7.86%	6.42%	8.88%	7.19%	9.32%	8.06%	7.85%	7.47%	3.27%	8.60%	9.00%	6.60%	9.22%	7.64%	8.43%	0.70%					
																																																				
24	Против всех	1317	36	49	28	26	22	22	36	23	34	38	28	30	25	36	25	23	26	32	25	44	35	38	33	23	37	37	29	28	31	29	43	41	40	42	36	27	29	2	36	21	28	32	3	4	5					
		2.47%	2.39%	3.67%	2.48%	2.25%	1.96%	2.00%	2.88%	2.01%	2.59%	2.89%	2.13%	2.23%	1.89%	2.88%	2.01%	2.05%	2.08%	2.50%	1.91%	3.63%	3.07%	2.72%	2.66%	1.95%	2.72%	2.95%	2.29%	2.26%	2.49%	2.28%	3.03%	2.60%	2.64%	2.78%	2.66%	2.12%	2.74%	0.73%	2.60%	1.84%	2.23%	2.15%	1.91%	2.41%	3.50%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
