Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Духовщинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199					
		0.40%	0.57%	0.74%	0.75%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.47%	0.00%	0.00%	1.09%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	2	0	2	3	0	1	0	2	0	1	1	1	0	0	3	0	0	0	0	0	0					
		0.20%	0.19%	0.00%	0.17%	0.22%	0.00%	0.79%	0.00%	0.77%	0.00%	0.55%	0.59%	0.47%	0.00%	0.00%	1.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1057	180	166	111	134	35	12	26	44	20	14	10	36	21	24	49	71	19	6	40	18	21					
		13.22%	16.99%	17.66%	9.19%	9.83%	14.34%	9.45%	13.40%	16.86%	16.00%	7.73%	5.92%	16.74%	15.00%	11.43%	26.63%	13.68%	11.88%	4.08%	15.87%	9.78%	18.10%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	782	105	86	127	175	21	4	10	19	9	11	14	14	18	15	14	71	21	7	21	14	6					
		9.78%	9.92%	9.15%	10.51%	12.84%	8.61%	3.15%	5.15%	7.28%	7.20%	6.08%	8.28%	6.51%	12.86%	7.14%	7.61%	13.68%	13.13%	4.76%	8.33%	7.61%	5.17%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	53	10	5	7	9	1	1	1	2	1	2	0	1	2	2	1	3	2	0	2	1	0					
		0.66%	0.94%	0.53%	0.58%	0.66%	0.41%	0.79%	0.52%	0.77%	0.80%	1.10%	0.00%	0.47%	1.43%	0.95%	0.54%	0.58%	1.25%	0.00%	0.79%	0.54%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4529	558	518	644	690	154	90	137	154	76	130	108	138	83	126	83	282	96	117	156	113	76					
		56.63%	52.69%	55.11%	53.31%	50.62%	63.11%	70.87%	70.62%	59.00%	60.80%	71.82%	63.91%	64.19%	59.29%	60.00%	45.11%	54.34%	60.00%	79.59%	61.90%	61.41%	65.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	3	7	10	10	0	1	0	1	0	2	1	1	0	0	0	0	0	2	0	0	1					
		0.49%	0.28%	0.74%	0.83%	0.73%	0.00%	0.79%	0.00%	0.38%	0.00%	1.10%	0.59%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	1.36%	0.00%	0.00%	0.86%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
