Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Духовщинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1028	134	139	179	193	28	7	15	35	18	15	14	14	13	21	27	75	22	17	28	23	11					
		14.99%	14.23%	15.69%	17.53%	18.12%	15.64%	6.67%	8.57%	16.20%	19.57%	10.56%	9.52%	9.15%	8.84%	10.24%	12.44%	16.67%	15.71%	15.32%	12.90%	16.20%	10.48%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1171	209	159	138	133	38	20	30	30	15	23	38	38	37	30	37	72	16	6	53	29	20					
		17.08%	22.19%	17.95%	13.52%	12.49%	21.23%	19.05%	17.14%	13.89%	16.30%	16.20%	25.85%	24.84%	25.17%	14.63%	17.05%	16.00%	11.43%	5.41%	24.42%	20.42%	19.05%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	82	14	10	12	25	2	0	0	3	0	1	0	2	0	0	3	2	2	1	1	1	3					
		1.20%	1.49%	1.13%	1.18%	2.35%	1.12%	0.00%	0.00%	1.39%	0.00%	0.70%	0.00%	1.31%	0.00%	0.00%	1.38%	0.44%	1.43%	0.90%	0.46%	0.70%	2.86%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1717	240	264	324	344	24	21	27	52	14	16	31	27	8	41	57	109	23	19	40	24	12					
		25.04%	25.48%	29.80%	31.73%	32.30%	13.41%	20.00%	15.43%	24.07%	15.22%	11.27%	21.09%	17.65%	5.44%	20.00%	26.27%	24.22%	16.43%	17.12%	18.43%	16.90%	11.43%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	87	18	6	14	21	1	2	0	2	0	2	0	4	1	4	3	7	0	0	2	0	0					
		1.27%	1.91%	0.68%	1.37%	1.97%	0.56%	1.90%	0.00%	0.93%	0.00%	1.41%	0.00%	2.61%	0.68%	1.95%	1.38%	1.56%	0.00%	0.00%	0.92%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2632	301	283	331	329	85	54	101	92	43	79	62	65	87	107	88	176	75	67	89	62	56					
		38.38%	31.95%	31.94%	32.42%	30.89%	47.49%	51.43%	57.71%	42.59%	46.74%	55.63%	42.18%	42.48%	59.18%	52.20%	40.55%	39.11%	53.57%	60.36%	41.01%	43.66%	53.33%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	4	4	9	4	0	1	0	1	1	0	0	0	0	0	1	2	0	1	2	0	1					
		0.45%	0.42%	0.45%	0.88%	0.38%	0.00%	0.95%	0.00%	0.46%	1.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.44%	0.00%	0.90%	0.92%	0.00%	0.95%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
