Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Сарапульская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729					
14	Число погашенных неиспользованных открепительных удостоверений	19	2	3	1	0	0	0	0	2	1	0	0	0	0	2	0	2	0	1	0	0	1	1	0	0	0	1	1	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1095	83	21	16	25	10	25	16	54	26	32	5	58	6	22	8	19	53	26	5	31	23	43	6	29	124	71	14	136	108					
		9.57%	16.27%	13.13%	8.74%	8.28%	9.90%	9.16%	8.00%	7.83%	12.04%	5.27%	5.68%	6.58%	5.66%	7.56%	7.27%	5.62%	8.51%	8.00%	6.25%	6.47%	6.76%	10.59%	8.96%	8.73%	12.85%	9.49%	7.61%	16.02%	10.91%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1953	85	26	36	47	22	53	18	108	25	131	28	112	40	44	17	57	108	63	12	77	53	70	16	31	135	157	49	139	194					
		17.07%	16.67%	16.25%	19.67%	15.56%	21.78%	19.41%	9.00%	15.65%	11.57%	21.58%	31.82%	12.71%	37.74%	15.12%	15.45%	16.86%	17.34%	19.38%	15.00%	16.08%	15.59%	17.24%	23.88%	9.34%	13.99%	20.99%	26.63%	16.37%	19.60%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	128	9	3	3	7	0	0	3	9	0	4	1	8	1	1	3	3	7	1	0	5	2	2	0	2	7	16	2	16	13					
		1.12%	1.76%	1.88%	1.64%	2.32%	0.00%	0.00%	1.50%	1.30%	0.00%	0.66%	1.14%	0.91%	0.94%	0.34%	2.73%	0.89%	1.12%	0.31%	0.00%	1.04%	0.59%	0.49%	0.00%	0.60%	0.73%	2.14%	1.09%	1.88%	1.31%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1621	53	9	14	28	13	66	14	69	24	113	13	65	4	24	12	22	92	29	10	31	45	79	10	38	215	168	16	156	189					
		14.16%	10.39%	5.63%	7.65%	9.27%	12.87%	24.18%	7.00%	10.00%	11.11%	18.62%	14.77%	7.38%	3.77%	8.25%	10.91%	6.51%	14.77%	8.92%	12.50%	6.47%	13.24%	19.46%	14.93%	11.45%	22.28%	22.46%	8.70%	18.37%	19.09%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	123	3	0	0	4	0	0	2	8	0	4	3	8	0	3	1	0	5	2	1	2	3	8	1	3	16	18	0	14	14					
		1.07%	0.59%	0.00%	0.00%	1.32%	0.00%	0.00%	1.00%	1.16%	0.00%	0.66%	3.41%	0.91%	0.00%	1.03%	0.91%	0.00%	0.80%	0.62%	1.25%	0.42%	0.88%	1.97%	1.49%	0.90%	1.66%	2.41%	0.00%	1.65%	1.41%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6291	266	97	109	185	51	126	146	430	134	308	35	615	54	194	68	229	349	201	51	322	206	193	32	224	449	307	97	365	448					
		54.97%	52.16%	60.63%	59.56%	61.26%	50.50%	46.15%	73.00%	62.32%	62.04%	50.74%	39.77%	69.81%	50.94%	66.67%	61.82%	67.75%	56.02%	61.85%	63.75%	67.22%	60.59%	47.54%	47.76%	67.47%	46.53%	41.04%	52.72%	42.99%	45.25%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	1	1	1	1	3	1	0	2	0	0	1	2	0	0	0	2	1	0	0	3	1	2	0	1	4	3	1	5	7					
		0.38%	0.20%	0.63%	0.55%	0.33%	2.97%	0.37%	0.00%	0.29%	0.00%	0.00%	1.14%	0.23%	0.00%	0.00%	0.00%	0.59%	0.16%	0.00%	0.00%	0.63%	0.29%	0.49%	0.00%	0.30%	0.41%	0.40%	0.54%	0.59%	0.71%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
