Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Сарапульская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	290	2	0	2	14	1	5	10	10	7	20	14	17	10	20	10	5	10	5	15	5	5	32	7	17	20	17	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	265	2	0	1	14	1	5	7	10	7	20	14	17	9	20	10	5	10	5	15	5	5	32	7	17	11	14	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	83	4	1	1	4	5	2	2	3	0	1	2	8	2	0	1	2	6	5	3	0	3	6	5	1	4	6	3	3					
14	Число погашенных неиспользованных открепительных удостоверений	25	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	3	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	2	1	0	1	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	288	17	16	4	5	4	5	16	10	19	11	9	14	2	4	11	3	17	9	15	7	7	9	15	10	16	17	13	3					
		2.27%	3.01%	8.12%	2.30%	1.34%	2.56%	1.52%	2.75%	1.67%	3.11%	1.75%	2.03%	1.36%	1.71%	1.24%	3.19%	1.88%	2.39%	2.45%	3.08%	1.35%	1.89%	2.40%	2.22%	2.09%	2.32%	1.97%	5.20%	1.19%					
19	2.Всероссийская политическая партия «Гражданская Сила»	48	5	2	0	5	1	2	0	2	1	2	0	2	0	0	0	0	1	0	2	0	0	0	2	4	8	7	2	0					
		0.38%	0.89%	1.02%	0.00%	1.34%	0.64%	0.61%	0.00%	0.33%	0.16%	0.32%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.41%	0.00%	0.00%	0.00%	0.30%	0.84%	1.16%	0.81%	0.80%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	1	0	0	1	1	1	0	2	0	0	2	0	0	0	1	0	1	1	0	1	0	0	2	0	0	0	2	0					
		0.13%	0.18%	0.00%	0.00%	0.27%	0.64%	0.30%	0.00%	0.33%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.29%	0.00%	0.14%	0.27%	0.00%	0.19%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.80%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	862	31	7	1	20	7	47	31	40	45	81	26	30	2	14	18	12	53	20	26	22	23	15	74	48	78	79	7	5					
		6.81%	5.50%	3.55%	0.57%	5.38%	4.49%	14.33%	5.34%	6.69%	7.36%	12.90%	5.87%	2.91%	1.71%	4.35%	5.22%	7.50%	7.46%	5.45%	5.34%	4.26%	6.22%	4.00%	10.95%	10.04%	11.29%	9.16%	2.80%	1.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	28	3	0	0	2	0	1	0	0	2	5	0	0	0	0	1	0	1	0	0	0	2	2	1	0	0	6	2	0					
		0.22%	0.53%	0.00%	0.00%	0.54%	0.00%	0.30%	0.00%	0.00%	0.33%	0.80%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.14%	0.00%	0.00%	0.00%	0.54%	0.53%	0.15%	0.00%	0.00%	0.70%	0.80%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	26	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	3	3	1	3	0	0	3	1	2	3	0	2					
		0.21%	0.00%	0.00%	0.00%	0.27%	0.00%	0.61%	0.00%	0.00%	0.16%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.82%	0.21%	0.58%	0.00%	0.00%	0.44%	0.21%	0.29%	0.35%	0.00%	0.79%					
24	7.Политическая партия «Либерально-демократическая партия России»	1266	54	25	23	22	15	43	51	51	64	55	46	80	14	16	24	23	99	37	53	65	40	27	74	53	85	98	22	7					
		9.99%	9.57%	12.69%	13.22%	5.91%	9.62%	13.11%	8.78%	8.53%	10.47%	8.76%	10.38%	7.75%	11.97%	4.97%	6.96%	14.38%	13.94%	10.08%	10.88%	12.57%	10.81%	7.20%	10.95%	11.09%	12.30%	11.37%	8.80%	2.77%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	887	33	3	9	11	16	14	27	26	36	78	30	92	8	25	18	13	33	15	36	13	50	16	41	62	56	96	20	10					
		7.00%	5.85%	1.52%	5.17%	2.96%	10.26%	4.27%	4.65%	4.35%	5.89%	12.42%	6.77%	8.91%	6.84%	7.76%	5.22%	8.13%	4.65%	4.09%	7.39%	2.51%	13.51%	4.27%	6.07%	12.97%	8.10%	11.14%	8.00%	3.95%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	137	9	0	1	2	3	3	5	2	4	4	8	5	0	2	3	1	3	2	6	1	5	2	14	3	23	25	1	0					
		1.08%	1.60%	0.00%	0.57%	0.54%	1.92%	0.91%	0.86%	0.33%	0.65%	0.64%	1.81%	0.48%	0.00%	0.62%	0.87%	0.63%	0.42%	0.54%	1.23%	0.19%	1.35%	0.53%	2.07%	0.63%	3.33%	2.90%	0.40%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8854	395	141	131	296	107	204	436	452	426	381	314	794	90	259	258	105	484	274	334	390	231	299	436	287	411	517	177	225					
		69.91%	70.04%	71.57%	75.29%	79.57%	68.59%	62.20%	75.04%	75.59%	69.72%	60.67%	70.88%	76.94%	76.92%	80.43%	74.78%	65.63%	68.17%	74.66%	68.58%	75.44%	62.43%	79.73%	64.50%	60.04%	59.48%	59.98%	70.80%	88.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	44	0	0	0	2	1	2	0	2	3	4	3	2	0	0	1	2	1	2	0	2	2	1	5	2	4	1	2	0					
		0.35%	0.00%	0.00%	0.00%	0.54%	0.64%	0.61%	0.00%	0.33%	0.49%	0.64%	0.68%	0.19%	0.00%	0.00%	0.29%	1.25%	0.14%	0.54%	0.00%	0.39%	0.54%	0.27%	0.74%	0.42%	0.58%	0.12%	0.80%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
