Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Красноуфимская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	196	4	5	4	3	3	4	3	4	4	4	3	4	4	5	4	6	4	4	4	4	3	4	4	5	3	4	3	4	4	5	4	3	5	4	4	4	4	4	4	3	4	3	4	4	4	4	4	4	4	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	54	0	2	0	0	0	0	0	0	0	0	1	1	4	4	0	5	4	1	2	3	0	0	0	5	0	1	0	1	1	3	1	0	5	0	1	0	0	1	4	0	2	2	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	41	1	4	1	1	0	1	0	4	1	1	0	1	0	0	0	0	0	6	0	1	1	1	0	4	0	0	1	0	2	1	1	0	0	0	1	0	0	2	0	1	0	1	1	1	1	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	142	4	3	4	3	3	4	3	4	4	4	2	3	0	1	4	1	0	3	2	1	3	4	4	0	3	3	3	3	3	2	3	3	0	4	3	4	4	3	0	3	2	1	4	4	4	4	4	4	4	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	152	1	6	3	3	0	3	1	4	0	4	1	3	2	4	1	2	0	7	5	6	7	5	5	6	1	5	3	2	3	6	1	0	11	0	7	3	6	1	3	0	0	2	1	3	8	0	1	2	1	3					
		1.20%	0.78%	1.10%	1.30%	2.4%	0.0%	1.02%	1.36%	1.23%	0.0%	1.50%	0.45%	1.46%	0.83%	0.52%	1.85%	1.09%	0.0%	1.63%	2.15%	1.76%	8.43%	2.00%	5.05%	0.73%	1.23%	2.60%	2.63%	1.09%	1.5%	0.99%	0.18%	0.0%	1.46%	0.0%	2.99%	1.38%	3.09%	0.38%	1.60%	0.0%	0.0%	1.80%	0.59%	2.65%	2.06%	0.0%	0.40%	1.10%	0.38%	1.36%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	181	1	7	2	1	1	3	2	8	3	9	8	1	0	31	1	3	2	6	2	5	1	1	0	31	1	1	0	5	3	6	6	0	5	1	2	2	0	1	1	0	1	1	1	1	7	4	0	0	2	1					
		1.43%	0.78%	1.28%	0.86%	0.8%	1.61%	1.02%	2.73%	2.46%	2.27%	3.39%	3.65%	0.48%	0.0%	4.04%	1.85%	1.63%	2.06%	1.40%	0.86%	1.47%	1.20%	0.40%	0.0%	3.81%	1.23%	0.52%	0.0%	2.73%	1.5%	0.99%	1.10%	0.0%	0.66%	0.23%	0.85%	0.92%	0.0%	0.38%	0.53%	0.0%	0.69%	0.90%	0.59%	0.88%	1.80%	1.38%	0.0%	0.0%	0.76%	0.45%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	595	3	24	10	5	0	11	2	28	10	8	8	12	11	23	0	14	3	15	15	10	1	11	12	26	5	8	9	0	15	59	22	12	52	23	13	11	3	8	10	3	3	7	5	2	13	13	9	5	8	15					
		4.72%	2.36%	4.41%	4.34%	4.0%	0.0%	3.76%	2.73%	8.61%	7.57%	3.01%	3.65%	5.85%	4.58%	2.99%	0.0%	7.65%	3.09%	3.50%	6.46%	2.94%	1.20%	4.41%	12.12%	3.19%	6.17%	4.16%	7.89%	0.0%	7.5%	9.75%	4.05%	22.64%	6.91%	5.34%	5.55%	5.09%	1.54%	3.04%	5.34%	5.08%	2.09%	6.30%	2.95%	1.76%	3.35%	4.49%	3.67%	2.76%	3.07%	6.84%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	290	3	9	3	3	1	4	2	2	0	1	6	3	3	37	1	0	2	13	3	11	1	5	0	59	5	3	1	9	0	25	13	0	16	3	1	1	7	0	3	1	3	2	3	2	5	0	0	2	2	11					
		2.30%	2.36%	1.65%	1.30%	2.4%	1.61%	1.36%	2.73%	0.61%	0.0%	0.37%	2.73%	1.46%	1.25%	4.82%	1.85%	0.0%	2.06%	3.03%	1.29%	3.24%	1.20%	2.00%	0.0%	7.25%	6.17%	1.56%	0.87%	4.91%	0.0%	4.13%	2.39%	0.0%	2.12%	0.69%	0.42%	0.46%	3.60%	0.0%	1.60%	1.69%	2.09%	1.80%	1.77%	1.76%	1.29%	0.0%	0.0%	1.10%	0.76%	5.02%					
22	"5. ""За Русь Святую"""	51	1	3	1	2	1	1	1	2	0	1	1	3	1	3	0	0	1	4	0	0	0	0	0	2	0	1	0	0	0	4	2	0	3	0	1	0	0	0	1	0	0	0	1	0	2	0	1	1	4	2					
		0.40%	0.78%	0.55%	0.43%	1.6%	1.61%	0.34%	1.36%	0.61%	0.0%	0.37%	0.45%	1.46%	0.41%	0.39%	0.0%	0.0%	1.03%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.52%	0.0%	0.0%	0.0%	0.66%	0.36%	0.0%	0.39%	0.0%	0.42%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.59%	0.0%	0.51%	0.0%	0.40%	0.55%	1.53%	0.91%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	0	0	1	0	0	0	0	1	0	0	4	0	3	2	0	1	0	0	3	0	0	0	0	5	0	2	0	1	0	2	1	1	1	1	0	0	0	0	0	1	0	2	1	0	1	0	0	1	0	1					
		0.28%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	1.82%	0.0%	1.25%	0.26%	0.0%	0.54%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	1.04%	0.0%	0.54%	0.0%	0.33%	0.18%	1.88%	0.13%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	1.80%	0.59%	0.0%	0.25%	0.0%	0.0%	0.55%	0.0%	0.45%					
24	"7. ""Новый курс - Автомобильная Россия"""	48	0	3	1	0	0	0	0	1	0	1	0	1	0	5	0	1	0	0	1	1	0	1	0	8	0	0	1	2	0	0	2	0	4	0	0	0	3	1	1	0	1	0	0	0	3	2	0	1	1	2					
		0.38%	0.0%	0.55%	0.43%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.37%	0.0%	0.48%	0.0%	0.65%	0.0%	0.54%	0.0%	0.0%	0.43%	0.29%	0.0%	0.40%	0.0%	0.98%	0.0%	0.0%	0.87%	1.09%	0.0%	0.0%	0.36%	0.0%	0.53%	0.0%	0.0%	0.0%	1.54%	0.38%	0.53%	0.0%	0.69%	0.0%	0.0%	0.0%	0.77%	0.69%	0.0%	0.55%	0.38%	0.91%					
25	"8. ""Народно-республиканская партия России"""	28	1	0	2	0	0	0	1	0	0	1	1	1	0	2	0	1	0	0	0	4	0	0	1	1	0	0	0	1	0	2	1	0	0	2	0	0	1	0	0	0	0	0	1	0	1	0	3	0	0	0					
		0.22%	0.78%	0.0%	0.86%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.37%	0.45%	0.48%	0.0%	0.26%	0.0%	0.54%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	1.01%	0.12%	0.0%	0.0%	0.0%	0.54%	0.0%	0.33%	0.18%	0.0%	0.0%	0.46%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.25%	0.0%	1.22%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	31	1	1	1	0	0	0	0	1	1	2	0	0	0	2	0	0	0	2	0	1	0	1	0	2	0	0	0	0	1	1	1	1	5	1	0	0	1	0	0	1	1	1	0	0	0	0	2	0	0	0					
		0.24%	0.78%	0.18%	0.43%	0.0%	0.0%	0.0%	0.0%	0.30%	0.75%	0.75%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.46%	0.0%	0.29%	0.0%	0.40%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.5%	0.16%	0.18%	1.88%	0.66%	0.23%	0.0%	0.0%	0.51%	0.0%	0.0%	1.69%	0.69%	0.90%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1574	22	61	60	21	17	68	3	61	6	20	17	11	37	58	4	9	11	20	11	21	6	81	21	121	13	11	15	30	14	37	16	0	32	59	24	40	32	53	33	15	16	35	24	27	61	22	50	66	73	9					
		12.48%	17.32%	11.23%	26.08%	16.8%	27.41%	23.28%	4.10%	18.76%	4.54%	7.54%	7.76%	5.36%	15.41%	7.56%	7.40%	4.91%	11.34%	4.67%	4.74%	6.19%	7.22%	32.53%	21.21%	14.88%	16.04%	5.72%	13.15%	16.39%	7.0%	6.11%	2.94%	0.0%	4.25%	13.72%	10.25%	18.51%	16.49%	20.15%	17.64%	25.42%	11.18%	31.53%	14.20%	23.89%	15.76%	7.61%	20.40%	36.46%	28.07%	4.10%					
28	"11. ""Истинные патриоты России"""	42	0	1	0	0	0	1	1	2	0	2	0	1	0	0	0	0	0	2	1	17	0	0	1	0	0	1	0	0	0	0	1	0	4	0	4	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0					
		0.33%	0.0%	0.18%	0.0%	0.0%	0.0%	0.34%	1.36%	0.61%	0.0%	0.75%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.43%	5.01%	0.0%	0.0%	1.01%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.53%	0.0%	1.70%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	110	1	2	2	0	0	3	3	3	0	1	3	1	2	9	0	0	1	9	3	4	0	0	0	18	2	0	2	0	1	5	4	0	5	3	2	0	0	2	4	0	2	1	2	1	0	0	5	3	0	1					
		0.87%	0.78%	0.36%	0.86%	0.0%	0.0%	1.02%	4.10%	0.92%	0.0%	0.37%	1.36%	0.48%	0.83%	1.17%	0.0%	0.0%	1.03%	2.10%	1.29%	1.17%	0.0%	0.0%	0.0%	2.21%	2.46%	0.0%	1.75%	0.0%	0.5%	0.82%	0.73%	0.0%	0.66%	0.69%	0.85%	0.0%	0.0%	0.76%	2.13%	0.0%	1.39%	0.90%	1.18%	0.88%	0.0%	0.0%	2.04%	1.65%	0.0%	0.45%					
30	"13. ""Демократическая партия России"""	28	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	2	0	0	1	0	1	0	0	1	4	0	0	1	0	0	1	0	1	0	2	0	2	2	1	0	1	0					
		0.22%	0.0%	0.18%	0.0%	0.8%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.54%	0.0%	0.23%	0.0%	0.0%	1.20%	0.40%	0.0%	0.24%	0.0%	0.0%	0.87%	0.0%	0.5%	0.0%	0.0%	1.88%	0.53%	0.0%	0.0%	0.46%	0.0%	0.0%	0.53%	0.0%	0.69%	0.0%	1.18%	0.0%	0.51%	0.69%	0.40%	0.0%	0.38%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	128	0	1	1	0	0	1	0	11	1	0	0	0	1	3	0	0	1	2	21	13	5	27	8	3	0	1	0	0	1	1	1	0	7	2	5	1	1	1	0	0	1	0	3	0	2	0	1	0	0	1					
		1.01%	0.0%	0.18%	0.43%	0.0%	0.0%	0.34%	0.0%	3.38%	0.75%	0.0%	0.0%	0.0%	0.41%	0.39%	0.0%	0.0%	1.03%	0.46%	9.05%	3.83%	6.02%	10.84%	8.08%	0.36%	0.0%	0.52%	0.0%	0.0%	0.5%	0.16%	0.18%	0.0%	0.93%	0.46%	2.13%	0.46%	0.51%	0.38%	0.0%	0.0%	0.69%	0.0%	1.77%	0.0%	0.51%	0.0%	0.40%	0.0%	0.0%	0.45%					
32	"15. ""Партия СЛОН"""	25	2	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	1	5	0	0	1	0	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	1	0					
		0.19%	1.57%	0.0%	0.43%	0.8%	1.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.23%	2.15%	0.0%	0.0%	0.40%	0.0%	0.24%	1.23%	0.0%	0.0%	0.0%	1.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.69%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.38%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	512	7	35	7	2	1	14	2	6	6	12	16	5	6	41	0	5	3	10	5	6	4	8	0	59	6	3	2	5	3	45	50	2	23	20	0	0	4	10	2	0	13	2	3	2	10	2	6	1	6	32					
		4.06%	5.51%	6.44%	3.04%	1.6%	1.61%	4.79%	2.73%	1.84%	4.54%	4.52%	7.30%	2.43%	2.5%	5.34%	0.0%	2.73%	3.09%	2.33%	2.15%	1.76%	4.81%	3.21%	0.0%	7.25%	7.40%	1.56%	1.75%	2.73%	1.5%	7.43%	9.20%	3.77%	3.05%	4.65%	0.0%	0.0%	2.06%	3.80%	1.06%	0.0%	9.09%	1.80%	1.77%	1.76%	2.58%	0.69%	2.44%	0.55%	2.30%	14.61%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	61	0	1	0	1	0	2	0	3	2	2	2	0	0	2	1	2	0	5	0	0	0	2	1	1	0	1	2	0	3	2	3	0	0	2	4	1	3	0	0	1	2	0	2	1	0	2	1	1	1	2					
		0.48%	0.0%	0.18%	0.0%	0.8%	0.0%	0.68%	0.0%	0.92%	1.51%	0.75%	0.91%	0.0%	0.0%	0.26%	1.85%	1.09%	0.0%	1.16%	0.0%	0.0%	0.0%	0.80%	1.01%	0.12%	0.0%	0.52%	1.75%	0.0%	1.5%	0.33%	0.55%	0.0%	0.0%	0.46%	1.70%	0.46%	1.54%	0.0%	0.0%	1.69%	1.39%	0.0%	1.18%	0.88%	0.0%	0.69%	0.40%	0.55%	0.38%	0.91%					
35	"18. ""ЛДПР"""	1816	29	70	42	22	7	20	6	18	16	49	37	28	36	168	5	36	16	100	15	27	9	7	12	135	8	58	14	44	20	108	95	7	134	55	19	11	13	33	12	6	24	11	16	5	39	32	40	24	38	40					
		14.40%	22.83%	12.89%	18.26%	17.6%	11.29%	6.84%	8.21%	5.53%	12.12%	18.49%	16.89%	13.65%	15.0%	21.90%	9.25%	19.67%	16.49%	23.36%	6.46%	7.96%	10.84%	2.81%	12.12%	16.60%	9.87%	30.20%	12.28%	24.04%	10.0%	17.85%	17.49%	13.20%	17.81%	12.79%	8.11%	5.09%	6.70%	12.54%	6.41%	10.16%	16.78%	9.90%	9.46%	4.42%	10.07%	11.07%	16.32%	13.25%	14.61%	18.26%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	234	0	13	1	1	1	4	1	5	3	1	1	4	7	15	0	2	1	7	4	9	6	3	3	8	2	3	2	0	3	8	14	1	20	12	9	1	8	9	2	0	5	0	1	10	3	4	4	2	4	7					
		1.85%	0.0%	2.39%	0.43%	0.8%	1.61%	1.36%	1.36%	1.53%	2.27%	0.37%	0.45%	1.95%	2.91%	1.95%	0.0%	1.09%	1.03%	1.63%	1.72%	2.65%	7.22%	1.20%	3.03%	0.98%	2.46%	1.56%	1.75%	0.0%	1.5%	1.32%	2.57%	1.88%	2.65%	2.79%	3.84%	0.46%	4.12%	3.42%	1.06%	0.0%	3.49%	0.0%	0.59%	8.84%	0.77%	1.38%	1.63%	1.10%	1.53%	3.19%					
37	"20. ""Политическая партия ""Единая Россия"""	4636	40	248	63	42	29	123	35	98	66	134	81	97	108	264	34	85	41	194	102	142	25	61	21	211	22	59	44	73	107	186	214	24	262	154	75	104	56	91	56	18	59	25	35	43	171	132	80	51	94	57					
		36.77%	31.49%	45.67%	27.39%	33.6%	46.77%	42.12%	47.94%	30.15%	50.0%	50.56%	36.98%	47.31%	45.0%	34.41%	62.96%	46.44%	42.26%	45.32%	43.96%	41.88%	30.12%	24.49%	21.21%	25.95%	27.16%	30.72%	38.59%	39.89%	53.5%	30.74%	39.41%	45.28%	34.84%	35.81%	32.05%	48.14%	28.86%	34.60%	29.94%	30.50%	41.25%	22.52%	20.71%	38.05%	44.18%	45.67%	32.65%	28.17%	36.15%	26.02%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	0	1	0	0	0	1	0	0	1	1	2	0	1	4	0	0	0	1	1	1	0	0	0	5	0	0	1	0	0	0	2	0	2	1	3	0	1	0	1	0	0	1	0	2	0	0	3	0	0	1					
		0.29%	0.0%	0.18%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.75%	0.37%	0.91%	0.0%	0.41%	0.52%	0.0%	0.0%	0.0%	0.23%	0.43%	0.29%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.36%	0.0%	0.26%	0.23%	1.28%	0.0%	0.51%	0.0%	0.53%	0.0%	0.0%	0.90%	0.0%	1.76%	0.0%	0.0%	1.22%	0.0%	0.0%	0.45%					
39	"22. ""Развитие предпринимательства"""	27	0	0	0	2	0	2	1	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	2	0	2	1	0	0	0	2	0	1	2	0	2	0	2	1	1	0	1	0	0	0	0	0	0	0	0					
		0.21%	0.0%	0.0%	0.0%	1.6%	0.0%	0.68%	1.36%	0.0%	0.0%	0.37%	0.91%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.24%	0.0%	1.04%	0.87%	0.0%	0.0%	0.0%	0.36%	0.0%	0.13%	0.46%	0.0%	0.92%	0.0%	0.76%	0.53%	1.69%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1407	4	35	17	11	1	25	3	53	15	10	22	24	19	49	3	9	10	9	15	46	11	27	7	65	6	23	8	3	16	81	76	1	127	79	58	26	45	44	45	8	4	10	61	10	43	64	30	15	18	16					
		11.16%	3.14%	6.44%	7.39%	8.8%	1.61%	8.56%	4.10%	16.30%	11.36%	3.77%	10.04%	11.70%	7.91%	6.38%	5.55%	4.91%	10.30%	2.10%	6.46%	13.56%	13.25%	10.84%	7.07%	7.99%	7.40%	11.97%	7.01%	1.63%	8.0%	13.38%	13.99%	1.88%	16.88%	18.37%	24.78%	12.03%	23.19%	16.73%	24.06%	13.55%	2.79%	9.00%	36.09%	8.84%	11.11%	22.14%	12.24%	8.28%	6.92%	7.30%					
																																																									
41	Против всех	308	7	13	9	3	1	2	6	7	2	3	5	4	3	26	3	11	4	11	7	3	1	4	5	32	9	6	7	6	5	10	9	3	11	8	3	5	3	5	2	3	5	5	1	1	4	8	4	1	4	8					
		2.44%	5.51%	2.39%	3.91%	2.4%	1.61%	0.68%	8.21%	2.15%	1.51%	1.13%	2.28%	1.95%	1.25%	3.38%	5.55%	6.01%	4.12%	2.57%	3.01%	0.88%	1.20%	1.60%	5.05%	3.93%	11.11%	3.12%	6.14%	3.27%	2.5%	1.65%	1.65%	5.66%	1.46%	1.86%	1.28%	2.31%	1.54%	1.90%	1.06%	5.08%	3.49%	4.50%	0.59%	0.88%	1.03%	2.76%	1.63%	0.55%	1.53%	3.65%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
