Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Грачевская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454					
23	"6. ""Объединенная Российская партия ""Русь"""	18	0	0	0	2	1	1	1	2	0	0	0	0	0	0	1	1	0	1	2	3	1	1	0	0	1					
		0.22%	0.0%	0.0%	0.0%	0.52%	0.13%	0.11%	0.08%	3.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.24%	0.0%	0.32%	1.94%	0.83%	0.68%	0.21%	0.0%	0.0%	0.35%					
24	"7. ""Новый курс - Автомобильная Россия"""	24	0	0	0	2	6	3	9	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0					
		0.30%	0.0%	0.0%	0.0%	0.52%	0.81%	0.35%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.55%	0.0%	0.0%	0.0%	0.44%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	0	0	0	1	0	0	2	0	1	0	0	0	1	0	1	1	0	1	0	0	1	2	1	0	0					
		0.15%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.17%	0.0%	0.30%	0.0%	0.0%	0.0%	1.29%	0.0%	0.38%	0.24%	0.0%	0.32%	0.0%	0.0%	0.68%	0.42%	0.82%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	0	0	0	1	1	1	2	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.26%	0.13%	0.11%	0.17%	0.0%	0.30%	0.25%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1460	146	5	38	120	80	110	153	13	69	111	18	60	6	16	70	90	3	54	10	59	45	70	11	69	34					
		18.59%	31.87%	6.09%	41.75%	31.74%	10.84%	12.92%	13.55%	22.80%	21.36%	28.38%	19.56%	22.47%	7.79%	10.45%	26.61%	22.22%	3.33%	17.64%	9.70%	16.48%	30.61%	14.89%	9.09%	30.94%	12.14%					
28	"11. ""Истинные патриоты России"""	23	0	0	0	1	4	1	3	0	0	1	0	1	0	0	6	2	0	1	0	0	0	1	0	0	2					
		0.29%	0.0%	0.0%	0.0%	0.26%	0.54%	0.11%	0.26%	0.0%	0.0%	0.25%	0.0%	0.37%	0.0%	0.0%	2.28%	0.49%	0.0%	0.32%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.71%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	63	2	0	0	4	3	9	6	0	4	1	0	3	2	1	5	3	4	1	0	3	0	5	4	1	2					
		0.80%	0.43%	0.0%	0.0%	1.05%	0.40%	1.05%	0.53%	0.0%	1.23%	0.25%	0.0%	1.12%	2.59%	0.65%	1.90%	0.74%	4.44%	0.32%	0.0%	0.83%	0.0%	1.06%	3.30%	0.44%	0.71%					
30	"13. ""Демократическая партия России"""	17	1	0	0	1	0	2	3	0	1	3	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.21%	0.21%	0.0%	0.0%	0.26%	0.0%	0.23%	0.26%	0.0%	0.30%	0.76%	1.08%	1.49%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	6	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.13%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%					
32	"15. ""Партия СЛОН"""	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0					
		0.07%	0.21%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	334	19	1	3	35	38	44	55	3	13	11	2	7	2	5	1	13	1	19	4	7	3	20	1	12	15					
		4.25%	4.14%	1.21%	3.29%	9.25%	5.14%	5.17%	4.87%	5.26%	4.02%	2.81%	2.17%	2.62%	2.59%	3.26%	0.38%	3.20%	1.11%	6.20%	3.88%	1.95%	2.04%	4.25%	0.82%	5.38%	5.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	3	0	0	1	9	0	1	0	1	6	0	1	0	1	1	1	1	0	0	1	0	1	1	0	1					
		0.38%	0.65%	0.0%	0.0%	0.26%	1.21%	0.0%	0.08%	0.0%	0.30%	1.53%	0.0%	0.37%	0.0%	0.65%	0.38%	0.24%	1.11%	0.0%	0.0%	0.27%	0.0%	0.21%	0.82%	0.0%	0.35%					
35	"18. ""ЛДПР"""	1202	48	11	16	35	141	129	202	14	60	76	24	39	9	30	36	76	34	28	25	51	14	55	10	15	24					
		15.30%	10.48%	13.41%	17.58%	9.25%	19.10%	15.15%	17.89%	24.56%	18.57%	19.43%	26.08%	14.60%	11.68%	19.60%	13.68%	18.76%	37.77%	9.15%	24.27%	14.24%	9.52%	11.70%	8.26%	6.72%	8.57%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	160	6	0	1	3	18	26	31	2	10	2	0	12	1	1	8	1	1	4	0	15	2	9	3	0	4					
		2.03%	1.31%	0.0%	1.09%	0.79%	2.43%	3.05%	2.74%	3.50%	3.09%	0.51%	0.0%	4.49%	1.29%	0.65%	3.04%	0.24%	1.11%	1.30%	0.0%	4.18%	1.36%	1.91%	2.47%	0.0%	1.42%					
37	"20. ""Политическая партия ""Единая Россия"""	1961	63	31	16	84	187	260	269	12	62	101	22	66	30	54	48	94	25	80	30	108	34	105	43	54	83					
		24.97%	13.75%	37.80%	17.58%	22.22%	25.33%	30.55%	23.82%	21.05%	19.19%	25.83%	23.91%	24.71%	38.96%	35.29%	18.25%	23.20%	27.77%	26.14%	29.12%	30.16%	23.12%	22.34%	35.53%	24.21%	29.64%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	0	0	0	1	0	2	1	0	1	0	1	0	0	1	0	2	0	0	2	1	1	3	0	0	1					
		0.21%	0.0%	0.0%	0.0%	0.26%	0.0%	0.23%	0.08%	0.0%	0.30%	0.0%	1.08%	0.0%	0.0%	0.65%	0.0%	0.49%	0.0%	0.0%	1.94%	0.27%	0.68%	0.63%	0.0%	0.0%	0.35%					
39	"22. ""Развитие предпринимательства"""	15	0	0	1	0	2	1	6	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0					
		0.19%	0.0%	0.0%	1.09%	0.0%	0.27%	0.11%	0.53%	0.0%	0.30%	0.25%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.44%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1587	109	22	3	52	164	160	237	2	75	46	15	37	11	30	49	76	2	75	14	76	28	151	31	38	84					
		20.20%	23.79%	26.82%	3.29%	13.75%	22.22%	18.80%	20.99%	3.50%	23.21%	11.76%	16.30%	13.85%	14.28%	19.60%	18.63%	18.76%	2.22%	24.50%	13.59%	21.22%	19.04%	32.12%	25.61%	17.04%	29.99%					
																																
41	Против всех	214	3	1	0	13	29	22	44	1	9	5	0	10	0	2	9	10	7	22	3	4	1	6	2	4	7					
		2.72%	0.65%	1.21%	0.0%	3.43%	3.92%	2.58%	3.89%	1.75%	2.78%	1.27%	0.0%	3.74%	0.0%	1.30%	3.42%	2.46%	7.77%	7.18%	2.91%	1.11%	0.68%	1.27%	1.65%	1.79%	2.49%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
