Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Мамонтовская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1874					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	84	3	1	1	12	1	3	5	3	2	7	9	9	3	0	7	2	1	4	8	1	1	1					
		0.62%	0.52%	0.22%	0.36%	2.88%	0.13%	0.44%	0.82%	0.40%	0.22%	0.78%	1.15%	0.81%	0.37%	0.00%	0.93%	0.36%	0.21%	0.84%	2.63%	0.34%	0.18%	0.20%					
23	6.Политическая партия «Партия социальной справедливости»	25	1	0	1	1	1	1	1	0	0	0	1	5	1	1	0	4	2	0	3	0	1	1					
		0.19%	0.17%	0.00%	0.36%	0.24%	0.13%	0.15%	0.16%	0.00%	0.00%	0.00%	0.13%	0.45%	0.12%	0.21%	0.00%	0.72%	0.42%	0.00%	0.99%	0.00%	0.18%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	947	40	41	29	23	41	57	47	67	49	59	51	78	58	38	50	32	33	29	27	14	47	37					
		7.03%	6.88%	8.87%	10.43%	5.52%	5.31%	8.35%	7.68%	8.99%	5.27%	6.60%	6.50%	7.04%	7.23%	8.10%	6.65%	5.80%	6.96%	6.05%	8.88%	4.71%	8.39%	7.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1074	30	20	10	22	100	27	24	54	101	64	49	127	83	65	53	53	25	40	30	28	31	38					
		7.98%	5.16%	4.33%	3.60%	5.28%	12.95%	3.95%	3.92%	7.25%	10.87%	7.16%	6.24%	11.46%	10.35%	13.86%	7.05%	9.60%	5.27%	8.35%	9.87%	9.43%	5.54%	7.45%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	77	5	3	2	3	7	4	5	2	9	3	2	9	2	2	2	4	5	5	0	1	1	1					
		0.57%	0.86%	0.65%	0.72%	0.72%	0.91%	0.59%	0.82%	0.27%	0.97%	0.34%	0.25%	0.81%	0.25%	0.43%	0.27%	0.72%	1.05%	1.04%	0.00%	0.34%	0.18%	0.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7297	321	258	146	266	479	445	323	377	457	491	398	620	458	251	454	154	290	251	127	164	294	273					
		54.19%	55.25%	55.84%	52.52%	63.79%	62.05%	65.15%	52.78%	50.60%	49.19%	54.92%	50.70%	55.96%	57.11%	53.52%	60.37%	27.90%	61.18%	52.40%	41.78%	55.22%	52.50%	53.53%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	54	4	1	2	0	0	5	1	1	5	3	11	4	5	0	0	3	3	2	1	0	0	3					
		0.40%	0.69%	0.22%	0.72%	0.00%	0.00%	0.73%	0.16%	0.13%	0.54%	0.34%	1.40%	0.36%	0.62%	0.00%	0.00%	0.54%	0.63%	0.42%	0.33%	0.00%	0.00%	0.59%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
