Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Усть-Кубинская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816					
		0.11%	0.09%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	1.58%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%					
39	"22. ""Развитие предпринимательства"""	5	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.09%	0.09%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	415	106	71	24	4	23	4	8	27	10	4	24	4	16	34	2	30	6	12	6					
		8.15%	9.94%	7.63%	12.97%	2.66%	9.23%	4.81%	6.4%	7.45%	5.91%	7.14%	8.51%	6.34%	7.92%	7.81%	3.38%	11.45%	4.8%	5.33%	9.37%					
																										
41	Против всех	139	33	36	9	2	6	6	3	12	4	0	8	1	2	7	0	2	1	4	3					
		2.72%	3.09%	3.87%	4.86%	1.33%	2.40%	7.22%	2.4%	3.31%	2.36%	0.0%	2.83%	1.58%	0.99%	1.60%	0.0%	0.76%	0.8%	1.77%	4.68%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
