7	Число избирательных бюллетеней в переносных ящиках для голосования	2389	170	139	112	80	132	20	31	0	20	44	51	0	42	10	18	91	86	65	17	22	0	0	117	27	8	0	80	20	59	29	11	29	88	0	40	113	34	15	4	103	39	20	70	49	58	109	21	10	41	20	14	0	11					
8	Число бюллетеней в стационарных ящиках для голосования	29979	1363	1684	1232	1111	785	229	257	450	610	334	400	287	218	119	130	418	357	470	230	278	183	180	293	838	416	339	378	721	384	635	284	482	396	112	111	1876	126	870	425	387	72	757	328	890	1089	1373	961	870	913	850	375	474	629					
9	Число недействительных избирательных бюллетеней	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	7	2	15	3	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	32335	1533	1823	1344	1191	917	249	288	450	630	378	451	287	260	129	148	509	443	535	247	300	183	180	410	865	424	339	458	741	443	664	295	511	484	112	151	1984	159	885	429	490	111	777	398	939	1140	1480	967	877	954	870	389	474	640					
11	Число полученных открепительных  удостоверений	659	19	20	20	20	20	10	10	10	10	10	10	10	10	10	10	15	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	20	10	10	10	10	10	10	10	20	20	20	20	20	20	20	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	261	14	20	20	4	7	0	4	0	2	1	0	0	6	1	1	13	0	0	0	0	1	1	0	3	1	1	0	4	5	3	2	2	1	1	0	11	2	10	10	0	4	4	3	0	5	7	20	16	14	7	10	10	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	183	115	4	3	4	0	0	3	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	6	1	0	1	2	1	1	2	1	1	0	1	2	2	3	3	0	0	0	0	1	0	1	4	5	5	1	0	3	3					
14	Число неиспользованных открепительных удостоверений	398	5	0	0	16	13	10	6	10	8	9	10	10	4	9	9	2	10	10	10	10	9	9	10	7	9	9	10	6	5	7	8	8	9	9	5	9	8	0	0	10	6	6	7	20	15	13	0	4	6	13	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	41	2	5	3	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	2	0	0	2	0	1	1	0	1	0	0	4	0	0	0	0	0	1	0	3	2	1	2	1	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	35	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	0	2	1	2	2	4	2	0	4	2	0	0	3					
		0.11%	0.13%	0.00%	0.07%	0.08%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.23%	0.00%	0.20%	0.00%	0.26%	0.25%	0.21%	0.17%	0.27%	0.20%	0.00%	0.42%	0.23%	0.00%	0.00%	0.47%					
19	Жириновский Владимир Вольфович	242	3	4	14	3	4	2	4	10	7	3	2	1	3	0	2	4	2	5	3	0	0	1	4	13	5	4	0	5	4	6	3	2	2	0	2	8	3	8	6	1	0	11	4	2	3	8	8	10	19	9	2	6	7					
		0.75%	0.20%	0.22%	1.04%	0.25%	0.44%	0.80%	1.39%	2.22%	1.11%	0.79%	0.44%	0.35%	1.15%	0.00%	1.35%	0.79%	0.45%	0.93%	1.21%	0.00%	0.00%	0.56%	0.98%	1.50%	1.18%	1.18%	0.00%	0.67%	0.90%	0.90%	1.02%	0.39%	0.41%	0.00%	1.32%	0.40%	1.88%	0.90%	1.40%	0.20%	0.00%	1.42%	1.01%	0.21%	0.26%	0.54%	0.81%	1.14%	1.99%	1.03%	0.51%	1.27%	1.09%					
20	Зюганов Геннадий Андреевич	640	36	13	23	38	27	3	7	7	11	8	6	7	7	4	4	12	2	16	4	3	1	2	6	19	11	7	4	22	13	21	8	12	14	1	2	22	1	15	3	4	3	18	7	25	10	34	22	19	24	24	4	9	15					
		1.98%	2.35%	0.71%	1.71%	3.19%	2.94%	1.20%	2.43%	1.56%	1.75%	2.12%	1.33%	2.44%	2.69%	3.10%	2.70%	2.36%	0.45%	2.99%	1.62%	1.00%	0.55%	1.11%	1.46%	2.20%	2.59%	2.06%	0.87%	2.97%	2.93%	3.16%	2.71%	2.35%	2.89%	0.89%	1.32%	1.11%	0.63%	1.69%	0.70%	0.82%	2.70%	2.32%	1.76%	2.66%	0.87%	2.29%	2.24%	2.16%	2.52%	2.76%	1.03%	1.90%	2.34%					
21	Медведев Дмитрий Анатольевич	31418	1492	1806	1306	1149	885	244	277	433	612	367	443	279	250	125	142	493	439	514	240	297	182	177	400	831	408	328	454	714	426	637	284	497	468	111	147	1951	155	860	420	484	108	746	386	910	1125	1434	935	848	907	835	383	459	615					
		97.07%	97.33%	99.07%	97.17%	96.47%	96.51%	97.99%	96.18%	96.22%	97.14%	97.09%	98.23%	97.21%	96.15%	96.90%	95.95%	96.86%	99.10%	96.07%	97.17%	99.00%	99.45%	98.33%	97.56%	96.07%	96.23%	96.76%	99.13%	96.36%	96.16%	95.93%	96.27%	97.26%	96.69%	99.11%	97.35%	98.09%	96.88%	97.18%	97.90%	98.78%	97.30%	96.01%	96.98%	96.91%	98.08%	96.76%	95.21%	96.36%	95.07%	95.98%	98.46%	96.84%	96.09%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
